Contig	Start	End	Strand	Pos
CP008822	331	1521	1	1
CP008822	1535	2017	1	2
CP008822	2038	2973	-1	3
CP008822	2970	3434	-1	4
CP008822	3446	4249	-1	5
CP008822	4230	4778	-1	6
CP008822	4779	5789	1	7
CP008822	5768	6238	1	8
CP008822	6305	7279	1	9
CP008822	7314	7823	1	10
CP008822	7850	9058	1	11
CP008822	9305	9925	1	12
CP008822	9918	10883	-1	13
CP008822	10929	12335	-1	14
CP008822	12337	13350	-1	15
CP008822	13486	14529	-1	16
CP008822	14526	15524	-1	17
CP008822	15581	16951	1	18
CP008822	17075	18016	1	19
CP008822	18084	19829	1	20
CP008822	19852	20472	-1	21
CP008822	20640	21164	-1	22
CP008822	21161	21868	-1	23
CP008822	21947	23374	-1	24
CP008822	23377	23781	-1	25
CP008822	23756	24403	-1	26
CP008822	24408	24650	-1	27
CP008822	24724	24909	1	28
CP008822	24935	25333	1	29
CP008822	25323	27116	-1	30
CP008822	27200	28486	1	31
CP008822	28542	28793	1	32
CP008822	28796	32170	1	33
CP008822	32163	34823	1	34
CP008822	34829	36007	1	35
CP008822	36015	36326	1	36
CP008822	36378	36770	1	37
CP008822	36782	37222	1	38
CP008822	37242	37706	-1	39
CP008822	37794	38378	1	40
CP008822	38432	39739	1	41
CP008822	39760	40068	1	42
CP008822	40270	41490	1	43
CP008822	41464	42219	-1	44
CP008822	42263	42730	1	45
CP008822	42768	43430	1	46
CP008822	43427	43897	1	47
CP008822	43878	44333	1	48
CP008822	44339	45031	1	49
CP008822	45010	46110	1	50
CP008822	46082	46825	-1	51
CP008822	46825	47133	-1	52
CP008822	47130	48773	-1	53
CP008822	48813	51530	1	54
CP008822	51572	51862	1	55
CP008822	51863	52117	1	56
CP008822	52182	52883	1	57
CP008822	52871	53431	1	58
CP008822	54355	55953	-1	59
CP008822	56103	56258	1	60
CP008822	57034	58632	1	61
CP008822	58947	59246	1	62
CP008822	59260	59598	1	63
CP008822	59643	60278	1	64
CP008822	60275	60928	1	65
CP008822	60880	61479	1	66
CP008822	61451	62146	1	67
CP008822	62180	62830	1	68
CP008822	62769	64016	1	69
CP008822	64095	65297	-1	70
CP008822	65368	66018	1	71
CP008822	66024	66467	1	72
CP008822	66436	66981	1	73
CP008822	66962	67387	1	74
CP008822	67481	68203	1	75
CP008822	68218	68916	1	76
CP008822	68918	69661	1	77
CP008822	69618	70364	1	78
CP008822	70366	71208	1	79
CP008822	71208	71426	1	80
CP008822	71509	71910	1	81
CP008822	71907	72149	1	82
CP008822	72127	72513	1	83
CP008822	72547	73239	1	84
CP008822	73443	75614	1	85
CP008822	75621	76346	1	86
CP008822	76329	77633	-1	87
CP008822	77668	78240	1	88
CP008822	78253	79263	1	89
CP008822	79263	82463	1	90
CP008822	82464	83192	1	91
CP008822	83347	84372	1	92
CP008822	84414	85169	1	93
CP008822	85166	85411	1	94
CP008822	85421	86137	1	95
CP008822	86170	86592	1	96
CP008822	86598	87068	1	97
CP008822	87072	87794	1	98
CP008822	87775	87981	1	99
CP008822	87968	88222	1	100
CP008822	88227	88562	1	101
CP008822	88569	88985	1	102
CP008822	88995	89330	1	103
CP008822	89327	90052	1	104
CP008822	90054	90578	1	105
CP008822	90759	91160	1	106
CP008822	91176	91715	1	107
CP008822	91715	92119	1	108
CP008822	92122	92577	1	109
CP008822	92584	93171	1	110
CP008822	93171	93815	1	111
CP008822	93823	94284	1	112
CP008822	94286	94720	1	113
CP008822	94737	96128	1	114
CP008822	96131	96715	1	115
CP008822	96717	97160	1	116
CP008822	97168	97416	1	117
CP008822	97413	97955	1	118
CP008822	97974	98210	1	119
CP008822	98220	98990	1	120
CP008822	99260	99667	1	121
CP008822	99892	100293	1	122
CP008822	100606	101142	-1	123
CP008822	101267	102160	1	124
CP008822	102121	103011	1	125
CP008822	102968	103855	1	126
CP008822	103809	104273	1	127
CP008822	104310	105032	1	128
CP008822	105029	106222	1	129
CP008822	106711	106953	-1	130
CP008822	107346	107573	1	131
CP008822	108094	108249	1	132
CP008822	108200	108478	-1	133
CP008822	108616	108762	-1	134
CP008822	108743	108859	-1	135
CP008822	108871	110484	-1	136
CP008822	110475	111779	-1	137
CP008822	111779	112075	-1	138
CP008822	112174	112467	1	139
CP008822	112579	112902	1	140
CP008822	112908	113204	1	141
CP008822	113201	113374	1	142
CP008822	113371	113601	1	143
CP008822	113604	113789	1	144
CP008822	113786	114091	1	145
CP008822	114078	115364	-1	146
CP008822	115570	116799	-1	147
CP008822	116849	117349	1	148
CP008822	117795	118073	1	149
CP008822	118141	119673	1	150
CP008822	119670	120173	1	151
CP008822	120179	121162	-1	152
CP008822	121185	122981	-1	153
CP008822	123118	123636	1	154
CP008822	123626	124282	-1	155
CP008822	124336	125028	-1	156
CP008822	125133	125747	-1	157
CP008822	125734	126234	-1	158
CP008822	126240	126488	-1	159
CP008822	126537	128312	1	160
CP008822	128464	128745	1	161
CP008822	128699	129520	1	162
CP008822	129486	130358	-1	163
CP008822	130390	130698	-1	164
CP008822	130836	132611	1	165
CP008822	132585	133007	-1	166
CP008822	133063	134112	1	167
CP008822	134115	134903	1	168
CP008822	134900	135325	1	169
CP008822	135373	135561	1	170
CP008822	135558	136409	1	171
CP008822	136406	137566	1	172
CP008822	137517	138554	1	173
CP008822	138539	139306	1	174
CP008822	139345	139731	1	175
CP008822	139728	140021	1	176
CP008822	140121	141041	1	177
CP008822	141028	141249	1	178
CP008822	141665	141967	-1	179
CP008822	142081	142335	-1	180
CP008822	142891	143415	1	181
