Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	JAWAVG010000001_110	277	284	8.4e-05	19.1	98613	99443	JAWAVG010000001	110	0.4368231046931408	0.426056338028169	-1
AbiEii_0_CAS-III	JAWAVG010000001_111	318	284	0.002	14.6	99418	100371	JAWAVG010000001	111	0.3238993710691824	0.35563380281690143	-1
AbiEii_0_CAS-III	JAWAVG010000001_134	392	284	3.1e-05	20.5	121867	123042	JAWAVG010000001	134	0.24489795918367346	0.3345070422535211	1
AbiEii_0_CAS-III	JAWAVG010000001_29	243	284	0.00013	18.4	26234	26962	JAWAVG010000001	29	0.6090534979423868	0.5070422535211268	-1
AbiEii_0_CAS-III	JAWAVG010000001_95	732	284	8.4e-06	22.3	81252	83447	JAWAVG010000001	95	0.056010928961748634	0.07394366197183098	1
AbiEii_0_CAS-III	JAWAVG010000002_12	242	284	1.5e-05	21.5	11859	12584	JAWAVG010000002	12	0.371900826446281	0.3028169014084507	-1
AbiEii_0_CAS-III	JAWAVG010000002_13	250	284	1.4e-07	28.2	12587	13336	JAWAVG010000002	13	0.468	0.39436619718309857	-1
AbiEii_0_CAS-III	JAWAVG010000002_52	323	284	0.002	14.5	48037	49005	JAWAVG010000002	52	0.3560371517027864	0.3908450704225352	-1
AbiEii_0_CAS-III	JAWAVG010000002_95	234	284	2.6e-08	30.6	107630	108331	JAWAVG010000002	95	0.44017094017094016	0.35563380281690143	1
AbiEii_0_CAS-III	JAWAVG010000003_52	723	284	7.4e-06	22.5	51993	54161	JAWAVG010000003	52	0.05532503457814661	0.07394366197183098	-1
AbiEii_0_CAS-III	JAWAVG010000004_14	216	284	0.00019	17.9	13865	14512	JAWAVG010000004	14	0.16666666666666666	0.11971830985915492	-1
AbiEii_0_CAS-III	JAWAVG010000004_6	246	284	0.0094	12.3	5791	6528	JAWAVG010000004	6	0.24390243902439024	0.2007042253521127	-1
AbiEii_0_CAS-III	JAWAVG010000005_29	303	284	0.008	12.6	23508	24416	JAWAVG010000005	29	0.0924092409240924	0.09859154929577464	1
AbiEii_0_CAS-III	JAWAVG010000005_40	755	284	9.6e-07	25.4	33822	36086	JAWAVG010000005	40	0.176158940397351	0.426056338028169	1
AbiEii_0_CAS-III	JAWAVG010000005_68	430	284	0.00027	17.4	59366	60655	JAWAVG010000005	68	0.11162790697674418	0.1619718309859155	1
AbiEii_0_CAS-III	JAWAVG010000006_19	280	284	8.4e-05	19.1	15215	16054	JAWAVG010000006	19	0.30357142857142855	0.2852112676056338	1
AbiEii_0_CAS-III	JAWAVG010000006_20	269	284	1.3e-05	21.7	16051	16857	JAWAVG010000006	20	0.31226765799256506	0.28169014084507044	1
AbiEii_0_CAS-III	JAWAVG010000008_28	601	284	0.046	10.1	18685	20487	JAWAVG010000008	28	0.23128119800332778	0.4964788732394366	-1
AbiEii_0_CAS-III	JAWAVG010000008_30	245	284	0.00026	17.4	20931	21665	JAWAVG010000008	30	0.3836734693877551	0.30985915492957744	1
AbiEii_0_CAS-III	JAWAVG010000009_18	253	284	8.5e-08	28.9	20746	21504	JAWAVG010000009	18	0.42292490118577075	0.36971830985915494	1
AbiEii_0_CAS-III	JAWAVG010000010_1	356	284	0.0019	14.6	107	1174	JAWAVG010000010	1	0.24719101123595505	0.3204225352112676	-1
AbiEii_0_CAS-III	JAWAVG010000010_16	579	284	4.1e-07	26.6	15568	17304	JAWAVG010000010	16	0.2504317789291883	0.5387323943661971	1
AbiEii_0_CAS-III	JAWAVG010000012_3	282	284	8.8e-06	22.3	2529	3374	JAWAVG010000012	3	0.5106382978723404	0.4823943661971831	1
AbiEii_0_CAS-III	JAWAVG010000012_4	280	284	2.8e-05	20.6	3362	4201	JAWAVG010000012	4	0.45714285714285713	0.4507042253521127	1
AbiEii_0_CAS-III	JAWAVG010000015_27	804	284	1e-07	28.7	19449	21860	JAWAVG010000015	27	0.08955223880597014	0.2676056338028169	1
AbiEii_0_CAS-III	JAWAVG010000017_8	641	284	1.9e-06	24.5	6896	8818	JAWAVG010000017	8	0.3042121684867395	0.4894366197183099	-1
AbiEii_0_CAS-III	JAWAVG010000018_4	260	284	5.2e-05	19.7	3303	4082	JAWAVG010000018	4	0.46153846153846156	0.40492957746478875	1
AbiEii_0_CAS-III	JAWAVG010000021_2	314	284	0.00015	18.2	856	1797	JAWAVG010000021	2	0.3821656050955414	0.4084507042253521	-1
AbiEii_0_CAS-III	JAWAVG010000022_14	331	284	8.8e-05	19.0	10036	11028	JAWAVG010000022	14	0.28700906344410876	0.3204225352112676	1
AbiEii_0_CAS-III	JAWAVG010000022_23	239	284	0.00059	16.3	17146	17862	JAWAVG010000022	23	0.09205020920502092	0.07746478873239436	1
AbiEii_0_CAS-III	JAWAVG010000024_14	322	284	0.00019	17.9	10978	11943	JAWAVG010000024	14	0.35403726708074534	0.36971830985915494	-1
AbiEii_0_CAS-III	JAWAVG010000028_13	332	284	1.8e-06	24.5	12960	13955	JAWAVG010000028	13	0.286144578313253	0.323943661971831	1
AbiEii_0_CAS-III	JAWAVG010000029_7	249	284	3.9e-07	26.7	5317	6063	JAWAVG010000029	7	0.285140562248996	0.24295774647887325	1
AbiEii_0_CAS-III	JAWAVG010000034_10	324	284	9.7e-05	18.9	7603	8574	JAWAVG010000034	10	0.49382716049382713	0.6514084507042254	-1
AbiEii_0_CAS-III	JAWAVG010000039_6	741	284	0.0014	15.1	4845	7067	JAWAVG010000039	6	0.0796221322537112	0.20422535211267606	1
AbiEii_0_CAS-III	JAWAVG010000042_10	74	284	2.9e-06	23.9	9471	9692	JAWAVG010000042	10	0.36486486486486486	0.09507042253521127	-1
AbiEii_0_CAS-III	JAWAVG010000045_11	314	284	8.2e-06	22.4	9858	10799	JAWAVG010000045	11	0.2643312101910828	0.28169014084507044	-1
AbiEii_0_CAS-III	JAWAVG010000045_8	242	284	3e-06	23.8	7593	8318	JAWAVG010000045	8	0.4628099173553719	0.3345070422535211	-1
AbiEii_0_CAS-III	JAWAVG010000052_9	264	284	5.6e-05	19.6	7589	8380	JAWAVG010000052	9	0.3409090909090909	0.31338028169014087	-1
AbiEii_0_CAS-III	JAWAVG010000054_6	856	284	3.5e-07	26.9	4998	7565	JAWAVG010000054	6	0.05023364485981308	0.08450704225352113	1
AbiEii_0_CAS-III	JAWAVG010000055_4	312	284	6.9e-06	22.6	4452	5387	JAWAVG010000055	4	0.20833333333333334	0.2147887323943662	-1
AbiEii_0_CAS-III	JAWAVG010000058_5	563	284	4.7e-13	46.1	3571	5259	JAWAVG010000058	5	0.37300177619893427	0.49295774647887325	1
AbiEii_0_CAS-III	JAWAVG010000065_3	252	284	1.2e-05	21.8	2356	3111	JAWAVG010000065	3	0.4642857142857143	0.3873239436619718	-1
AbiEii_0_CAS-III	JAWAVG010000081_1	138	284	0.0007	16.0	3	416	JAWAVG010000081	1	0.2608695652173913	0.11619718309859155	-1
AbiEii_0_CAS-III	JAWAVG010000086_2	356	284	8.9e-05	19.0	1737	2804	JAWAVG010000086	2	0.2752808988764045	0.3204225352112676	1
AbiEii_0_CAS-III	JAWAVG010000105_3	364	284	3.5e-05	20.3	1937	3028	JAWAVG010000105	3	0.32967032967032966	0.426056338028169	-1
AbiEii_0_CAS-III	JAWAVG010000118_4	228	284	0.00026	17.5	2122	2805	JAWAVG010000118	4	0.15350877192982457	0.11619718309859155	1
AbiEii_1_CAS-III-A	JAWAVG010000002_12	242	335	0.0044	13.0	11859	12584	JAWAVG010000002	12	0.17355371900826447	0.11940298507462686	-1
AbiEii_1_CAS-III-A	JAWAVG010000002_13	250	335	0.0013	14.7	12587	13336	JAWAVG010000002	13	0.288	0.2208955223880597	-1
AbiEii_1_CAS-III-A	JAWAVG010000002_95	234	335	0.0023	13.9	107630	108331	JAWAVG010000002	95	0.20512820512820512	0.5223880597014925	1
AbiEii_1_CAS-III-A	JAWAVG010000009_18	253	335	0.00029	16.9	20746	21504	JAWAVG010000009	18	0.37549407114624506	0.28955223880597014	1
AbiEii_1_CAS-III-A	JAWAVG010000012_3	282	335	0.0065	12.4	2529	3374	JAWAVG010000012	3	0.2765957446808511	0.23880597014925373	1
AbiEii_1_CAS-III-A	JAWAVG010000021_2	314	335	0.0076	12.2	856	1797	JAWAVG010000021	2	0.11146496815286625	0.1044776119402985	-1
AbiEii_1_CAS-III-A	JAWAVG010000042_10	74	335	0.0037	13.3	9471	9692	JAWAVG010000042	10	0.4864864864864865	0.1044776119402985	-1
AbiEii_2_CAS-III-C	JAWAVG010000001_134	392	440	6.8e-05	19.1	121867	123042	JAWAVG010000001	134	0.2193877551020408	0.2	1
Cas10_0_CAS-III	JAWAVG010000017_18	768	511	7.5e-08	28.4	16370	18673	JAWAVG010000017	18	0.30078125	0.44227005870841485	-1
Cas10_0_III	JAWAVG010000017_18	768	414	4.3e-16	55.7	16370	18673	JAWAVG010000017	18	0.4205729166666667	0.7657004830917874	-1
Cas10_0_IIIA	JAWAVG010000017_18	768	650	8.3e-11	38.1	16370	18673	JAWAVG010000017	18	0.36328125	0.40923076923076923	-1
Cas10_0_IIIB	JAWAVG010000017_18	768	510	2e-06	23.7	16370	18673	JAWAVG010000017	18	0.18098958333333334	0.2823529411764706	-1
Cas10_1_CAS-III	JAWAVG010000008_5	55	654	0.0036	12.7	1640	1804	JAWAVG010000008	5	0.6727272727272727	0.05657492354740061	-1
Cas10_1_CAS-III	JAWAVG010000009_4	311	654	0.001	14.5	7222	8154	JAWAVG010000009	4	0.2604501607717042	0.11773700305810397	-1
Cas10_1_CAS-III	JAWAVG010000017_18	768	654	1.1e-12	44.1	16370	18673	JAWAVG010000017	18	0.4583333333333333	0.5565749235474006	-1
Cas10_1_CAS-III	JAWAVG010000029_16	340	654	0.0012	14.3	13574	14593	JAWAVG010000029	16	0.16176470588235295	0.0871559633027523	1
Cas10_1_CAS-III-B	JAWAVG010000017_18	768	121	0.00087	16.3	16370	18673	JAWAVG010000017	18	0.06510416666666667	0.33884297520661155	-1
Cas10_1_IIIB	JAWAVG010000017_18	768	116	0.00071	16.7	16370	18673	JAWAVG010000017	18	0.10677083333333333	0.5431034482758621	-1
Cas10_4_CAS-III	JAWAVG010000017_18	768	772	0.00019	16.4	16370	18673	JAWAVG010000017	18	0.18098958333333334	0.17616580310880828	-1
Cas10_5_CAS-III	JAWAVG010000017_18	768	838	0.0019	13.3	16370	18673	JAWAVG010000017	18	0.1953125	0.18138424821002386	-1
Cas10_7_CAS-III	JAWAVG010000017_18	768	410	6.2e-17	58.5	16370	18673	JAWAVG010000017	18	0.4192708333333333	0.7609756097560976	-1
Cas11_3_IV	JAWAVG010000003_78	199	160	0.0054	13.5	75859	76455	JAWAVG010000003	78	0.2814070351758794	0.3	1
Cas11d2_0_CAS-I-D	JAWAVG010000084_2	900	212	0.0069	13.4	487	3186	JAWAVG010000084	2	0.03777777777777778	0.16037735849056603	-1
Cas12a_0_CAS-V-A	JAWAVG010000002_72	540	1244	0.3	5.6	73544	75163	JAWAVG010000002	72	0.8759259259259259	0.23392282958199356	-1
Cas12c_0_CAS-V-C	JAWAVG010000115_1	210	1272	0.017	9.4	3	632	JAWAVG010000115	1	0.49047619047619045	0.08411949685534591	1
Cas12f1_1_CAS-V-F	JAWAVG010000123_2	377	557	0.0038	12.7	725	1855	JAWAVG010000123	2	0.11405835543766578	0.07899461400359066	1
Cas12f1_2_CAS-V-F	JAWAVG010000001_59	112	429	0.013	11.3	50661	50996	JAWAVG010000001	59	0.5803571428571429	0.06526806526806526	-1
Cas12f2_1_CAS-V-F	JAWAVG010000001_59	112	422	4.1e-05	19.6	50661	50996	JAWAVG010000001	59	0.7767857142857143	0.12085308056872038	-1
Cas12f2_1_CAS-V-F	JAWAVG010000005_48	53	422	0.014	11.3	43071	43229	JAWAVG010000005	48	0.5283018867924528	0.06398104265402843	-1
Cas12f2_1_CAS-V-F	JAWAVG010000010_32	332	422	2.1	4.1	31220	32215	JAWAVG010000010	32	0.1536144578313253	0.07582938388625593	-1
Cas12f2_1_CAS-V-F	JAWAVG010000048_6	58	422	1.3	4.7	6928	7101	JAWAVG010000048	6	0.7931034482758621	0.06635071090047394	1
Cas12f2_1_CAS-V-F	JAWAVG010000069_1	89	422	0.0036	13.2	315	581	JAWAVG010000069	1	0.29213483146067415	0.061611374407582936	-1
