Contig	Start	End	Strand	Pos
RIZB01000001	1	2718	1	1
RIZB01000001	2879	3880	1	2
RIZB01000001	3877	4650	1	3
RIZB01000001	4640	5647	-1	4
RIZB01000001	5773	6321	1	5
RIZB01000001	6352	7332	-1	6
RIZB01000001	7707	8132	-1	7
RIZB01000001	8354	9262	-1	8
RIZB01000001	9340	10482	-1	9
RIZB01000001	10485	10895	-1	10
RIZB01000001	10977	12734	1	11
RIZB01000001	12802	13926	1	12
RIZB01000001	13934	14569	1	13
RIZB01000001	14655	15050	1	14
RIZB01000001	15047	15751	1	15
RIZB01000001	15748	17430	1	16
RIZB01000001	17430	18482	1	17
RIZB01000001	18479	18940	1	18
RIZB01000001	18937	19200	1	19
RIZB01000001	19197	19493	1	20
RIZB01000001	19493	19795	1	21
RIZB01000001	19797	21827	1	22
RIZB01000001	21828	23345	1	23
RIZB01000001	23346	24818	1	24
RIZB01000001	24873	26441	1	25
RIZB01000001	26487	27293	1	26
RIZB01000001	27439	29448	1	27
RIZB01000001	29540	30208	1	28
RIZB01000001	30209	30484	-1	29
RIZB01000001	30509	30610	-1	30
RIZB01000001	30656	32410	-1	31
RIZB01000001	32470	32718	-1	32
RIZB01000001	32767	33126	-1	33
RIZB01000001	33175	34047	-1	34
RIZB01000001	34164	35021	-1	35
RIZB01000001	35133	36512	1	36
RIZB01000001	36514	37161	1	37
RIZB01000001	37244	38164	1	38
RIZB01000001	38334	39101	1	39
RIZB01000001	39102	39701	-1	40
RIZB01000001	39794	40705	1	41
RIZB01000001	40706	41071	-1	42
RIZB01000001	41068	42234	-1	43
RIZB01000001	42320	42703	1	44
RIZB01000001	42775	43590	-1	45
RIZB01000001	43640	44284	-1	46
RIZB01000001	44286	44705	-1	47
RIZB01000001	44841	45167	1	48
RIZB01000001	45256	47055	1	49
RIZB01000001	47129	47725	-1	50
RIZB01000001	47788	48024	-1	51
RIZB01000001	48062	49120	-1	52
RIZB01000001	49195	50184	-1	53
RIZB01000001	50224	50781	-1	54
RIZB01000001	50837	55324	-1	55
RIZB01000001	55502	57007	-1	56
RIZB01000001	57130	57270	1	57
RIZB01000001	57295	57777	-1	58
RIZB01000001	58028	59947	1	59
RIZB01000001	60040	60399	1	60
RIZB01000001	60456	60971	1	61
RIZB01000001	60968	61474	1	62
RIZB01000001	61471	62226	-1	63
