Contig	Start	End	Strand	Pos
BPTN01000001	1	498	1	1
BPTN01000001	504	1715	1	2
BPTN01000001	1758	2630	1	3
BPTN01000001	2640	3788	1	4
BPTN01000001	3798	4922	-1	5
BPTN01000001	5103	5312	-1	6
BPTN01000001	5527	6096	-1	7
BPTN01000001	6151	7215	-1	8
BPTN01000001	7217	8218	-1	9
BPTN01000001	8289	9002	-1	10
BPTN01000001	9080	9835	-1	11
BPTN01000001	9852	11675	-1	12
BPTN01000001	11738	14398	-1	13
BPTN01000001	14436	15236	-1	14
BPTN01000001	15478	17586	1	15
BPTN01000001	17706	18110	1	16
BPTN01000001	18178	18474	1	17
BPTN01000001	18497	18886	-1	18
BPTN01000001	18936	19724	-1	19
BPTN01000001	19800	20450	1	20
BPTN01000001	20556	21728	1	21
BPTN01000001	21802	22488	1	22
BPTN01000001	22478	22999	1	23
BPTN01000001	23001	23633	1	24
BPTN01000001	23643	24293	1	25
BPTN01000001	24296	24964	1	26
BPTN01000001	25039	25734	1	27
BPTN01000001	25735	26178	-1	28
BPTN01000001	26262	26510	1	29
BPTN01000001	26574	27224	1	30
BPTN01000001	27224	27772	1	31
BPTN01000001	27947	29857	1	32
BPTN01000001	29861	30352	-1	33
BPTN01000001	30374	30805	-1	34
BPTN01000001	30974	32815	1	35
BPTN01000001	32841	34358	-1	36
BPTN01000001	34446	35696	-1	37
BPTN01000001	35752	36753	-1	38
BPTN01000001	36853	37674	-1	39
BPTN01000001	37781	38512	-1	40
BPTN01000001	38772	40007	-1	41
BPTN01000002	3	755	1	1
BPTN01000002	969	1994	1	2
BPTN01000002	2098	2733	1	3
BPTN01000002	2739	3377	1	4
BPTN01000002	3381	3851	-1	5
BPTN01000002	3848	4840	-1	6
BPTN01000002	4920	6014	-1	7
BPTN01000003	3	1034	-1	1
BPTN01000003	1055	2305	-1	2
BPTN01000003	2477	3211	-1	3
BPTN01000003	3298	4617	-1	4
BPTN01000003	4721	5290	-1	5
BPTN01000003	5377	7056	-1	6
BPTN01000003	7147	8052	-1	7
BPTN01000003	8141	8557	-1	8
BPTN01000003	8672	11218	-1	9
BPTN01000003	11357	11614	1	10
BPTN01000003	11658	14735	-1	11
BPTN01000003	14732	14836	-1	12
BPTN01000003	14833	15666	-1	13
BPTN01000003	15724	16848	-1	14
BPTN01000003	16826	17920	-1	15
BPTN01000003	17931	18620	-1	16
BPTN01000003	18602	19753	-1	17
BPTN01000003	19944	22160	1	18
BPTN01000003	22255	23778	-1	19
BPTN01000003	23786	25240	-1	20
BPTN01000003	25269	26273	-1	21
BPTN01000003	26312	27982	-1	22
BPTN01000003	28047	28499	-1	23
BPTN01000003	28489	32166	-1	24
BPTN01000003	32163	34421	-1	25
BPTN01000003	34539	35264	-1	26
BPTN01000003	35585	36289	1	27
BPTN01000003	36295	37128	-1	28
BPTN01000003	37125	38507	-1	29
BPTN01000003	38529	39473	-1	30
BPTN01000003	39470	40756	-1	31
BPTN01000003	40753	41439	-1	32
BPTN01000004	1261	1575	1	1
BPTN01000004	1691	2842	-1	2
BPTN01000004	2796	3275	-1	3
BPTN01000004	3342	3554	1	4
BPTN01000004	4045	6885	1	5
BPTN01000004	7007	7648	1	6
BPTN01000004	7657	8667	1	7
BPTN01000004	8677	8985	1	8
BPTN01000004	9050	9367	-1	9
BPTN01000004	9390	9986	-1	10
BPTN01000004	10011	11351	-1	11
BPTN01000004	11361	11720	-1	12
BPTN01000004	11717	12643	-1	13
BPTN01000004	12766	13524	1	14
BPTN01000004	13670	14095	1	15
BPTN01000004	14121	14327	-1	16
BPTN01000004	14324	14953	-1	17
BPTN01000004	15088	15342	-1	18
BPTN01000004	15402	16187	-1	19
BPTN01000004	16489	17553	1	20
BPTN01000004	17611	18900	1	21
BPTN01000004	18914	21052	1	22
BPTN01000004	21162	21272	1	23
BPTN01000004	21278	24181	-1	24
BPTN01000004	24480	25499	1	25
BPTN01000004	25534	26157	-1	26
BPTN01000004	26150	26923	-1	27
BPTN01000004	26960	28339	-1	28
BPTN01000004	28533	29504	1	29
BPTN01000004	29523	30374	-1	30
BPTN01000004	30555	30857	-1	31
BPTN01000004	30869	32086	-1	32
BPTN01000004	32493	32663	-1	33
BPTN01000004	32629	32799	-1	34
BPTN01000004	32894	33727	1	35
BPTN01000004	33739	34104	1	36
BPTN01000004	34119	34589	1	37
BPTN01000004	34600	35004	1	38
BPTN01000004	35043	36080	1	39
BPTN01000004	36046	36204	1	40
BPTN01000004	36256	37257	1	41
BPTN01000004	37274	38071	1	42
BPTN01000004	38068	38331	1	43
BPTN01000004	38346	39083	1	44
BPTN01000004	39173	39916	1	45
BPTN01000004	40079	41194	-1	46
BPTN01000004	41197	41301	-1	47
BPTN01000005	3	713	-1	1
BPTN01000005	838	1503	1	2
BPTN01000005	1606	3168	1	3
BPTN01000005	3182	4615	-1	4
BPTN01000005	4719	5756	1	5
BPTN01000005	5887	6927	1	6
BPTN01000005	6911	7384	1	7
BPTN01000005	7587	9383	1	8
BPTN01000005	9425	12409	-1	9
BPTN01000005	12524	12697	-1	10
BPTN01000005	12832	15075	-1	11
BPTN01000005	15173	15814	1	12
BPTN01000005	15801	16127	1	13
BPTN01000005	16138	17625	-1	14
BPTN01000005	17704	18327	-1	15
BPTN01000005	18416	19171	-1	16
BPTN01000005	19234	20064	1	17
BPTN01000005	20085	20927	-1	18
BPTN01000005	20897	21436	-1	19
BPTN01000005	21576	22319	1	20
BPTN01000005	22342	23031	1	21
BPTN01000005	23048	23956	1	22
BPTN01000005	23958	24767	1	23
BPTN01000005	24784	25065	1	24
BPTN01000005	25144	25692	1	25
BPTN01000005	25720	25995	1	26
BPTN01000005	26108	28099	1	27
BPTN01000005	28207	29082	1	28
BPTN01000005	29131	30168	1	29
BPTN01000005	30168	30500	1	30
BPTN01000005	30490	31146	-1	31
BPTN01000005	31272	33134	1	32
BPTN01000005	33147	34028	-1	33
BPTN01000005	34106	34531	-1	34
BPTN01000006	31	708	1	1
BPTN01000006	787	1248	1	2
BPTN01000006	1391	2950	1	3
BPTN01000006	3174	3434	1	4
BPTN01000006	3471	4034	-1	5
BPTN01000006	4082	5080	1	6
BPTN01000006	5172	5576	1	7
BPTN01000006	5573	6127	-1	8
BPTN01000006	6224	7993	1	9
BPTN01000006	7983	8822	1	10
BPTN01000006	8805	9707	-1	11
BPTN01000006	9744	9986	-1	12
BPTN01000006	9967	10365	-1	13
BPTN01000006	10460	11497	-1	14
BPTN01000006	11561	12721	-1	15
BPTN01000006	13141	13644	1	16
BPTN01000006	13791	15041	-1	17
BPTN01000006	15074	16012	-1	18
BPTN01000006	16307	17194	-1	19
BPTN01000006	17194	17889	-1	20
BPTN01000006	17996	18736	1	21
BPTN01000006	18814	20991	1	22
BPTN01000006	20988	22292	-1	23
BPTN01000006	22307	22924	-1	24
BPTN01000006	23031	23654	1	25
BPTN01000006	23677	24882	1	26
BPTN01000006	24882	25292	1	27
BPTN01000006	25303	26988	-1	28
BPTN01000006	27427	27654	-1	29
BPTN01000006	27871	28368	1	30
BPTN01000006	28433	28624	1	31
BPTN01000006	28639	29130	1	32
BPTN01000006	29154	30209	-1	33
BPTN01000006	30489	31580	1	34
BPTN01000007	1029	2312	-1	1
BPTN01000008	41	2299	-1	1
BPTN01000008	2513	2926	1	2
BPTN01000008	2949	4520	-1	3
BPTN01000008	4830	5015	1	4
BPTN01000008	5044	5337	1	5
BPTN01000008	5441	5680	1	6
BPTN01000008	5725	5964	-1	7
BPTN01000008	5961	8054	-1	8
BPTN01000008	8283	8564	-1	9
BPTN01000008	8601	9551	-1	10
BPTN01000008	9719	10537	-1	11
BPTN01000008	10632	14150	-1	12
BPTN01000008	14274	14900	1	13
BPTN01000008	15104	15985	1	14
BPTN01000008	16045	17064	1	15
BPTN01000008	17119	19074	1	16
BPTN01000008	19147	19566	1	17
BPTN01000008	19621	21225	1	18
BPTN01000008	21283	22227	1	19
BPTN01000008	22281	22595	-1	20
BPTN01000008	22698	23087	-1	21
BPTN01000008	23262	24419	1	22
BPTN01000009	3	587	1	1
BPTN01000009	593	2809	1	2
BPTN01000009	2907	3773	1	3
BPTN01000009	3776	4459	-1	4
BPTN01000009	4462	5892	-1	5
BPTN01000009	6006	6617	1	6
BPTN01000009	6707	7894	1	7
BPTN01000009	7891	8877	-1	8
BPTN01000009	8890	9714	-1	9
BPTN01000009	9785	10342	1	10
BPTN01000009	10387	10674	1	11
BPTN01000009	10744	13266	1	12
BPTN01000009	13279	14574	-1	13
BPTN01000009	14597	15262	-1	14
BPTN01000009	15376	16467	1	15
BPTN01000009	16474	17133	-1	16
BPTN01000009	17240	17512	-1	17
BPTN01000009	17579	18274	-1	18
BPTN01000009	18438	20327	-1	19
BPTN01000009	20427	21806	-1	20
BPTN01000009	22009	22518	1	21
BPTN01000009	22684	23388	1	22
BPTN01000009	23550	24911	1	23
BPTN01000009	25064	26020	1	24
BPTN01000010	102	1493	1	1
BPTN01000010	1599	4997	1	2
BPTN01000010	5014	5415	-1	3
BPTN01000010	5517	5951	-1	4
BPTN01000010	6174	6476	-1	5
BPTN01000010	6604	7494	-1	6
BPTN01000010	7692	8804	1	7
BPTN01000010	8825	9358	-1	8
BPTN01000010	9342	10190	-1	9
BPTN01000010	10238	11425	-1	10
BPTN01000010	11435	11929	-1	11
BPTN01000010	12146	13426	1	12
BPTN01000010	13618	14946	1	13
BPTN01000010	14995	15342	-1	14
BPTN01000010	15417	15695	-1	15
BPTN01000010	15722	16369	-1	16
BPTN01000010	16598	19294	1	17
BPTN01000010	19295	20503	1	18
BPTN01000010	20673	21116	1	19
BPTN01000010	21345	21758	1	20
