Contig	Start	End	Strand	Pos
MNVE01000001	12	986	-1	1
MNVE01000001	1076	1342	-1	2
MNVE01000001	1360	1923	-1	3
MNVE01000001	2010	3248	1	4
MNVE01000001	3245	3373	-1	5
MNVE01000001	3376	4758	-1	6
MNVE01000001	4782	5441	-1	7
MNVE01000001	5467	6528	-1	8
MNVE01000001	6604	7890	1	9
MNVE01000001	8438	8719	1	10
MNVE01000002	151	2817	1	1
MNVE01000002	2819	3550	-1	2
MNVE01000002	3559	4020	-1	3
MNVE01000002	4021	4923	-1	4
MNVE01000002	4936	5709	-1	5
MNVE01000002	5931	6113	1	6
MNVE01000002	6306	7313	-1	7
MNVE01000002	7345	8355	-1	8
MNVE01000002	8391	8801	-1	9
MNVE01000002	8893	9546	-1	10
MNVE01000002	9560	10240	-1	11
MNVE01000002	10263	10817	-1	12
MNVE01000002	10924	11454	1	13
MNVE01000002	11773	12264	1	14
MNVE01000002	12478	15909	1	15
MNVE01000002	15946	17751	1	16
MNVE01000002	17779	18825	-1	17
MNVE01000002	18838	19422	-1	18
MNVE01000002	19485	20159	1	19
MNVE01000002	20167	20352	1	20
MNVE01000002	20614	21168	-1	21
MNVE01000002	21276	22190	-1	22
MNVE01000002	22196	24631	-1	23
MNVE01000002	24697	25260	1	24
MNVE01000002	25348	25851	1	25
MNVE01000002	25868	27061	-1	26
MNVE01000002	27115	27708	1	27
MNVE01000002	27737	28459	1	28
MNVE01000002	28690	28842	1	29
MNVE01000002	28906	29145	1	30
MNVE01000002	29142	29402	1	31
MNVE01000002	29418	29654	1	32
MNVE01000002	29654	29833	1	33
MNVE01000002	29822	30127	-1	34
MNVE01000002	30159	31085	-1	35
MNVE01000002	31100	31750	-1	36
MNVE01000002	31906	32427	1	37
MNVE01000002	32413	32622	-1	38
MNVE01000002	32695	34437	1	39
MNVE01000002	34664	35911	1	40
MNVE01000002	35920	36552	-1	41
MNVE01000002	36510	36602	-1	42
MNVE01000002	36632	38041	-1	43
MNVE01000002	38063	41398	-1	44
MNVE01000002	41419	41751	-1	45
MNVE01000002	41766	42875	-1	46
MNVE01000002	42895	43464	-1	47
MNVE01000002	43478	43711	-1	48
MNVE01000002	43738	45660	-1	49
MNVE01000002	45771	46118	-1	50
MNVE01000002	46361	46579	1	51
MNVE01000002	46678	48138	1	52
MNVE01000002	48148	49992	1	53
MNVE01000002	50098	52650	1	54
MNVE01000002	52662	55103	1	55
MNVE01000002	55124	55438	1	56
MNVE01000002	55445	55870	1	57
MNVE01000002	55898	56326	1	58
MNVE01000002	56377	56979	1	59
MNVE01000002	57007	59196	1	60
MNVE01000002	59323	59838	-1	61
MNVE01000002	59875	60417	-1	62
MNVE01000002	60407	60841	-1	63
MNVE01000002	60838	62502	-1	64
MNVE01000002	62499	63059	-1	65
MNVE01000002	63134	64048	-1	66
MNVE01000002	64165	64701	1	67
MNVE01000002	64956	66902	-1	68
MNVE01000002	67245	68426	-1	69
MNVE01000002	68494	69333	1	70
MNVE01000002	69334	69711	-1	71
MNVE01000002	69775	70401	1	72
MNVE01000002	70431	71765	1	73
MNVE01000002	71812	72138	-1	74
MNVE01000002	72246	73415	-1	75
MNVE01000002	73502	74260	1	76
MNVE01000002	74265	74489	-1	77
MNVE01000002	74631	75875	-1	78
MNVE01000002	75997	76344	1	79
MNVE01000002	76351	76647	1	80
MNVE01000002	76649	77863	-1	81
MNVE01000002	77924	78919	-1	82
MNVE01000002	78921	80567	-1	83
MNVE01000002	80702	81295	1	84
MNVE01000002	81299	82081	1	85
MNVE01000002	82057	82806	-1	86
MNVE01000002	82968	83258	-1	87
MNVE01000002	83397	84716	-1	88
MNVE01000002	84748	84855	-1	89
MNVE01000002	84849	85574	-1	90
MNVE01000002	85571	85993	-1	91
MNVE01000002	86029	86259	-1	92
MNVE01000002	86326	87162	1	93
MNVE01000002	87159	87701	1	94
MNVE01000002	88031	88162	-1	95
MNVE01000002	88143	88388	-1	96
MNVE01000002	88449	88760	1	97
MNVE01000002	88822	89361	1	98
MNVE01000002	89358	89777	1	99
MNVE01000002	89778	90371	-1	100
MNVE01000002	90310	90765	-1	101
MNVE01000002	90765	92078	-1	102
MNVE01000002	92115	92222	-1	103
MNVE01000002	92236	93369	-1	104
MNVE01000002	93314	93433	-1	105
MNVE01000002	93504	93593	-1	106
MNVE01000002	93535	95169	-1	107
MNVE01000002	95186	95725	-1	108
MNVE01000002	95800	98463	1	109
MNVE01000002	98503	101949	-1	110
