Contig	Start	End	Strand	Pos
JAADEF010000001	3	374	1	1
JAADEF010000001	387	905	1	2
JAADEF010000001	898	1344	1	3
JAADEF010000001	1345	1953	1	4
JAADEF010000001	2253	2621	1	5
JAADEF010000001	2635	3063	1	6
JAADEF010000001	3068	3502	1	7
JAADEF010000001	3508	3729	1	8
JAADEF010000001	3746	4243	1	9
JAADEF010000002	2	1432	-1	1
JAADEF010000002	1876	5310	-1	2
JAADEF010000002	5488	5853	-1	3
JAADEF010000002	5965	6396	1	4
JAADEF010000003	3	395	-1	1
JAADEF010000003	423	746	-1	2
JAADEF010000003	766	1116	-1	3
JAADEF010000003	1171	2028	-1	4
JAADEF010000003	2021	3712	-1	5
JAADEF010000003	3875	4276	1	6
JAADEF010000003	4273	5997	1	7
JAADEF010000003	5987	6685	-1	8
JAADEF010000003	6663	7418	-1	9
JAADEF010000003	7420	8640	-1	10
JAADEF010000003	8645	8908	-1	11
JAADEF010000004	2	97	1	1
JAADEF010000004	155	1363	1	2
JAADEF010000004	1368	1703	1	3
JAADEF010000004	1742	2407	1	4
JAADEF010000004	2404	3099	-1	5
JAADEF010000005	2	106	-1	1
JAADEF010000005	61	1224	-1	2
JAADEF010000005	1260	2603	1	3
JAADEF010000005	2604	4046	-1	4
JAADEF010000005	4143	5123	1	5
JAADEF010000005	5120	6067	1	6
JAADEF010000005	6069	6542	-1	7
JAADEF010000005	6545	6838	-1	8
JAADEF010000005	6819	8078	-1	9
JAADEF010000005	8111	8716	-1	10
JAADEF010000005	8748	8870	-1	11
JAADEF010000006	2	280	1	1
JAADEF010000006	267	599	1	2
JAADEF010000006	599	919	1	3
JAADEF010000006	916	2259	1	4
JAADEF010000006	2252	2548	-1	5
JAADEF010000006	2665	2868	1	6
JAADEF010000006	2868	3596	1	7
JAADEF010000006	3593	4195	-1	8
JAADEF010000006	4195	4830	-1	9
JAADEF010000006	4861	5727	-1	10
JAADEF010000007	69	983	1	1
JAADEF010000007	994	2565	1	2
JAADEF010000007	2611	5259	-1	3
JAADEF010000007	5515	7050	1	4
JAADEF010000007	7056	7619	1	5
JAADEF010000008	110	430	1	1
JAADEF010000008	425	1339	-1	2
JAADEF010000008	1333	3438	-1	3
JAADEF010000008	3494	4753	1	4
JAADEF010000008	4746	6086	-1	5
JAADEF010000009	325	738	-1	1
JAADEF010000009	984	1232	1	2
JAADEF010000009	1310	2323	1	3
JAADEF010000009	2316	2714	-1	4
JAADEF010000009	2727	4490	-1	5
JAADEF010000009	4543	5172	1	6
JAADEF010000009	5161	5424	-1	7
JAADEF010000009	5590	6009	-1	8
JAADEF010000009	5957	6505	-1	9
JAADEF010000009	6505	7791	-1	10
JAADEF010000009	7792	8262	-1	11
JAADEF010000009	8354	9472	-1	12
JAADEF010000009	9551	10081	-1	13
JAADEF010000009	10086	10988	-1	14
JAADEF010000009	11026	11994	-1	15
JAADEF010000009	11966	12631	-1	16
JAADEF010000009	12652	13380	-1	17
JAADEF010000009	13857	14708	1	18
JAADEF010000009	15101	16336	1	19
JAADEF010000009	16689	17753	1	20
JAADEF010000009	17861	18343	1	21
JAADEF010000010	2	115	1	1
JAADEF010000010	251	703	-1	2
JAADEF010000010	757	1362	1	3
JAADEF010000010	1364	1816	1	4
JAADEF010000010	1822	3594	-1	5
JAADEF010000010	3686	4498	1	6
JAADEF010000010	4473	5207	-1	7
JAADEF010000010	5393	6292	1	8
JAADEF010000010	6306	6704	-1	9
JAADEF010000010	6718	7533	-1	10
JAADEF010000010	7523	7678	-1	11
JAADEF010000010	7678	8478	-1	12
JAADEF010000010	8492	8692	-1	13
JAADEF010000010	8831	9790	1	14
JAADEF010000010	9726	11135	-1	15
JAADEF010000010	11146	11781	-1	16
JAADEF010000011	32	547	1	1
JAADEF010000011	586	2841	1	2
JAADEF010000011	2832	3191	-1	3
JAADEF010000011	3227	4717	-1	4
JAADEF010000011	4725	5969	-1	5
JAADEF010000011	5974	7416	-1	6
JAADEF010000011	7413	7994	-1	7
JAADEF010000011	8052	8351	-1	8
JAADEF010000011	8324	8488	-1	9
JAADEF010000011	8497	8802	-1	10
JAADEF010000011	8799	8990	-1	11
JAADEF010000011	8992	9549	-1	12
JAADEF010000011	9563	9895	-1	13
JAADEF010000011	10000	10542	1	14
JAADEF010000011	10523	11074	-1	15
JAADEF010000011	11421	12284	-1	16
JAADEF010000011	12281	13291	-1	17
JAADEF010000011	13339	13653	1	18
JAADEF010000011	13650	14906	1	19
JAADEF010000012	2	244	1	1
JAADEF010000012	244	540	1	2
JAADEF010000012	540	2603	1	3
JAADEF010000012	2600	2923	-1	4
JAADEF010000012	2913	3023	-1	5
JAADEF010000013	1	105	-1	1
JAADEF010000013	102	1205	-1	2
JAADEF010000013	1202	1984	-1	3
JAADEF010000013	1989	3506	-1	4
JAADEF010000013	3563	4378	1	5
JAADEF010000013	4381	4563	-1	6
JAADEF010000013	4553	5245	-1	7
JAADEF010000013	5395	6498	1	8
JAADEF010000013	6487	7614	-1	9
JAADEF010000014	1	228	-1	1
JAADEF010000014	225	1694	-1	2
JAADEF010000014	1698	3206	-1	3
JAADEF010000014	3218	5164	-1	4
JAADEF010000014	5178	5480	-1	5
JAADEF010000014	5467	6006	-1	6
JAADEF010000014	5997	6599	-1	7
JAADEF010000014	6607	7617	-1	8
JAADEF010000014	7696	9465	-1	9
JAADEF010000014	9527	10066	-1	10
JAADEF010000014	10057	10425	-1	11
JAADEF010000014	10636	10977	-1	12
JAADEF010000014	11096	11512	1	13
JAADEF010000015	1	1110	-1	1
JAADEF010000015	1362	2366	-1	2
JAADEF010000015	2460	3161	1	3
JAADEF010000015	3305	3571	-1	4
JAADEF010000015	3576	4067	-1	5
JAADEF010000015	4108	4857	-1	6
JAADEF010000015	4897	5994	-1	7
JAADEF010000015	5963	6952	-1	8
JAADEF010000015	6993	8435	-1	9
JAADEF010000015	8428	9168	-1	10
JAADEF010000016	124	675	-1	1
JAADEF010000016	653	1192	-1	2
JAADEF010000016	1248	1583	1	3
JAADEF010000016	1580	3367	-1	4
JAADEF010000016	3469	4050	1	5
JAADEF010000016	4084	4335	1	6
JAADEF010000017	2	460	1	1
JAADEF010000017	455	892	-1	2
JAADEF010000017	893	3685	-1	3
JAADEF010000017	3786	3905	1	4
JAADEF010000018	1	288	-1	1
JAADEF010000018	343	999	1	2
JAADEF010000018	993	1265	1	3
JAADEF010000018	1252	1728	-1	4
JAADEF010000018	2118	2243	-1	5
JAADEF010000018	2481	3071	1	6
JAADEF010000018	3072	4064	1	7
JAADEF010000018	4067	4555	-1	8
JAADEF010000018	4572	4973	1	9
