Contig	Start	End	Strand	Pos
MDVT01000001	296	889	-1	1
MDVT01000001	898	1173	-1	2
MDVT01000001	1179	2186	-1	3
MDVT01000001	2223	3170	-1	4
MDVT01000001	3256	4032	-1	5
MDVT01000001	4029	5828	-1	6
MDVT01000001	5842	7002	-1	7
MDVT01000001	6989	7819	-1	8
MDVT01000001	7821	8774	-1	9
MDVT01000001	8771	9127	-1	10
MDVT01000001	9249	9890	1	11
MDVT01000001	9831	10781	-1	12
MDVT01000002	1	330	1	1
MDVT01000002	349	993	1	2
MDVT01000002	998	1225	1	3
MDVT01000002	1228	1566	1	4
MDVT01000002	1584	2303	1	5
MDVT01000002	2306	2674	1	6
MDVT01000002	2695	2925	-1	7
MDVT01000002	2927	3175	-1	8
MDVT01000002	3172	3444	-1	9
MDVT01000002	3441	3650	-1	10
MDVT01000002	4088	4375	1	11
MDVT01000002	4693	5013	-1	12
MDVT01000002	5017	5481	-1	13
MDVT01000002	5606	6028	1	14
MDVT01000002	6049	6963	1	15
MDVT01000002	7017	7583	1	16
MDVT01000003	3	935	1	1
MDVT01000003	953	1507	-1	2
MDVT01000003	2303	3349	1	3
MDVT01000003	3583	4533	1	4
MDVT01000003	4541	5083	-1	5
MDVT01000003	5235	5354	-1	6
MDVT01000003	5494	5658	1	7
MDVT01000003	5655	6218	-1	8
MDVT01000003	6178	6558	-1	9
MDVT01000003	6497	7411	-1	10
MDVT01000003	7559	7762	-1	11
MDVT01000003	7899	8102	1	12
MDVT01000003	8099	8236	1	13
MDVT01000003	8233	8412	1	14
MDVT01000004	3	515	1	1
MDVT01000004	512	1549	1	2
MDVT01000004	1564	2535	1	3
MDVT01000004	2549	3154	1	4
MDVT01000004	3166	4026	1	5
MDVT01000004	4038	4862	1	6
MDVT01000004	4932	5732	1	7
MDVT01000004	5782	6528	1	8
MDVT01000004	6670	7320	1	9
MDVT01000004	7345	8127	-1	10
MDVT01000004	8276	9016	1	11
MDVT01000004	9133	9555	1	12
MDVT01000004	9552	9896	-1	13
MDVT01000004	9973	10500	1	14
MDVT01000004	10490	11077	-1	15
MDVT01000004	11145	11831	1	16
MDVT01000004	11853	12149	-1	17
MDVT01000004	12190	12426	-1	18
MDVT01000004	12438	12749	-1	19
MDVT01000004	13036	14610	1	20
MDVT01000004	14618	14839	-1	21
MDVT01000004	15040	15546	-1	22
MDVT01000004	15668	16516	-1	23
MDVT01000004	16617	16868	1	24
MDVT01000004	16871	17155	1	25
MDVT01000004	17222	17668	1	26
MDVT01000004	17672	18043	-1	27
MDVT01000004	18307	18534	-1	28
MDVT01000004	18656	19252	1	29
MDVT01000004	19261	20829	-1	30
MDVT01000004	21020	22114	1	31
MDVT01000004	22119	23366	1	32
MDVT01000004	23394	24524	1	33
MDVT01000004	24521	25081	-1	34
MDVT01000004	25092	25763	-1	35
MDVT01000004	25866	27800	-1	36
MDVT01000004	28132	28956	1	37
MDVT01000004	28930	30651	-1	38
MDVT01000004	30669	31088	-1	39
MDVT01000004	31175	32347	1	40
MDVT01000004	32397	33515	1	41
MDVT01000004	33512	34690	-1	42
MDVT01000004	34851	35180	1	43
MDVT01000004	35173	35511	1	44
MDVT01000004	35540	36895	-1	45
MDVT01000004	36885	37784	-1	46
MDVT01000004	37857	38993	1	47
MDVT01000004	38981	40543	1	48
MDVT01000004	40556	41812	1	49
MDVT01000004	41809	43836	1	50
MDVT01000004	43839	44630	1	51
MDVT01000004	44555	45058	-1	52
MDVT01000004	45091	45498	-1	53
MDVT01000004	45461	45757	-1	54
MDVT01000004	45920	47299	-1	55
MDVT01000004	47304	48701	-1	56
MDVT01000004	48846	50387	1	57
MDVT01000004	50391	51101	-1	58
MDVT01000004	51271	52383	1	59
MDVT01000004	52395	53090	1	60
MDVT01000004	53091	53753	-1	61
MDVT01000004	53783	54235	-1	62
MDVT01000004	54300	55223	-1	63
MDVT01000004	55390	56346	1	64
MDVT01000004	56343	57206	1	65
MDVT01000004	57219	58028	1	66
MDVT01000004	58064	58723	1	67
MDVT01000004	58835	59125	1	68
MDVT01000004	59128	60609	-1	69
MDVT01000004	60713	61333	-1	70
MDVT01000004	61592	61879	1	71
MDVT01000004	61996	62754	1	72
MDVT01000004	62751	63017	1	73
MDVT01000004	63014	63721	1	74
MDVT01000004	63722	65950	1	75
MDVT01000004	65938	67413	1	76
MDVT01000004	67382	68683	1	77
MDVT01000004	68706	69785	1	78
MDVT01000004	69799	70731	1	79
MDVT01000004	70772	71182	1	80
MDVT01000004	71187	72542	1	81
MDVT01000004	72532	73596	1	82
MDVT01000004	73607	74692	1	83
MDVT01000004	74703	75380	1	84
MDVT01000004	75819	77762	-1	85
MDVT01000004	77814	79985	-1	86
MDVT01000004	80134	80976	1	87
MDVT01000004	80962	81354	-1	88
MDVT01000004	81415	82197	1	89
MDVT01000004	82220	83839	1	90
MDVT01000004	83875	85152	1	91
MDVT01000004	85170	86624	1	92
MDVT01000004	86646	87263	1	93
MDVT01000004	87335	89488	1	94
MDVT01000004	89534	90577	1	95
MDVT01000004	90567	91997	-1	96
MDVT01000004	92094	92306	1	97
MDVT01000004	92383	92904	-1	98
MDVT01000005	245	544	1	1
MDVT01000005	618	2411	1	2
MDVT01000005	2616	3074	1	3
MDVT01000005	3067	3327	1	4
MDVT01000005	3332	3706	1	5
MDVT01000005	3703	4026	1	6
MDVT01000005	4506	6458	-1	7
MDVT01000005	6479	6853	-1	8
MDVT01000005	6864	6962	-1	9
MDVT01000005	6963	7268	-1	10
MDVT01000005	7408	7635	-1	11
MDVT01000005	7694	8053	-1	12
MDVT01000005	8174	8476	-1	13
MDVT01000005	8532	8654	-1	14
MDVT01000005	8651	8854	-1	15
MDVT01000005	8857	9084	-1	16
MDVT01000005	9283	9630	-1	17
MDVT01000005	9644	9985	-1	18
MDVT01000005	10051	10275	-1	19
MDVT01000005	10356	10613	-1	20
MDVT01000005	10682	11017	-1	21
MDVT01000005	11092	11364	-1	22
MDVT01000005	11562	11813	-1	23
MDVT01000005	11874	12146	-1	24
MDVT01000005	12333	12557	-1	25
MDVT01000006	303	1394	1	1
MDVT01000006	1407	2435	-1	2
MDVT01000006	2520	2681	-1	3
MDVT01000006	2823	3347	1	4
MDVT01000006	3544	3825	1	5
MDVT01000006	4799	5209	1	6
MDVT01000006	5346	6155	1	7
MDVT01000006	6160	7143	1	8
MDVT01000006	7165	7332	1	9
MDVT01000006	7352	7630	1	10
MDVT01000006	7743	8066	1	11
MDVT01000006	8081	8455	1	12
MDVT01000006	8537	8857	1	13
MDVT01000006	9128	9583	1	14
MDVT01000006	9621	11135	1	15
MDVT01000006	12150	13106	1	16
MDVT01000006	13155	13997	1	17
MDVT01000006	13994	16531	1	18
MDVT01000006	16656	16850	-1	19
MDVT01000006	17349	17438	1	20
MDVT01000006	17435	17566	1	21
MDVT01000006	17662	17796	-1	22
MDVT01000006	18066	18335	-1	23
MDVT01000006	18785	19339	-1	24
MDVT01000006	19588	20073	1	25
MDVT01000006	20084	20569	1	26
MDVT01000006	20622	22019	-1	27
MDVT01000006	22098	22388	1	28
MDVT01000006	22398	23516	1	29
MDVT01000006	23794	25599	1	30
MDVT01000006	25738	26667	1	31
MDVT01000006	26664	27428	1	32
MDVT01000006	27492	28571	-1	33
MDVT01000006	28602	28979	-1	34
MDVT01000006	29131	30222	-1	35
MDVT01000006	30224	31297	-1	36
MDVT01000006	31353	32105	-1	37
MDVT01000006	32293	33888	1	38
MDVT01000006	33945	34751	1	39
MDVT01000006	34791	35444	-1	40
MDVT01000006	36097	36291	-1	41
MDVT01000006	36364	36576	-1	42
MDVT01000006	36864	37202	-1	43
MDVT01000006	37232	38398	-1	44
MDVT01000006	38404	39582	-1	45
MDVT01000006	39647	40255	1	46
MDVT01000006	40339	41976	1	47
MDVT01000006	42005	42493	1	48
MDVT01000006	42576	42797	1	49
MDVT01000006	42873	44183	1	50
MDVT01000006	44208	45203	1	51
MDVT01000006	45192	49085	-1	52
MDVT01000006	49105	49833	-1	53
MDVT01000006	49845	50243	-1	54
MDVT01000006	50256	51338	-1	55
MDVT01000006	51388	52317	-1	56
MDVT01000006	52397	52501	1	57
MDVT01000006	52599	53303	1	58
MDVT01000006	53383	55527	1	59
MDVT01000006	55528	56055	1	60
MDVT01000006	56087	57070	1	61
MDVT01000006	57189	58202	1	62
MDVT01000006	58213	58605	-1	63
MDVT01000006	58728	59315	1	64
MDVT01000006	59430	61118	1	65
MDVT01000006	61157	61846	-1	66
MDVT01000006	61954	62259	1	67
MDVT01000006	62289	62720	1	68
MDVT01000006	62752	63279	-1	69
MDVT01000006	63488	63814	1	70
MDVT01000006	63836	64795	1	71
MDVT01000006	64830	65030	1	72
MDVT01000006	65087	66577	1	73
MDVT01000006	66603	66863	1	74
MDVT01000006	66929	68188	-1	75
MDVT01000006	68196	68621	-1	76
MDVT01000006	68618	70597	-1	77
MDVT01000006	70584	70787	-1	78
MDVT01000006	70810	72942	-1	79
MDVT01000006	72966	73124	-1	80
MDVT01000006	73347	73877	-1	81
MDVT01000006	74342	75253	1	82
MDVT01000006	75389	76306	1	83
MDVT01000006	76414	78996	1	84
MDVT01000006	79125	79544	1	85
MDVT01000006	79581	81551	1	86
MDVT01000006	81607	82272	1	87
MDVT01000006	82265	83701	1	88
MDVT01000006	83702	84385	-1	89
MDVT01000006	84503	84919	1	90
MDVT01000006	84926	86119	1	91
MDVT01000006	86112	87068	1	92
MDVT01000006	87070	87423	1	93
MDVT01000006	87436	87906	1	94
MDVT01000006	87924	88373	-1	95
MDVT01000006	88455	89858	-1	96
MDVT01000006	89954	90886	-1	97
MDVT01000006	90873	91667	-1	98
MDVT01000006	91747	92565	-1	99
MDVT01000006	92590	93426	-1	100
MDVT01000006	93439	93738	-1	101
MDVT01000006	93753	94427	-1	102
MDVT01000006	94523	95443	-1	103
MDVT01000006	95449	95976	-1	104
MDVT01000006	96032	96211	1	105
MDVT01000006	96310	97074	1	106
MDVT01000006	97307	97855	-1	107
MDVT01000006	97936	99024	1	108
MDVT01000006	99021	101495	-1	109
MDVT01000006	101508	102827	-1	110
MDVT01000006	102820	103221	-1	111
MDVT01000006	103336	103512	-1	112
MDVT01000006	103845	104264	-1	113
MDVT01000006	104434	104814	-1	114
MDVT01000006	104858	105139	-1	115
MDVT01000006	105402	105782	-1	116
MDVT01000006	105849	106730	-1	117
MDVT01000006	107091	107315	-1	118
MDVT01000006	107316	107537	-1	119
MDVT01000006	107875	108300	-1	120
MDVT01000006	108798	109187	-1	121
MDVT01000006	109332	109889	-1	122
MDVT01000006	110017	110706	-1	123
MDVT01000006	110815	111000	1	124
MDVT01000006	111016	111762	1	125
MDVT01000006	111777	112511	1	126
MDVT01000006	112543	113769	1	127
MDVT01000006	113774	115114	-1	128
MDVT01000006	115337	115759	1	129
MDVT01000006	115881	116036	1	130
MDVT01000006	116038	116283	-1	131
MDVT01000006	116372	116764	1	132
MDVT01000006	116840	117520	1	133
MDVT01000006	117592	118080	1	134
MDVT01000006	118108	119082	-1	135
MDVT01000006	119082	119372	-1	136
MDVT01000006	119452	119874	-1	137
MDVT01000006	119862	120788	-1	138
MDVT01000006	120775	121194	-1	139
MDVT01000006	121191	122078	-1	140
MDVT01000006	122071	122853	-1	141
MDVT01000006	122846	123277	-1	142
MDVT01000006	123274	124446	-1	143
MDVT01000006	124443	125096	-1	144
MDVT01000006	125062	127323	-1	145
MDVT01000007	3	782	-1	1
MDVT01000007	792	1808	-1	2
MDVT01000007	1889	3796	-1	3
MDVT01000007	3941	4375	-1	4
MDVT01000007	4531	5193	-1	5
MDVT01000007	5298	5996	-1	6
MDVT01000007	6079	6744	-1	7
MDVT01000007	6798	7496	-1	8
MDVT01000007	7506	8006	-1	9
MDVT01000007	8109	9242	1	10
MDVT01000007	9251	10159	-1	11
MDVT01000007	10187	11014	-1	12
MDVT01000007	11062	12087	1	13
MDVT01000007	12070	12405	-1	14
MDVT01000007	12392	14035	-1	15
MDVT01000007	14223	15185	1	16
MDVT01000007	15195	15758	1	17
MDVT01000007	15796	16446	-1	18
MDVT01000007	16666	17220	1	19
MDVT01000007	17254	17733	-1	20
MDVT01000007	17769	19370	-1	21
MDVT01000007	19440	20714	-1	22
MDVT01000007	20728	21213	-1	23
MDVT01000007	21225	22823	-1	24
MDVT01000007	22940	24391	1	25
MDVT01000007	24532	25185	-1	26
MDVT01000007	25334	26701	-1	27
MDVT01000007	26924	27304	-1	28
MDVT01000007	27721	28605	1	29
MDVT01000007	28633	29406	1	30
MDVT01000007	29494	29850	1	31
MDVT01000007	29907	30272	1	32
MDVT01000007	30280	30930	-1	33
MDVT01000007	31065	33029	-1	34
MDVT01000007	33079	33624	-1	35
MDVT01000007	33725	34396	1	36
MDVT01000007	34389	35156	-1	37
MDVT01000007	35223	36491	1	38
MDVT01000007	36496	37461	-1	39
MDVT01000007	37614	39290	1	40
MDVT01000007	39283	40440	-1	41
MDVT01000007	40527	41804	1	42
MDVT01000007	41807	43276	1	43
