Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	JALVPN010000003_1	361	284	6.1e-06	23.3	1	1083	JALVPN010000003	1	0.32132963988919666	0.4084507042253521	-1
AbiEii_0_CAS-III	JALVPN010000006_10	578	284	1.6e-06	25.2	11139	12872	JALVPN010000006	10	0.14878892733564014	0.2852112676056338	1
AbiEii_0_CAS-III	JALVPN010000006_14	307	284	0.00085	16.3	15442	16362	JALVPN010000006	14	0.13680781758957655	0.14084507042253522	-1
AbiEii_0_CAS-III	JALVPN010000029_1	83	284	0.0074	13.2	1	249	JALVPN010000029	1	0.3614457831325301	0.09507042253521127	-1
AbiEii_0_CAS-III	JALVPN010000029_2	284	284	2.1e-05	21.6	236	1087	JALVPN010000029	2	0.5316901408450704	0.5035211267605634	-1
AbiEii_0_CAS-III	JALVPN010000031_33	277	284	0.0014	15.6	30515	31345	JALVPN010000031	33	0.2743682310469314	0.28169014084507044	-1
AbiEii_0_CAS-III	JALVPN010000040_18	729	284	0.018	12.0	15021	17207	JALVPN010000040	18	0.1522633744855967	0.38380281690140844	1
AbiEii_0_CAS-III	JALVPN010000040_89	197	284	0.0094	12.9	81753	82343	JALVPN010000040	89	0.10152284263959391	0.07042253521126761	1
AbiEii_0_CAS-III	JALVPN010000041_10	264	284	4.6e-06	23.7	6494	7285	JALVPN010000041	10	0.36363636363636365	0.323943661971831	1
AbiEii_0_CAS-III	JALVPN010000041_39	249	284	0.00019	18.4	29579	30325	JALVPN010000041	39	0.41767068273092367	0.34507042253521125	1
AbiEii_0_CAS-III	JALVPN010000050_1	367	284	0.025	11.5	2	1102	JALVPN010000050	1	0.12806539509536785	0.16549295774647887	1
AbiEii_0_CAS-III	JALVPN010000053_1	262	284	4.8e-07	27.0	1	786	JALVPN010000053	1	0.26717557251908397	0.24647887323943662	-1
AbiEii_0_CAS-III	JALVPN010000055_4	260	284	0.0026	14.7	4044	4823	JALVPN010000055	4	0.35384615384615387	0.3028169014084507	1
AbiEii_0_CAS-III	JALVPN010000061_5	236	284	0.00059	16.8	4097	4804	JALVPN010000061	5	0.4194915254237288	0.31338028169014087	1
AbiEii_0_CAS-III	JALVPN010000061_8	300	284	0.001	16.0	10367	11266	JALVPN010000061	8	0.24	0.2535211267605634	1
AbiEii_0_CAS-III	JALVPN010000062_16	971	284	0.026	11.4	12987	15899	JALVPN010000062	16	0.05664263645726056	0.10211267605633803	-1
AbiEii_0_CAS-III	JALVPN010000067_17	333	284	0.0023	14.9	31055	32053	JALVPN010000067	17	0.2132132132132132	0.24647887323943662	-1
AbiEii_0_CAS-III	JALVPN010000067_20	559	284	0.0014	15.5	36446	38122	JALVPN010000067	20	0.11806797853309481	0.22887323943661972	-1
AbiEii_0_CAS-III	JALVPN010000069_12	260	284	1.8e-09	34.9	13725	14504	JALVPN010000069	12	0.6192307692307693	0.545774647887324	-1
AbiEii_0_CAS-III	JALVPN010000070_1	345	284	1e-06	25.9	1	1035	JALVPN010000070	1	0.24347826086956523	0.2852112676056338	-1
AbiEii_0_CAS-III	JALVPN010000070_7	200	284	0.0001	19.3	5011	5610	JALVPN010000070	7	0.39	0.2535211267605634	-1
AbiEii_0_CAS-III	JALVPN010000077_5	386	284	1.7e-05	21.9	7841	8998	JALVPN010000077	5	0.22279792746113988	0.2852112676056338	1
AbiEii_0_CAS-III	JALVPN010000078_4	310	284	7.4e-09	32.9	2667	3596	JALVPN010000078	4	0.3935483870967742	0.40492957746478875	1
AbiEii_0_CAS-III	JALVPN010000086_8	459	284	2.1e-07	28.1	9486	10862	JALVPN010000086	8	0.19825708061002179	0.31690140845070425	-1
AbiEii_0_CAS-III	JALVPN010000096_4	380	284	4.3e-11	40.2	2665	3804	JALVPN010000096	4	0.3815789473684211	0.47183098591549294	-1
AbiEii_0_CAS-III	JALVPN010000117_7	405	284	0.0017	15.3	6816	8030	JALVPN010000117	7	0.056790123456790124	0.08098591549295775	-1
AbiEii_0_CAS-III	JALVPN010000120_11	258	284	0.00043	17.3	10847	11620	JALVPN010000120	11	0.25193798449612403	0.22535211267605634	1
AbiEii_0_CAS-III	JALVPN010000124_7	606	284	1.2e-05	22.3	5267	7084	JALVPN010000124	7	0.06930693069306931	0.08098591549295775	-1
AbiEii_0_CAS-III	JALVPN010000130_3	229	284	0.00039	17.4	1382	2068	JALVPN010000130	3	0.4497816593886463	0.34507042253521125	-1
AbiEii_0_CAS-III	JALVPN010000131_2	73	284	1.5e-05	22.1	1802	2020	JALVPN010000131	2	0.5068493150684932	0.1267605633802817	1
AbiEii_0_CAS-III	JALVPN010000136_1	330	284	1.4e-07	28.7	181	1170	JALVPN010000136	1	0.38484848484848483	0.4471830985915493	1
AbiEii_0_CAS-III	JALVPN010000143_2	268	284	3.5e-05	20.8	282	1085	JALVPN010000143	2	0.4216417910447761	0.39436619718309857	-1
AbiEii_0_CAS-III	JALVPN010000144_32	704	284	0.00066	16.7	29792	31903	JALVPN010000144	32	0.05539772727272727	0.07042253521126761	-1
AbiEii_0_CAS-III	JALVPN010000144_60	191	284	0.0076	13.2	54156	54728	JALVPN010000144	60	0.193717277486911	0.1267605633802817	-1
AbiEii_0_CAS-III	JALVPN010000144_66	1197	284	3.1e-06	24.3	58668	62258	JALVPN010000144	66	0.31996658312447784	0.5845070422535211	1
AbiEii_0_CAS-III	JALVPN010000148_2	376	284	0.00026	18.0	1000	2127	JALVPN010000148	2	0.5398936170212766	0.7323943661971831	1
AbiEii_0_CAS-III	JALVPN010000151_14	309	284	0.0032	14.4	13541	14467	JALVPN010000151	14	0.08090614886731391	0.0880281690140845	1
AbiEii_0_CAS-III	JALVPN010000153_3	263	284	2.8e-09	34.3	1349	2137	JALVPN010000153	3	0.5019011406844106	0.4471830985915493	-1
AbiEii_0_CAS-III	JALVPN010000154_4	340	284	0.0083	13.1	1913	2932	JALVPN010000154	4	0.16176470588235295	0.19718309859154928	-1
AbiEii_0_CAS-III	JALVPN010000154_8	259	284	0.012	12.5	8802	9578	JALVPN010000154	8	0.47876447876447875	0.4154929577464789	-1
AbiEii_0_CAS-III	JALVPN010000154_9	164	284	0.022	11.7	9870	10361	JALVPN010000154	9	0.17682926829268292	0.11267605633802817	1
AbiEii_0_CAS-III	JALVPN010000163_3	594	284	3.7e-05	20.8	1915	3696	JALVPN010000163	3	0.06734006734006734	0.07394366197183098	1
AbiEii_0_CAS-III	JALVPN010000165_23	229	284	6.5e-05	20.0	16322	17008	JALVPN010000165	23	0.62882096069869	0.4788732394366197	1
AbiEii_0_CAS-III	JALVPN010000165_54	257	284	0.00022	18.2	45813	46583	JALVPN010000165	54	0.1517509727626459	0.13380281690140844	1
AbiEii_0_CAS-III	JALVPN010000165_58	536	284	4.3e-07	27.1	51379	52986	JALVPN010000165	58	0.5242537313432836	0.7922535211267606	1
AbiEii_0_CAS-III	JALVPN010000165_84	321	284	4.1e-10	37.0	74847	75809	JALVPN010000165	84	0.3925233644859813	0.4154929577464789	-1
AbiEii_0_CAS-III	JALVPN010000170_9	385	284	0.0085	13.0	7682	8836	JALVPN010000170	9	0.19480519480519481	0.2887323943661972	-1
AbiEii_0_CAS-III	JALVPN010000181_12	527	284	0.0061	13.5	9329	10909	JALVPN010000181	12	0.18216318785578747	0.323943661971831	-1
AbiEii_0_CAS-III	JALVPN010000183_3	164	284	8.4e-06	22.9	2835	3326	JALVPN010000183	3	0.2865853658536585	0.1619718309859155	1
AbiEii_0_CAS-III	JALVPN010000185_3	254	284	0.018	12.0	1561	2322	JALVPN010000185	3	0.2440944881889764	0.21830985915492956	1
AbiEii_0_CAS-III	JALVPN010000188_3	239	284	1.9e-05	21.7	3493	4209	JALVPN010000188	3	0.6192468619246861	0.5176056338028169	-1
AbiEii_0_CAS-III	JALVPN010000192_7	589	284	0.0042	14.0	7739	9505	JALVPN010000192	7	0.15619694397283532	0.3204225352112676	-1
AbiEii_0_CAS-III	JALVPN010000201_5	315	284	3.5e-07	27.4	3869	4813	JALVPN010000201	5	0.2222222222222222	0.24647887323943662	1
