Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	JAMOVR010000001_2	241	284	4.1e-05	20.7	682	1404	JAMOVR010000001	2	0.4854771784232365	0.38380281690140844	-1
AbiEii_0_CAS-III	JAMOVR010000006_7	194	284	0.0073	13.3	5010	5591	JAMOVR010000006	7	0.0979381443298969	0.06690140845070422	-1
AbiEii_0_CAS-III	JAMOVR010000009_2	612	284	0.014	12.3	491	2326	JAMOVR010000009	2	0.10784313725490197	0.1619718309859155	1
AbiEii_0_CAS-III	JAMOVR010000010_2	760	284	0.0095	12.9	1137	3416	JAMOVR010000010	2	0.05131578947368421	0.07042253521126761	-1
AbiEii_0_CAS-III	JAMOVR010000012_5	274	284	2.4e-06	24.7	4284	5105	JAMOVR010000012	5	0.33941605839416056	0.30985915492957744	-1
AbiEii_0_CAS-III	JAMOVR010000019_8	330	284	6.3e-07	26.6	6555	7544	JAMOVR010000019	8	0.24545454545454545	0.27816901408450706	-1
AbiEii_0_CAS-III	JAMOVR010000022_3	547	284	0.01	12.8	1555	3195	JAMOVR010000022	3	0.10054844606946983	0.1936619718309859	-1
AbiEii_0_CAS-III	JAMOVR010000036_3	379	284	0.00078	16.4	1679	2815	JAMOVR010000036	3	0.23746701846965698	0.323943661971831	1
AbiEii_0_CAS-III	JAMOVR010000036_7	292	284	3.4e-05	20.9	10763	11638	JAMOVR010000036	7	0.3527397260273973	0.3485915492957746	1
AbiEii_0_CAS-III	JAMOVR010000036_9	231	284	0.00096	16.1	14778	15470	JAMOVR010000036	9	0.30735930735930733	0.23943661971830985	1
AbiEii_0_CAS-III	JAMOVR010000045_6	731	284	4.3e-05	20.6	4293	6485	JAMOVR010000045	6	0.05471956224350205	0.07394366197183098	-1
AbiEii_0_CAS-III	JAMOVR010000048_11	358	284	5.3e-07	26.8	11512	12585	JAMOVR010000048	11	0.31843575418994413	0.3767605633802817	-1
AbiEii_0_CAS-III	JAMOVR010000057_5	258	284	9.6e-06	22.7	2776	3549	JAMOVR010000057	5	0.3372093023255814	0.29225352112676056	1
AbiEii_0_CAS-III	JAMOVR010000065_12	367	284	1.7e-05	21.9	15219	16319	JAMOVR010000065	12	0.4141689373297003	0.5422535211267606	-1
AbiEii_0_CAS-III	JAMOVR010000076_2	648	284	5.8e-07	26.7	463	2406	JAMOVR010000076	2	0.18981481481481483	0.34507042253521125	-1
AbiEii_0_CAS-III	JAMOVR010000080_22	497	284	0.0031	14.5	30507	31997	JAMOVR010000080	22	0.06841046277665996	0.10915492957746478	-1
AbiEii_0_CAS-III	JAMOVR010000080_9	241	284	1.5e-07	28.6	13515	14237	JAMOVR010000080	9	0.42323651452282157	0.3732394366197183	-1
AbiEii_0_CAS-III	JAMOVR010000095_36	224	284	1.7e-06	25.2	38536	39207	JAMOVR010000095	36	0.48214285714285715	0.3732394366197183	-1
AbiEii_0_CAS-III	JAMOVR010000104_9	406	284	0.0004	17.4	9097	10314	JAMOVR010000104	9	0.17980295566502463	0.24647887323943662	-1
AbiEii_0_CAS-III	JAMOVR010000108_5	335	284	4.5e-08	30.4	7060	8064	JAMOVR010000108	5	0.31044776119402984	0.36971830985915494	-1
AbiEii_0_CAS-III	JAMOVR010000110_1	204	284	2.7e-05	21.3	3	614	JAMOVR010000110	1	0.45588235294117646	0.2852112676056338	-1
AbiEii_0_CAS-III	JAMOVR010000114_4	249	284	0.00076	16.5	2475	3221	JAMOVR010000114	4	0.2570281124497992	0.2112676056338028	-1
AbiEii_0_CAS-III	JAMOVR010000114_8	233	284	0.0023	14.9	8697	9395	JAMOVR010000114	8	0.296137339055794	0.2112676056338028	1
AbiEii_0_CAS-III	JAMOVR010000121_3	342	284	0.0047	13.9	1230	2255	JAMOVR010000121	3	0.4766081871345029	0.5669014084507042	1
AbiEii_0_CAS-III	JAMOVR010000121_4	369	284	0.0034	14.4	2266	3372	JAMOVR010000121	4	0.23306233062330622	0.3204225352112676	1
AbiEii_0_CAS-III	JAMOVR010000126_4	263	284	0.0085	13.0	2039	2827	JAMOVR010000126	4	0.1444866920152091	0.12323943661971831	1
AbiEii_0_CAS-III	JAMOVR010000149_2	382	284	0.00036	17.6	305	1450	JAMOVR010000149	2	0.306282722513089	0.4507042253521127	-1
AbiEii_0_CAS-III	JAMOVR010000166_5	121	284	0.0041	14.1	4167	4529	JAMOVR010000166	5	0.4462809917355372	0.19014084507042253	-1
AbiEii_0_CAS-III	JAMOVR010000190_5	310	284	5.3e-06	23.6	3896	4825	JAMOVR010000190	5	0.27419354838709675	0.2992957746478873	1
AbiEii_0_CAS-III	JAMOVR010000197_4	347	284	1.8e-07	28.4	4720	5760	JAMOVR010000197	4	0.37752161383285304	0.4507042253521127	1
AbiEii_0_CAS-III	JAMOVR010000198_2	454	284	0.0004	17.4	397	1758	JAMOVR010000198	2	0.09691629955947137	0.15845070422535212	-1
AbiEii_0_CAS-III	JAMOVR010000200_8	735	284	0.0002	18.4	4798	7002	JAMOVR010000200	8	0.05442176870748299	0.07042253521126761	-1
AbiEii_0_CAS-III	JAMOVR010000201_22	275	284	1.4e-06	25.4	20650	21474	JAMOVR010000201	22	0.4909090909090909	0.45774647887323944	1
AbiEii_0_CAS-III	JAMOVR010000213_5	249	284	3.1e-06	24.3	2314	3060	JAMOVR010000213	5	0.4538152610441767	0.3732394366197183	-1
AbiEii_0_CAS-III	JAMOVR010000216_1	204	284	4.2e-09	33.7	2	613	JAMOVR010000216	1	0.46568627450980393	0.33098591549295775	-1
AbiEii_0_CAS-III	JAMOVR010000216_22	318	284	0.0052	13.7	22530	23483	JAMOVR010000216	22	0.16352201257861634	0.1795774647887324	-1
AbiEii_0_CAS-III	JAMOVR010000216_24	326	284	2.4e-08	31.3	24420	25397	JAMOVR010000216	24	0.36503067484662577	0.397887323943662	-1
AbiEii_0_CAS-III	JAMOVR010000218_3	882	284	0.013	12.4	1797	4442	JAMOVR010000218	3	0.09183673469387756	0.2711267605633803	1
AbiEii_0_CAS-III	JAMOVR010000231_3	382	284	0.0043	14.0	2194	3339	JAMOVR010000231	3	0.1099476439790576	0.14788732394366197	1
AbiEii_0_CAS-III	JAMOVR010000236_7	249	284	0.00051	17.0	3635	4381	JAMOVR010000236	7	0.43775100401606426	0.36619718309859156	1
AbiEii_0_CAS-III	JAMOVR010000248_2	402	284	0.015	12.2	560	1765	JAMOVR010000248	2	0.08706467661691543	0.11971830985915492	1
AbiEii_0_CAS-III	JAMOVR010000275_5	263	284	0.0084	13.1	4679	5467	JAMOVR010000275	5	0.43346007604562736	0.3908450704225352	-1
AbiEii_0_CAS-III	JAMOVR010000277_1	236	284	0.0017	15.3	127	834	JAMOVR010000277	1	0.1059322033898305	0.09154929577464789	1
AbiEii_0_CAS-III	JAMOVR010000302_4	307	284	0.00014	18.9	2153	3073	JAMOVR010000302	4	0.41042345276872966	0.4084507042253521	-1
AbiEii_0_CAS-III	JAMOVR010000302_6	304	284	2.8e-08	31.0	3958	4869	JAMOVR010000302	6	0.26644736842105265	0.2746478873239437	-1
AbiEii_0_CAS-III	JAMOVR010000318_4	327	284	2.9e-08	31.0	3739	4719	JAMOVR010000318	4	0.27217125382262997	0.3028169014084507	1
AbiEii_0_CAS-III	JAMOVR010000324_3	611	284	1.9e-06	25.0	2520	4352	JAMOVR010000324	3	0.25040916530278234	0.3591549295774648	-1
AbiEii_0_CAS-III	JAMOVR010000333_14	280	284	0.0042	14.1	14022	14861	JAMOVR010000333	14	0.19642857142857142	0.19014084507042253	1
AbiEii_0_CAS-III	JAMOVR010000334_14	730	284	1e-05	22.7	18613	20802	JAMOVR010000334	14	0.05342465753424658	0.07042253521126761	-1
AbiEii_0_CAS-III	JAMOVR010000341_7	478	284	7.7e-07	26.3	3713	5146	JAMOVR010000341	7	0.24476987447698745	0.3767605633802817	1
AbiEii_0_CAS-III	JAMOVR010000356_3	237	284	0.0027	14.7	956	1666	JAMOVR010000356	3	0.2869198312236287	0.23943661971830985	1
AbiEii_0_CAS-III	JAMOVR010000358_1	116	284	7.2e-05	19.8	2	349	JAMOVR010000358	1	0.27586206896551724	0.1056338028169014	-1
AbiEii_0_CAS-III	JAMOVR010000374_3	353	284	0.00043	17.3	1049	2107	JAMOVR010000374	3	0.1671388101983003	0.20774647887323944	-1
AbiEii_1_CAS-III-A	JAMOVR010000076_2	648	335	0.00074	16.1	463	2406	JAMOVR010000076	2	0.10802469135802469	0.2	-1
AbiEii_1_CAS-III-A	JAMOVR010000080_22	497	335	0.00038	17.0	30507	31997	JAMOVR010000080	22	0.18309859154929578	0.2746268656716418	-1
AbiEii_1_CAS-III-A	JAMOVR010000104_9	406	335	0.012	12.2	9097	10314	JAMOVR010000104	9	0.16009852216748768	0.19701492537313434	-1
AbiEii_1_CAS-III-A	JAMOVR010000166_4	236	335	6.9e-05	19.5	3435	4142	JAMOVR010000166	4	0.3389830508474576	0.24477611940298508	-1
AbiEii_1_CAS-III-A	JAMOVR010000189_1	256	335	3.1e-05	20.6	1	768	JAMOVR010000189	1	0.640625	0.5283582089552239	-1
AbiEii_1_CAS-III-A	JAMOVR010000211_1	191	335	0.081	9.4	1	573	JAMOVR010000211	1	0.39790575916230364	0.21194029850746268	1
AbiEii_1_CAS-III-A	JAMOVR010000213_5	249	335	0.023	11.2	2314	3060	JAMOVR010000213	5	0.30522088353413657	0.23582089552238805	-1
AbiEii_1_CAS-III-A	JAMOVR010000216_22	318	335	0.01	12.4	22530	23483	JAMOVR010000216	22	0.2610062893081761	0.2507462686567164	-1
AbiEii_2_CAS-III-C	JAMOVR010000076_2	648	440	1e-07	28.9	463	2406	JAMOVR010000076	2	0.30092592592592593	0.39090909090909093	-1
AbiEii_2_CAS-III-C	JAMOVR010000166_5	121	440	1.9e-06	24.8	4167	4529	JAMOVR010000166	5	0.371900826446281	0.10454545454545454	-1
AbiEii_2_CAS-III-C	JAMOVR010000358_1	116	440	0.0019	14.9	2	349	JAMOVR010000358	1	0.9224137931034483	0.18863636363636363	-1
Can2_Card1_17_CAS-III	JAMOVR010000095_4	233	380	1.9e-05	20.9	4102	4800	JAMOVR010000095	4	0.27467811158798283	0.17105263157894737	1
Cas10_0_CAS-III	JAMOVR010000157_1	783	511	7.6e-15	52.0	2	2350	JAMOVR010000157	1	0.2988505747126437	0.43052837573385516	-1
Cas10_0_CAS-III	JAMOVR010000210_14	613	511	0.0097	12.1	13583	15421	JAMOVR010000210	14	0.4094616639477977	0.36007827788649704	1
Cas10_0_CAS-III	JAMOVR010000233_2	242	511	2.5e-19	66.8	1121	1846	JAMOVR010000233	2	0.5702479338842975	0.2602739726027397	-1
Cas10_0_CAS-III	JAMOVR010000310_1	811	511	4e-15	53.0	2	2434	JAMOVR010000310	1	0.23921085080147966	0.38551859099804303	1
Cas10_0_CAS-III	JAMOVR010000317_7	258	511	3.3e-12	43.3	4898	5671	JAMOVR010000317	7	0.3333333333333333	0.17416829745596868	-1
Cas10_0_III	JAMOVR010000157_1	783	414	6.6e-13	45.8	2	2350	JAMOVR010000157	1	0.5798212005108557	0.8913043478260869	-1
Cas10_0_III	JAMOVR010000310_1	811	414	5.2e-13	46.1	2	2434	JAMOVR010000310	1	0.5585696670776819	0.8888888888888888	1
Cas10_0_III	JAMOVR010000317_7	258	414	1.2e-06	25.1	4898	5671	JAMOVR010000317	7	0.3023255813953488	0.21014492753623187	-1
Cas10_0_IIIA	JAMOVR010000157_1	783	650	1.6e-140	467.2	2	2350	JAMOVR010000157	1	0.8505747126436781	0.9984615384615385	-1
Cas10_0_IIIA	JAMOVR010000233_2	242	650	0.0096	12.0	1121	1846	JAMOVR010000233	2	0.12396694214876033	0.046153846153846156	-1
Cas10_0_IIIA	JAMOVR010000310_1	811	650	2.3999999999999998e-139	463.4	2	2434	JAMOVR010000310	1	0.8175092478421702	0.9984615384615385	1
Cas10_0_IIIA	JAMOVR010000317_7	258	650	1.6e-34	117.0	4898	5671	JAMOVR010000317	7	0.49612403100775193	0.19692307692307692	-1
Cas10_0_IIIB	JAMOVR010000157_1	783	510	3.3e-12	43.3	2	2350	JAMOVR010000157	1	0.14687100893997446	0.23921568627450981	-1
