Contig	Start	End	Strand	Pos
PAAW01000001	3	707	1	1
PAAW01000001	789	3434	1	2
PAAW01000001	3498	6020	1	3
PAAW01000001	6017	6490	-1	4
PAAW01000001	6487	8649	-1	5
PAAW01000001	8727	9761	-1	6
PAAW01000001	9781	10590	-1	7
PAAW01000001	10766	16474	1	8
PAAW01000001	16484	16936	1	9
PAAW01000001	16948	17757	1	10
PAAW01000001	17749	18087	-1	11
PAAW01000001	18194	19180	1	12
PAAW01000001	19165	19647	-1	13
PAAW01000001	19791	20798	1	14
PAAW01000001	20834	21739	-1	15
PAAW01000001	21908	22690	1	16
PAAW01000001	22748	23875	1	17
PAAW01000001	24011	26476	-1	18
PAAW01000001	26528	27475	-1	19
PAAW01000001	27475	27957	-1	20
PAAW01000001	28009	28857	-1	21
PAAW01000001	28944	29654	1	22
PAAW01000001	29676	30272	1	23
PAAW01000001	30269	30679	1	24
PAAW01000001	30682	32727	-1	25
PAAW01000001	32756	34546	1	26
PAAW01000001	34620	35075	1	27
PAAW01000001	35116	35961	1	28
PAAW01000001	35958	37913	-1	29
PAAW01000001	38023	38373	-1	30
PAAW01000001	38479	38856	1	31
PAAW01000001	38853	40595	-1	32
PAAW01000001	40644	41387	-1	33
PAAW01000001	41396	43402	-1	34
PAAW01000001	43448	45208	-1	35
PAAW01000001	45218	46753	-1	36
PAAW01000001	46887	47933	1	37
PAAW01000001	47993	49219	1	38
PAAW01000002	3	1121	1	1
PAAW01000002	1305	9317	1	2
PAAW01000002	9314	9754	-1	3
PAAW01000002	9882	10247	1	4
PAAW01000002	10240	10737	1	5
PAAW01000002	10737	11168	1	6
PAAW01000002	11134	11397	1	7
PAAW01000003	3	338	1	1
PAAW01000003	347	835	1	2
PAAW01000003	828	1523	1	3
PAAW01000003	1533	3242	1	4
PAAW01000003	3254	5041	1	5
PAAW01000003	5015	5710	-1	6
PAAW01000003	5700	5900	-1	7
PAAW01000003	5905	7932	-1	8
PAAW01000003	7938	8264	1	9
PAAW01000003	8265	9272	-1	10
PAAW01000003	9320	9613	-1	11
PAAW01000003	9700	10587	1	12
PAAW01000003	10675	12849	1	13
PAAW01000003	12851	13846	1	14
PAAW01000003	13855	14469	1	15
PAAW01000003	14452	14727	-1	16
PAAW01000003	14738	15604	-1	17
PAAW01000003	15614	18193	-1	18
PAAW01000003	18227	19294	-1	19
PAAW01000003	19304	21019	-1	20
PAAW01000003	21047	21940	1	21
PAAW01000003	21979	22863	1	22
PAAW01000003	22860	24416	-1	23
PAAW01000003	24508	25842	-1	24
PAAW01000003	26181	26459	1	25
PAAW01000003	26505	27737	1	26
PAAW01000003	27778	28479	-1	27
PAAW01000003	28533	29162	-1	28
PAAW01000003	29281	29433	1	29
PAAW01000003	29481	30383	1	30
PAAW01000003	30380	31276	-1	31
PAAW01000004	2	154	1	1
PAAW01000004	160	954	1	2
PAAW01000004	951	3185	1	3
PAAW01000004	3274	3621	1	4
PAAW01000004	3622	4386	-1	5
PAAW01000004	4447	5706	-1	6
PAAW01000004	5756	7849	-1	7
PAAW01000004	7860	8117	-1	8
PAAW01000004	8210	9367	-1	9
PAAW01000004	9474	11489	1	10
PAAW01000004	11494	12213	1	11
PAAW01000004	12215	12814	-1	12
PAAW01000004	12885	13412	-1	13
PAAW01000004	13500	17756	-1	14
PAAW01000004	17753	21448	-1	15
PAAW01000004	21606	22508	1	16
PAAW01000004	22476	23507	-1	17
PAAW01000004	23736	24404	1	18
PAAW01000004	24473	24841	-1	19
PAAW01000004	24822	25463	-1	20
PAAW01000004	25517	26131	-1	21
PAAW01000004	26133	27230	-1	22
PAAW01000005	1	891	-1	1
PAAW01000005	926	1864	-1	2
PAAW01000005	1963	2721	1	3
PAAW01000005	2787	3962	1	4
PAAW01000005	4219	7152	1	5
PAAW01000005	7237	16209	1	6
PAAW01000005	16206	16679	-1	7
PAAW01000005	16705	18666	-1	8
PAAW01000005	18733	18927	-1	9
PAAW01000005	18943	19317	-1	10
PAAW01000005	19626	20027	1	11
PAAW01000005	20102	20260	1	12
PAAW01000006	2	325	1	1
PAAW01000006	322	930	-1	2
PAAW01000006	1096	3948	-1	3
PAAW01000006	4047	5678	1	4
PAAW01000006	5679	6371	-1	5
PAAW01000006	6500	7801	1	6
PAAW01000006	7794	8726	-1	7
PAAW01000006	8736	9251	-1	8
PAAW01000006	9289	11034	-1	9
PAAW01000006	11039	12748	-1	10
PAAW01000006	12748	14946	-1	11
PAAW01000006	14956	15258	-1	12
PAAW01000006	15251	15523	-1	13
PAAW01000006	15520	15783	-1	14
PAAW01000006	15786	16733	-1	15
PAAW01000006	16747	18312	-1	16
PAAW01000006	18317	19462	-1	17
PAAW01000006	19472	20161	-1	18
PAAW01000006	20173	20766	-1	19
PAAW01000006	20775	21227	-1	20
PAAW01000006	21335	24136	-1	21
PAAW01000006	24242	28798	-1	22
PAAW01000006	28848	29429	-1	23
PAAW01000006	29438	34090	-1	24
PAAW01000006	34168	36534	-1	25
PAAW01000006	36634	38769	1	26
PAAW01000006	38764	39876	-1	27
PAAW01000006	39890	40150	-1	28
PAAW01000006	40219	40812	-1	29
PAAW01000006	40873	41025	-1	30
PAAW01000007	332	991	-1	1
PAAW01000007	1017	1493	1	2
PAAW01000007	1496	1789	-1	3
PAAW01000007	1861	2097	-1	4
PAAW01000007	2146	2853	1	5
PAAW01000007	2865	7742	1	6
PAAW01000007	7873	10956	1	7
PAAW01000007	11129	18106	1	8
PAAW01000008	2	1015	-1	1
PAAW01000008	1017	2429	-1	2
PAAW01000008	2432	3178	-1	3
PAAW01000008	3387	3857	1	4
PAAW01000008	3885	5954	1	5
PAAW01000008	6018	7034	1	6
PAAW01000008	7031	8062	1	7
PAAW01000008	8059	9021	1	8
PAAW01000008	9021	10355	1	9
PAAW01000008	10365	11543	1	10
PAAW01000008	11622	12548	1	11
PAAW01000009	2	1144	-1	1
PAAW01000009	1187	2941	-1	2
PAAW01000009	2954	4072	1	3
PAAW01000009	4093	8442	1	4
PAAW01000009	8445	9389	-1	5
PAAW01000009	9457	10035	1	6
PAAW01000009	10045	10707	1	7
PAAW01000009	10710	11972	1	8
PAAW01000009	12013	12273	1	9
PAAW01000009	12274	12924	-1	10
PAAW01000009	12958	13197	1	11
PAAW01000009	13194	14543	-1	12
PAAW01000009	14588	15277	-1	13
PAAW01000009	15378	15935	1	14
PAAW01000010	3	116	-1	1
PAAW01000010	216	2396	1	2
PAAW01000010	2393	3211	-1	3
PAAW01000010	3312	4988	-1	4
PAAW01000010	5029	6432	-1	5
PAAW01000010	6429	7346	-1	6
PAAW01000010	7417	7917	1	7
PAAW01000010	7928	9376	-1	8
PAAW01000010	9373	10542	-1	9
PAAW01000010	10553	11788	-1	10
PAAW01000010	11798	12604	-1	11
PAAW01000010	12625	13347	-1	12
PAAW01000010	13365	14138	-1	13
PAAW01000010	14086	15501	-1	14
PAAW01000010	15585	16808	1	15
PAAW01000010	16805	20986	1	16
PAAW01000010	20983	21783	-1	17
PAAW01000010	21808	25317	1	18
PAAW01000010	25304	27328	1	19
PAAW01000010	27343	28689	1	20
PAAW01000010	28686	29675	-1	21
