Contig	Start	End	Strand	Pos
JAACUZ010000001	86	1438	1	1
JAACUZ010000001	1543	1962	1	2
JAACUZ010000001	2247	2669	1	3
JAACUZ010000001	2804	3049	-1	4
JAACUZ010000001	3570	3800	1	5
JAACUZ010000002	337	3714	-1	1
JAACUZ010000003	791	991	1	1
JAACUZ010000003	1262	1624	1	2
JAACUZ010000003	1767	2009	1	3
JAACUZ010000003	2091	3377	-1	4
JAACUZ010000003	3620	3934	-1	5
JAACUZ010000003	5643	6446	1	6
JAACUZ010000003	7609	8994	1	7
JAACUZ010000004	2	949	1	1
JAACUZ010000004	1066	1278	1	2
JAACUZ010000004	1315	2478	1	3
JAACUZ010000004	2540	2836	1	4
JAACUZ010000004	2884	3324	1	5
JAACUZ010000004	3341	3595	1	6
JAACUZ010000004	3733	3996	1	7
JAACUZ010000004	4115	7657	1	8
JAACUZ010000005	2	193	1	1
JAACUZ010000005	753	1997	1	2
JAACUZ010000005	2033	2896	1	3
JAACUZ010000005	3322	4077	-1	4
JAACUZ010000005	4084	4326	-1	5
JAACUZ010000006	73	372	-1	1
JAACUZ010000006	595	1989	-1	2
JAACUZ010000006	3133	4539	-1	3
JAACUZ010000006	4763	5311	1	4
JAACUZ010000006	5373	5771	1	5
JAACUZ010000006	5829	6221	1	6
JAACUZ010000006	6414	8765	-1	7
JAACUZ010000006	9045	9131	1	8
JAACUZ010000007	1	72	1	1
JAACUZ010000007	713	2122	1	2
JAACUZ010000007	2560	2760	-1	3
JAACUZ010000007	2781	2900	-1	4
JAACUZ010000007	3245	4423	-1	5
JAACUZ010000008	165	944	1	1
JAACUZ010000008	934	1344	1	2
JAACUZ010000008	2015	2920	1	3
JAACUZ010000008	3156	7577	1	4
JAACUZ010000009	112	639	-1	1
JAACUZ010000009	874	1584	1	2
JAACUZ010000009	1565	4258	1	3
JAACUZ010000010	168	1628	-1	1
JAACUZ010000010	2037	3419	1	2
JAACUZ010000010	4138	4713	-1	3
JAACUZ010000010	4726	5388	-1	4
JAACUZ010000010	6421	7128	-1	5
JAACUZ010000010	7173	8012	-1	6
JAACUZ010000010	8017	9585	-1	7
JAACUZ010000010	9602	10027	-1	8
JAACUZ010000010	10042	10158	-1	9
JAACUZ010000010	10602	11597	1	10
JAACUZ010000010	12557	15616	-1	11
JAACUZ010000010	15704	16609	-1	12
JAACUZ010000010	16949	19771	1	13
JAACUZ010000010	19805	23125	1	14
JAACUZ010000010	23215	25278	1	15
JAACUZ010000010	25275	26195	1	16
JAACUZ010000010	26415	27545	1	17
JAACUZ010000010	27586	27951	-1	18
JAACUZ010000010	27944	29818	-1	19
JAACUZ010000010	29862	30089	-1	20
JAACUZ010000010	30272	30565	-1	21
JAACUZ010000010	30910	32064	-1	22
JAACUZ010000010	32460	32615	1	23
JAACUZ010000011	84	371	1	1
JAACUZ010000011	373	1314	1	2
JAACUZ010000011	1286	1474	1	3
JAACUZ010000011	1428	2618	1	4
JAACUZ010000011	2620	3303	1	5
JAACUZ010000011	3357	4055	1	6
JAACUZ010000011	4086	4784	1	7
JAACUZ010000011	4852	5076	1	8
JAACUZ010000011	5037	5150	1	9
JAACUZ010000011	5166	6158	1	10
JAACUZ010000011	7555	9678	1	11
JAACUZ010000011	9726	10412	1	12
JAACUZ010000011	10429	11196	1	13
JAACUZ010000011	11329	11883	1	14
JAACUZ010000011	12011	13780	-1	15
JAACUZ010000011	13816	15567	-1	16
JAACUZ010000011	15721	16392	1	17
JAACUZ010000011	16475	17464	-1	18
JAACUZ010000012	584	1957	1	1
JAACUZ010000012	2671	3279	-1	2
JAACUZ010000012	3340	3492	-1	3
JAACUZ010000012	3519	3767	-1	4
JAACUZ010000012	4519	5241	1	5
JAACUZ010000012	5346	5456	1	6
JAACUZ010000012	5536	5964	1	7
JAACUZ010000012	6014	6646	1	8
JAACUZ010000012	6691	7278	1	9
JAACUZ010000012	7299	7886	1	10
JAACUZ010000012	7967	8332	1	11
JAACUZ010000012	8337	8804	1	12
JAACUZ010000012	8842	9246	1	13
JAACUZ010000012	9309	9767	1	14
JAACUZ010000012	9938	10174	1	15
JAACUZ010000012	10192	11085	-1	16
JAACUZ010000012	11232	13604	1	17
JAACUZ010000012	13763	14995	1	18
JAACUZ010000012	14998	17607	1	19
JAACUZ010000012	17795	17950	1	20
JAACUZ010000012	18427	20385	-1	21
JAACUZ010000012	21278	21919	-1	22
JAACUZ010000012	22085	23062	-1	23
JAACUZ010000012	23175	23258	1	24
JAACUZ010000013	248	1615	-1	1
JAACUZ010000013	1633	2013	-1	2
JAACUZ010000013	2495	3337	1	3
JAACUZ010000013	3725	4108	1	4
JAACUZ010000013	4232	4921	1	5
JAACUZ010000013	4966	5493	1	6
JAACUZ010000013	5527	5682	1	7
JAACUZ010000013	5742	6131	1	8
JAACUZ010000013	6229	6762	1	9
JAACUZ010000013	6815	7600	1	10
JAACUZ010000013	7633	8112	1	11
JAACUZ010000013	8123	8632	1	12
JAACUZ010000013	8636	9487	1	13
JAACUZ010000013	9914	10489	1	14
JAACUZ010000013	10705	12030	-1	15
JAACUZ010000013	12114	12779	1	16
JAACUZ010000013	13003	16707	1	17
JAACUZ010000013	16725	18029	1	18
JAACUZ010000013	18290	18781	-1	19
JAACUZ010000013	18821	20101	-1	20
JAACUZ010000013	20375	22000	-1	21
JAACUZ010000014	486	746	-1	1
JAACUZ010000014	779	1147	-1	2
JAACUZ010000014	1359	1619	-1	3
JAACUZ010000014	1621	1797	-1	4
JAACUZ010000014	1873	2931	-1	5
JAACUZ010000014	2979	3683	-1	6
JAACUZ010000014	3695	4747	-1	7
JAACUZ010000014	4778	5197	-1	8
JAACUZ010000014	5217	5711	-1	9
JAACUZ010000014	5708	5941	-1	10
JAACUZ010000014	5949	6332	-1	11
JAACUZ010000014	6379	7212	-1	12
JAACUZ010000014	7625	7846	-1	13
JAACUZ010000014	7945	8343	-1	14
JAACUZ010000014	8401	9516	-1	15
JAACUZ010000014	9567	11501	-1	16
JAACUZ010000014	11498	12061	-1	17
JAACUZ010000014	12335	13507	1	18
JAACUZ010000014	13564	13887	1	19
JAACUZ010000014	13922	15208	1	20
JAACUZ010000015	10	2502	-1	1
JAACUZ010000015	2465	3244	-1	2
JAACUZ010000015	3251	4219	-1	3
JAACUZ010000015	4206	6116	-1	4
JAACUZ010000016	239	1261	-1	1
JAACUZ010000016	1258	2139	-1	2
JAACUZ010000016	2148	3623	-1	3
JAACUZ010000016	3637	3930	-1	4
JAACUZ010000016	3927	4295	-1	5
JAACUZ010000016	4353	4679	-1	6
JAACUZ010000016	4960	6279	-1	7
JAACUZ010000017	286	867	-1	1
JAACUZ010000017	1097	1405	-1	2
JAACUZ010000017	1867	1986	-1	3
JAACUZ010000017	1986	2273	-1	4
JAACUZ010000017	2454	3137	1	5
JAACUZ010000017	3163	4746	-1	6
JAACUZ010000017	5189	5353	-1	7
JAACUZ010000017	5605	6519	-1	8
JAACUZ010000017	7016	8398	-1	9
JAACUZ010000017	8410	9084	1	10
JAACUZ010000017	9103	10083	-1	11
JAACUZ010000017	10127	10465	-1	12
JAACUZ010000017	10721	11206	-1	13
JAACUZ010000017	11303	14344	1	14
JAACUZ010000017	14672	15502	-1	15
JAACUZ010000017	15519	15758	-1	16
JAACUZ010000018	23	262	-1	1
JAACUZ010000018	300	848	-1	2
JAACUZ010000018	888	2051	-1	3
JAACUZ010000018	2189	2497	-1	4
JAACUZ010000018	3223	4479	1	5
JAACUZ010000018	4500	5204	1	6
JAACUZ010000018	5846	6142	1	7
JAACUZ010000019	420	2387	-1	1
JAACUZ010000019	2467	3510	-1	2
JAACUZ010000019	3643	3816	-1	3
JAACUZ010000019	3959	4531	-1	4
JAACUZ010000019	4777	5361	1	5
JAACUZ010000019	5518	5724	1	6
JAACUZ010000020	233	1372	1	1
JAACUZ010000020	1512	2681	-1	2
JAACUZ010000021	100	462	-1	1
JAACUZ010000021	596	1102	1	2
JAACUZ010000021	1121	1618	-1	3
JAACUZ010000021	1666	2829	-1	4
JAACUZ010000022	1	393	1	1
JAACUZ010000022	427	981	1	2
JAACUZ010000022	1101	2063	1	3
JAACUZ010000022	2084	3283	-1	4
JAACUZ010000022	3358	3771	-1	5
JAACUZ010000022	3828	4280	-1	6
JAACUZ010000022	5113	7137	1	7
JAACUZ010000022	7338	7469	1	8
JAACUZ010000022	8196	8681	1	9
JAACUZ010000023	118	471	1	1
JAACUZ010000023	439	723	-1	2
JAACUZ010000023	1229	2716	-1	3
JAACUZ010000023	2866	3048	-1	4
JAACUZ010000023	3464	3562	-1	5
JAACUZ010000023	3675	4388	1	6
JAACUZ010000023	4390	4932	-1	7
JAACUZ010000023	5026	5388	-1	8
JAACUZ010000023	5544	6011	-1	9
JAACUZ010000024	125	1276	1	1
JAACUZ010000024	1808	2668	-1	2
JAACUZ010000024	2910	3191	-1	3
JAACUZ010000024	3260	3418	-1	4
JAACUZ010000024	3358	3648	-1	5
JAACUZ010000024	3611	3847	-1	6
JAACUZ010000024	3946	4563	-1	7
JAACUZ010000024	4577	5983	-1	8
JAACUZ010000024	6179	6496	-1	9
JAACUZ010000024	6723	7382	1	10
JAACUZ010000024	7448	8176	-1	11
JAACUZ010000025	214	1413	1	1
JAACUZ010000025	1508	3943	-1	2
JAACUZ010000025	4401	5396	1	3
JAACUZ010000026	313	1656	-1	1
JAACUZ010000026	1717	3048	-1	2
JAACUZ010000026	3292	3837	1	3
JAACUZ010000026	3985	4770	1	4
JAACUZ010000026	4835	4924	1	5
JAACUZ010000027	828	2336	-1	1
JAACUZ010000027	2388	4250	-1	2
JAACUZ010000027	4332	4625	-1	3
JAACUZ010000028	29	1138	1	1
JAACUZ010000028	1467	1769	1	2
JAACUZ010000028	2189	3088	-1	3
JAACUZ010000028	3605	3787	1	4
JAACUZ010000028	3795	4730	1	5
JAACUZ010000028	4738	4956	1	6
JAACUZ010000028	5207	7177	1	7
JAACUZ010000028	7197	7766	-1	8
JAACUZ010000028	7918	9882	1	9
JAACUZ010000028	10260	10445	-1	10
JAACUZ010000028	10626	10841	-1	11
JAACUZ010000029	8	2488	-1	1
JAACUZ010000029	2485	3282	-1	2
JAACUZ010000029	3287	4381	-1	3
JAACUZ010000029	4383	6827	-1	4
JAACUZ010000029	7124	8827	-1	5
JAACUZ010000029	9065	9280	1	6
JAACUZ010000030	229	1518	1	1
JAACUZ010000030	1524	2855	-1	2
JAACUZ010000030	3049	3651	-1	3
JAACUZ010000030	3670	4695	-1	4
JAACUZ010000030	4851	6104	-1	5
JAACUZ010000030	6107	8404	-1	6
JAACUZ010000030	8409	8543	-1	7
JAACUZ010000031	276	3470	1	1
JAACUZ010000031	3564	4652	1	2
JAACUZ010000031	4654	5262	1	3
JAACUZ010000031	5250	6215	1	4
JAACUZ010000031	6228	7508	1	5
JAACUZ010000031	7550	8335	1	6
JAACUZ010000031	8327	8488	-1	7
JAACUZ010000032	3	83	-1	1
JAACUZ010000032	276	692	-1	2
JAACUZ010000032	731	919	-1	3
JAACUZ010000032	916	1161	-1	4
JAACUZ010000032	1186	1554	-1	5
JAACUZ010000032	1710	2009	-1	6
JAACUZ010000032	2076	2264	-1	7
JAACUZ010000032	2346	3833	1	8
JAACUZ010000032	4008	4298	1	9
JAACUZ010000032	4295	6025	1	10
JAACUZ010000032	6052	7779	-1	11
JAACUZ010000032	7795	8508	-1	12
JAACUZ010000032	8733	9542	1	13
JAACUZ010000032	9569	10510	1	14
JAACUZ010000032	10596	11255	-1	15
JAACUZ010000032	11699	11974	1	16
JAACUZ010000032	12722	13810	-1	17
JAACUZ010000032	13989	14135	-1	18
JAACUZ010000032	14400	14618	1	19
JAACUZ010000033	3	80	-1	1
JAACUZ010000033	103	2253	-1	2
JAACUZ010000033	2357	3880	-1	3
JAACUZ010000033	3884	6307	-1	4
JAACUZ010000033	7895	8581	-1	5
JAACUZ010000033	9518	10480	-1	6
JAACUZ010000033	10639	10827	1	7
JAACUZ010000033	10948	11490	1	8
JAACUZ010000034	1	1047	-1	1
JAACUZ010000034	1150	1488	-1	2
JAACUZ010000034	1784	2197	-1	3
JAACUZ010000034	2204	2401	-1	4
JAACUZ010000034	2664	3179	1	5
JAACUZ010000034	3373	3825	-1	6
JAACUZ010000034	4100	5749	1	7
JAACUZ010000034	5778	6584	1	8
JAACUZ010000035	594	1370	-1	1
JAACUZ010000035	1785	2786	-1	2
JAACUZ010000035	2863	3504	1	3
JAACUZ010000035	3529	3798	1	4
JAACUZ010000035	3895	5178	-1	5
JAACUZ010000035	5263	6429	1	6
JAACUZ010000035	6588	7271	1	7
JAACUZ010000035	7278	7694	1	8
JAACUZ010000035	7715	8494	1	9
JAACUZ010000035	8637	9416	1	10
JAACUZ010000035	9370	9501	1	11
JAACUZ010000035	9709	10401	1	12
JAACUZ010000035	10435	12294	1	13
JAACUZ010000035	12363	13409	-1	14
JAACUZ010000035	13399	14742	-1	15
JAACUZ010000035	14753	16156	-1	16
JAACUZ010000036	148	861	1	1
JAACUZ010000036	874	1605	1	2
JAACUZ010000036	1613	1993	-1	3
JAACUZ010000036	2322	2558	-1	4
JAACUZ010000036	2500	2805	-1	5
JAACUZ010000036	3107	3268	1	6
JAACUZ010000036	4054	4317	1	7
JAACUZ010000036	4314	4700	1	8
JAACUZ010000036	4956	5672	1	9
JAACUZ010000036	5953	6597	1	10
JAACUZ010000036	6803	7924	1	11
JAACUZ010000036	7977	9047	1	12
JAACUZ010000036	9173	9328	1	13
JAACUZ010000036	9628	11418	1	14
JAACUZ010000036	11650	12375	1	15
JAACUZ010000036	12392	12838	1	16
JAACUZ010000036	12859	13380	1	17
JAACUZ010000036	13382	14224	1	18
JAACUZ010000037	245	1528	1	1
JAACUZ010000037	1570	2568	1	2
JAACUZ010000037	3511	3732	-1	3
JAACUZ010000037	3917	5647	-1	4
JAACUZ010000037	5747	6391	-1	5
JAACUZ010000037	6560	7462	1	6
JAACUZ010000037	7498	7719	1	7
JAACUZ010000037	8095	8865	1	8
JAACUZ010000037	9140	10807	-1	9
JAACUZ010000037	10841	12721	-1	10
JAACUZ010000037	12777	12965	-1	11
JAACUZ010000037	12972	13277	-1	12
JAACUZ010000037	13274	13549	-1	13
JAACUZ010000037	13565	13801	-1	14
JAACUZ010000037	13839	14612	-1	15
JAACUZ010000037	15379	15906	1	16
JAACUZ010000037	15999	16520	1	17
JAACUZ010000037	16687	17778	1	18
JAACUZ010000037	17885	18652	1	19
JAACUZ010000037	18690	19739	1	20
JAACUZ010000037	19832	20020	-1	21
JAACUZ010000037	20066	20419	-1	22
JAACUZ010000037	20554	21294	-1	23
JAACUZ010000037	21291	21539	-1	24
JAACUZ010000037	21689	21922	-1	25
JAACUZ010000037	22062	23570	-1	26
JAACUZ010000037	23812	24273	1	27
JAACUZ010000037	24290	25336	-1	28
JAACUZ010000037	25371	25769	-1	29
JAACUZ010000038	385	1539	1	1
JAACUZ010000038	2019	3134	-1	2
JAACUZ010000038	3222	3605	-1	3
JAACUZ010000038	3687	6059	-1	4
JAACUZ010000038	6357	7253	-1	5
JAACUZ010000039	117	1499	1	1
JAACUZ010000039	1715	1915	1	2
JAACUZ010000039	1958	2227	1	3
JAACUZ010000039	2246	2548	1	4
JAACUZ010000039	2898	5972	-1	5
JAACUZ010000039	6233	7126	-1	6
JAACUZ010000040	342	1265	1	1
JAACUZ010000040	1382	2377	1	2
JAACUZ010000040	2546	3304	-1	3
JAACUZ010000040	3707	3901	1	4
JAACUZ010000040	3940	4728	1	5
JAACUZ010000040	4767	5045	1	6
JAACUZ010000040	5095	5496	-1	7
JAACUZ010000040	6185	7855	-1	8
JAACUZ010000040	8054	8629	-1	9
JAACUZ010000040	8969	9070	-1	10
JAACUZ010000040	9106	9198	-1	11
JAACUZ010000040	9269	9658	-1	12
JAACUZ010000040	9697	9852	-1	13
JAACUZ010000040	10002	11201	-1	14
JAACUZ010000041	561	1382	1	1
JAACUZ010000041	1458	1748	-1	2
JAACUZ010000041	1971	3413	-1	3
JAACUZ010000041	3651	4196	1	4
JAACUZ010000041	4675	4935	-1	5
JAACUZ010000041	5019	5144	-1	6
JAACUZ010000041	5141	5722	-1	7
JAACUZ010000041	5719	5913	-1	8
JAACUZ010000041	5931	6242	-1	9
JAACUZ010000042	3	1019	-1	1
JAACUZ010000042	1192	1677	-1	2
JAACUZ010000042	2086	3036	-1	3
JAACUZ010000042	3608	4597	1	4
JAACUZ010000043	3	851	1	1
JAACUZ010000043	841	1917	1	2
JAACUZ010000043	1980	2816	1	3
JAACUZ010000043	2800	3789	1	4
JAACUZ010000043	3786	4718	1	5
JAACUZ010000043	4757	5374	-1	6
JAACUZ010000043	6355	7680	1	7
JAACUZ010000043	8174	8527	1	8
JAACUZ010000043	8498	8599	-1	9
JAACUZ010000044	169	813	1	1
JAACUZ010000044	894	1730	1	2
JAACUZ010000044	1787	3238	1	3
JAACUZ010000044	3396	4574	-1	4
JAACUZ010000044	5181	5891	-1	5
JAACUZ010000045	162	860	-1	1
JAACUZ010000045	857	1333	-1	2
JAACUZ010000045	1485	1841	-1	3
JAACUZ010000045	2681	3400	1	4
JAACUZ010000045	3879	4115	1	5
JAACUZ010000045	4214	4540	1	6
JAACUZ010000045	4574	5326	1	7
JAACUZ010000045	5417	6124	1	8
JAACUZ010000045	6225	6509	1	9
JAACUZ010000046	2	1207	-1	1
JAACUZ010000046	1257	2396	-1	2
JAACUZ010000046	2383	2805	-1	3
JAACUZ010000046	2802	4565	-1	4
JAACUZ010000047	242	1351	-1	1
JAACUZ010000047	1365	1493	-1	2
JAACUZ010000047	1699	3318	1	3
JAACUZ010000047	3365	3823	1	4
JAACUZ010000047	3793	4113	1	5
JAACUZ010000047	4159	4608	1	6
JAACUZ010000048	3	137	1	1
JAACUZ010000048	335	898	1	2
JAACUZ010000048	876	4547	1	3
JAACUZ010000048	4729	6108	1	4
JAACUZ010000048	6159	6734	1	5
JAACUZ010000048	6772	7554	1	6
JAACUZ010000048	7638	8288	1	7
JAACUZ010000049	241	858	1	1
JAACUZ010000049	873	2162	1	2
JAACUZ010000049	2141	2272	1	3
JAACUZ010000049	2407	2943	1	4
JAACUZ010000049	3079	4116	1	5
JAACUZ010000050	700	1059	-1	1
JAACUZ010000050	1116	1376	-1	2
JAACUZ010000050	1430	2194	1	3
JAACUZ010000050	2297	2479	1	4
JAACUZ010000050	2642	3817	1	5
JAACUZ010000050	3883	5346	1	6
JAACUZ010000050	5368	5907	1	7
JAACUZ010000050	6214	8238	1	8
JAACUZ010000050	8291	8731	1	9
JAACUZ010000050	8867	9916	1	10
JAACUZ010000050	10002	11039	1	11
JAACUZ010000050	11334	11780	1	12
JAACUZ010000050	11838	13061	1	13
JAACUZ010000050	13095	13883	1	14
JAACUZ010000051	1	7062	1	1
JAACUZ010000051	7214	7573	1	2
JAACUZ010000051	7636	9066	1	3
JAACUZ010000051	9280	10293	1	4
JAACUZ010000051	10283	10375	1	5
JAACUZ010000052	2	2272	-1	1
JAACUZ010000052	2787	3290	-1	2
JAACUZ010000052	3469	4698	-1	3
JAACUZ010000052	4800	4997	-1	4
JAACUZ010000052	5027	5524	-1	5
JAACUZ010000052	5927	6247	-1	6
JAACUZ010000052	6255	7070	-1	7
JAACUZ010000052	7521	8237	-1	8
JAACUZ010000052	8241	8852	-1	9
JAACUZ010000052	8881	9015	-1	10
JAACUZ010000052	9219	9845	-1	11
JAACUZ010000052	10092	11021	-1	12
JAACUZ010000052	11234	12319	-1	13
JAACUZ010000052	12554	14797	-1	14
JAACUZ010000053	136	1011	1	1
JAACUZ010000053	1155	6968	1	2
JAACUZ010000053	7183	7281	-1	3
JAACUZ010000053	7260	7529	-1	4
JAACUZ010000053	7622	8173	1	5
JAACUZ010000053	8588	9262	1	6
JAACUZ010000053	9535	10146	-1	7
JAACUZ010000054	2	1741	-1	1
JAACUZ010000054	1774	3045	-1	2
JAACUZ010000054	3423	4169	-1	3
JAACUZ010000054	4171	5193	-1	4
JAACUZ010000054	5434	6171	1	5
JAACUZ010000055	295	735	-1	1
JAACUZ010000055	732	1244	-1	2
JAACUZ010000055	1471	1821	-1	3
JAACUZ010000055	2263	3123	1	4
JAACUZ010000055	3642	4346	1	5
JAACUZ010000055	4866	7001	1	6
JAACUZ010000055	6973	7458	1	7
JAACUZ010000056	175	948	1	1
JAACUZ010000056	995	1804	1	2
JAACUZ010000056	2064	3224	1	3
JAACUZ010000056	3348	3542	1	4
JAACUZ010000057	159	344	1	1
JAACUZ010000057	470	781	1	2
JAACUZ010000057	1179	1922	-1	3
JAACUZ010000057	1994	2245	1	4
JAACUZ010000057	2335	3441	1	5
JAACUZ010000057	4312	4425	1	6
JAACUZ010000058	179	955	-1	1
JAACUZ010000058	1706	2308	1	2
JAACUZ010000058	2323	2472	-1	3
JAACUZ010000058	2626	4314	-1	4
JAACUZ010000059	335	829	1	1
JAACUZ010000059	886	1398	1	2
JAACUZ010000059	1417	2817	1	3
JAACUZ010000060	2	202	1	1
JAACUZ010000060	270	1568	1	2
JAACUZ010000060	1565	1885	1	3
JAACUZ010000060	1848	2927	1	4
JAACUZ010000060	2967	3170	1	5
JAACUZ010000061	353	2947	-1	1
JAACUZ010000061	3345	4142	-1	2
JAACUZ010000061	4500	5624	1	3
JAACUZ010000061	6326	7012	-1	4
JAACUZ010000062	17	385	-1	1
JAACUZ010000062	411	932	1	2
JAACUZ010000062	1150	1620	1	3
JAACUZ010000062	1789	2259	1	4
JAACUZ010000062	2275	3159	-1	5
JAACUZ010000062	3165	3302	-1	6
JAACUZ010000062	3357	5210	-1	7
JAACUZ010000062	5715	6689	-1	8
JAACUZ010000062	6779	7609	1	9
JAACUZ010000063	122	244	1	1
JAACUZ010000063	326	469	1	2
JAACUZ010000063	810	1082	1	3
JAACUZ010000063	1620	3287	-1	4
JAACUZ010000063	3364	4488	-1	5
JAACUZ010000063	4627	6378	1	6
JAACUZ010000063	6863	7720	-1	7
