Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	JAEXHX010000019_19	311	284	1.8e-06	24.4	20326	21258	JAEXHX010000019	19	0.5144694533762058	0.5633802816901409	1
AbiEii_0_CAS-III	JAEXHX010000025_15	268	284	2.1e-07	27.5	19264	20067	JAEXHX010000025	15	0.34701492537313433	0.31690140845070425	-1
AbiEii_0_CAS-III	JAEXHX010000026_3	418	284	0.005	13.1	2863	4116	JAEXHX010000026	3	0.050239234449760764	0.07394366197183098	-1
AbiEii_0_CAS-III	JAEXHX010000034_11	642	284	0.0026	14.0	6685	8610	JAEXHX010000034	11	0.17757009345794392	0.3626760563380282	-1
AbiEii_0_CAS-III	JAEXHX010000034_8	193	284	6.2e-07	25.9	2582	3160	JAEXHX010000034	8	0.5751295336787565	0.39436619718309857	1
AbiEii_0_CAS-III	JAEXHX010000040_16	918	284	1.2e-07	28.3	11579	14332	JAEXHX010000040	16	0.10457516339869281	0.35563380281690143	1
AbiEii_0_CAS-III	JAEXHX010000046_3	235	284	3.5e-07	26.7	3378	4082	JAEXHX010000046	3	0.502127659574468	0.39436619718309857	-1
AbiEii_0_CAS-III	JAEXHX010000054_2	315	284	0.00042	16.6	2162	3106	JAEXHX010000054	2	0.2698412698412698	0.2535211267605634	1
AbiEii_0_CAS-III	JAEXHX010000064_4	353	284	2.4e-06	24.0	2794	3852	JAEXHX010000064	4	0.3031161473087819	0.35563380281690143	-1
AbiEii_0_CAS-III	JAEXHX010000069_15	313	284	3.3e-06	23.5	13860	14798	JAEXHX010000069	15	0.28115015974440893	0.29577464788732394	1
AbiEii_0_CAS-III	JAEXHX010000076_25	250	284	0.00035	16.9	22397	23146	JAEXHX010000076	25	0.264	0.21830985915492956	1
AbiEii_0_CAS-III	JAEXHX010000076_4	282	284	5.2e-09	32.7	3796	4641	JAEXHX010000076	4	0.3262411347517731	0.2992957746478873	-1
AbiEii_0_CAS-III	JAEXHX010000079_8	253	284	0.00014	18.2	4814	5572	JAEXHX010000079	8	0.12648221343873517	0.10211267605633803	1
AbiEii_0_CAS-III	JAEXHX010000107_2	598	284	0.0016	14.8	1424	3217	JAEXHX010000107	2	0.14381270903010032	0.3028169014084507	1
AbiEii_0_CAS-III	JAEXHX010000107_3	582	284	0.0097	12.2	3217	4962	JAEXHX010000107	3	0.14948453608247422	0.29577464788732394	1
AbiEii_0_CAS-III	JAEXHX010000107_6	482	284	3.7e-07	26.7	6316	7761	JAEXHX010000107	6	0.3651452282157676	0.4471830985915493	1
AbiEii_0_CAS-III	JAEXHX010000109_1	228	284	9.2e-07	25.4	156	839	JAEXHX010000109	1	0.5307017543859649	0.3908450704225352	-1
AbiEii_0_CAS-III	JAEXHX010000126_4	279	284	0.00011	18.6	1153	1989	JAEXHX010000126	4	0.43010752688172044	0.39436619718309857	1
AbiEii_0_CAS-III	JAEXHX010000129_5	569	284	6.1e-06	22.7	2017	3723	JAEXHX010000129	5	0.31282952548330406	0.5176056338028169	-1
AbiEii_0_CAS-III	JAEXHX010000130_10	593	284	0.00059	16.1	6228	8006	JAEXHX010000130	10	0.06913996627318718	0.07746478873239436	-1
AbiEii_0_CAS-III	JAEXHX010000141_9	253	284	5.4e-06	22.8	5783	6541	JAEXHX010000141	9	0.43478260869565216	0.38028169014084506	-1
AbiEii_1_CAS-III-A	JAEXHX010000025_15	268	335	0.022	10.6	19264	20067	JAEXHX010000025	15	0.3208955223880597	0.25970149253731345	-1
AbiEii_1_CAS-III-A	JAEXHX010000076_25	250	335	0.00091	15.1	22397	23146	JAEXHX010000076	25	0.32	0.24477611940298508	1
AbiEii_1_CAS-III-A	JAEXHX010000076_4	282	335	0.0015	14.4	3796	4641	JAEXHX010000076	4	0.16666666666666666	0.14029850746268657	-1
AbiEii_1_CAS-III-A	JAEXHX010000109_1	228	335	3.6e-06	23.0	156	839	JAEXHX010000109	1	0.39035087719298245	0.26865671641791045	-1
AbiEii_1_CAS-III-A	JAEXHX010000129_5	569	335	0.0039	13.0	2017	3723	JAEXHX010000129	5	0.2460456942003515	0.42388059701492536	-1
Can2_Card1_17_CAS-III	JAEXHX010000082_5	305	380	1.4e-05	20.6	2001	2915	JAEXHX010000082	5	0.3016393442622951	0.18157894736842106	-1
Cas10_0_CAS-III	JAEXHX010000018_5	788	511	7.6e-12	41.5	4047	6410	JAEXHX010000018	5	0.45050761421319796	0.5538160469667319	1
Cas10_0_III	JAEXHX010000018_5	788	414	1e-12	44.4	4047	6410	JAEXHX010000018	5	0.26776649746192893	0.5120772946859904	1
Cas10_0_IIIA	JAEXHX010000018_5	788	650	6.6e-109	362.1	4047	6410	JAEXHX010000018	5	0.8261421319796954	0.9046153846153846	1
Cas10_0_IIIA	JAEXHX010000135_6	45	650	0.91	4.8	3256	3390	JAEXHX010000135	6	0.8	0.052307692307692305	1
Cas10_0_IIIB	JAEXHX010000018_5	788	510	6.8e-10	35.0	4047	6410	JAEXHX010000018	5	0.33375634517766495	0.396078431372549	1
Cas10_1_CAS-III	JAEXHX010000006_7	165	654	9.6e-05	17.8	4845	5339	JAEXHX010000006	7	0.5696969696969697	0.14067278287461774	-1
Cas10_1_CAS-III	JAEXHX010000018_5	788	654	1.2e-131	437.1	4047	6410	JAEXHX010000018	5	0.8261421319796954	0.9097859327217125	1
Cas10_1_CAS-III	JAEXHX010000080_21	36	654	0.032	9.4	13479	13586	JAEXHX010000080	21	0.75	0.047400611620795105	-1
Cas10_1_CAS-III	JAEXHX010000080_6	159	654	0.17	7.0	2661	3137	JAEXHX010000080	6	0.3710691823899371	0.09174311926605505	-1
Cas10_1_CAS-III	JAEXHX010000085_5	129	654	0.018	10.3	2732	3118	JAEXHX010000085	5	0.32558139534883723	0.0581039755351682	1
Cas10_4_CAS-III	JAEXHX010000018_5	788	772	1.6e-11	39.7	4047	6410	JAEXHX010000018	5	0.16370558375634517	0.172279792746114	1
Cas10_5_CAS-III	JAEXHX010000018_5	788	838	6.9e-104	345.4	4047	6410	JAEXHX010000018	5	0.9961928934010152	0.9116945107398569	1
Cas10_7_CAS-III	JAEXHX010000018_5	788	410	1.9e-13	46.9	4047	6410	JAEXHX010000018	5	0.20431472081218274	0.40487804878048783	1
Cas12a_1_CAS-V-A	JAEXHX010000080_6	159	1086	6.0	1.3	2661	3137	JAEXHX010000080	6	0.42138364779874216	0.05156537753222836	-1
Cas12a_1_CAS-V-A	JAEXHX010000082_1	175	1086	0.018	9.6	254	778	JAEXHX010000082	1	0.21142857142857144	0.034990791896869246	1
Cas12f2_0_CAS-V-F	JAEXHX010000082_1	175	517	1.4	4.1	254	778	JAEXHX010000082	1	0.38857142857142857	0.07156673114119923	1
Cas12f2_1_CAS-V-F	JAEXHX010000003_17	105	422	0.015	11.0	20915	21229	JAEXHX010000003	17	0.6190476190476191	0.07819905213270142	-1
Cas12f2_1_CAS-V-F	JAEXHX010000027_10	40	422	0.014	11.1	4845	4964	JAEXHX010000027	10	0.8	0.07109004739336493	-1
Cas12f2_1_CAS-V-F	JAEXHX010000080_15	126	422	0.11	8.2	9095	9472	JAEXHX010000080	15	0.46825396825396826	0.08530805687203792	-1
Cas12f2_1_CAS-V-F	JAEXHX010000080_16	266	422	5.6	2.6	9480	10277	JAEXHX010000080	16	0.18421052631578946	0.07819905213270142	-1
Cas12f2_1_CAS-V-F	JAEXHX010000080_6	159	422	0.33	6.6	2661	3137	JAEXHX010000080	6	0.24528301886792453	0.07109004739336493	-1
