Contig	Start	End	Strand	Pos
BCNA01000001	10	957	-1	1
BCNA01000001	1021	2865	-1	2
BCNA01000001	3005	3310	-1	3
BCNA01000001	3313	4668	-1	4
BCNA01000001	4687	5628	1	5
BCNA01000001	5675	6466	-1	6
BCNA01000001	6691	7671	1	7
BCNA01000001	8188	9525	-1	8
BCNA01000001	9522	9671	-1	9
BCNA01000001	9841	10137	1	10
BCNA01000001	10293	11003	-1	11
BCNA01000001	11098	12054	-1	12
BCNA01000001	12336	14657	1	13
BCNA01000001	14660	15370	1	14
BCNA01000001	15654	15986	-1	15
BCNA01000001	16130	17089	-1	16
BCNA01000001	17355	17879	1	17
BCNA01000001	17876	18601	1	18
BCNA01000001	18605	21079	-1	19
BCNA01000001	21380	21868	1	20
BCNA01000001	21930	22349	1	21
BCNA01000001	22346	24217	-1	22
BCNA01000001	24306	25100	1	23
BCNA01000001	25135	25431	-1	24
BCNA01000001	25589	26089	1	25
BCNA01000001	26312	27718	-1	26
BCNA01000001	28285	29349	1	27
BCNA01000001	29346	30275	1	28
BCNA01000001	30293	31432	1	29
BCNA01000001	31491	32471	-1	30
BCNA01000001	32552	33109	-1	31
BCNA01000001	33220	33633	1	32
BCNA01000001	33669	33836	-1	33
BCNA01000001	34026	34166	-1	34
BCNA01000001	34315	34548	1	35
BCNA01000001	34656	35663	1	36
BCNA01000001	35678	36790	-1	37
BCNA01000001	36866	37093	-1	38
BCNA01000001	37090	37368	-1	39
BCNA01000001	37491	38261	1	40
BCNA01000001	38739	39008	1	41
BCNA01000001	39151	39915	-1	42
BCNA01000001	40058	41446	1	43
BCNA01000001	41443	42144	1	44
BCNA01000001	42176	42415	1	45
BCNA01000001	42522	42629	1	46
BCNA01000001	42685	43626	1	47
BCNA01000001	43623	44363	1	48
BCNA01000001	44380	44919	-1	49
BCNA01000001	45081	46073	1	50
BCNA01000001	46073	46819	1	51
BCNA01000001	46816	47655	1	52
BCNA01000001	47652	48278	1	53
BCNA01000001	48469	48660	1	54
BCNA01000001	48723	49784	-1	55
BCNA01000001	49913	50212	-1	56
BCNA01000001	50537	51070	1	57
BCNA01000001	51070	51585	1	58
BCNA01000001	51582	51971	1	59
BCNA01000001	51975	52754	1	60
BCNA01000001	52968	53318	1	61
BCNA01000001	53315	53752	1	62
BCNA01000001	53746	54144	1	63
BCNA01000001	54157	54357	1	64
BCNA01000001	54354	54527	1	65
BCNA01000001	54530	55735	1	66
BCNA01000001	55732	56553	1	67
BCNA01000001	56654	57037	1	68
BCNA01000001	57096	57476	1	69
BCNA01000001	57547	58884	1	70
BCNA01000001	59254	61434	1	71
BCNA01000001	61502	62485	1	72
BCNA01000001	62482	63234	1	73
BCNA01000001	63405	64913	1	74
BCNA01000001	65142	66524	1	75
BCNA01000001	66529	67569	1	76
BCNA01000001	67657	68592	1	77
BCNA01000001	68773	70512	1	78
BCNA01000001	70521	72962	-1	79
BCNA01000001	73214	73585	1	80
BCNA01000001	73643	73798	1	81
BCNA01000001	73930	74886	1	82
BCNA01000001	74936	75265	1	83
BCNA01000001	75470	76324	1	84
BCNA01000001	76327	77991	1	85
BCNA01000001	77984	79645	1	86
BCNA01000001	79657	80016	1	87
BCNA01000001	80085	80816	1	88
BCNA01000001	80821	81795	-1	89
BCNA01000001	81872	83473	-1	90
BCNA01000001	83595	83759	-1	91
BCNA01000001	83756	84253	-1	92
BCNA01000001	84250	86487	-1	93
BCNA01000001	86512	87588	1	94
BCNA01000001	87802	88164	1	95
BCNA01000001	88176	88403	1	96
BCNA01000001	88406	88774	1	97
BCNA01000001	88774	89238	1	98
BCNA01000001	89305	89562	1	99
BCNA01000001	89535	90248	-1	100
BCNA01000001	90297	90701	-1	101
BCNA01000001	90843	91289	-1	102
BCNA01000001	91397	91972	-1	103
BCNA01000001	92040	92813	-1	104
BCNA01000001	92922	93260	-1	105
BCNA01000001	93316	93615	-1	106
BCNA01000001	93661	95043	-1	107
