Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	JAVYMY010000001_139	451	284	0.00096	15.2	131203	132555	JAVYMY010000001	139	0.07982261640798226	0.1267605633802817	-1
AbiEii_0_CAS-III	JAVYMY010000001_203	326	284	0.0052	12.8	186586	187563	JAVYMY010000001	203	0.07975460122699386	0.08450704225352113	1
AbiEii_0_CAS-III	JAVYMY010000001_49	265	284	5.3e-07	25.9	51569	52363	JAVYMY010000001	49	0.5509433962264151	0.5	-1
AbiEii_0_CAS-III	JAVYMY010000001_61	235	284	4.1e-05	19.7	62740	63444	JAVYMY010000001	61	0.2425531914893617	0.2007042253521127	-1
AbiEii_0_CAS-III	JAVYMY010000001_91	254	284	0.0024	13.9	91031	91792	JAVYMY010000001	91	0.19291338582677164	0.16901408450704225	-1
AbiEii_0_CAS-III	JAVYMY010000002_48	246	284	4.7e-08	29.3	43673	44410	JAVYMY010000002	48	0.3902439024390244	0.3204225352112676	1
AbiEii_0_CAS-III	JAVYMY010000002_54	257	284	4.5e-05	19.5	48975	49745	JAVYMY010000002	54	0.41245136186770426	0.35563380281690143	1
AbiEii_0_CAS-III	JAVYMY010000002_89	373	284	4.7e-06	22.7	79749	80867	JAVYMY010000002	89	0.16085790884718498	0.19718309859154928	-1
AbiEii_0_CAS-III	JAVYMY010000003_10	200	284	0.003	13.5	10970	11569	JAVYMY010000003	10	0.36	0.27816901408450706	1
AbiEii_0_CAS-III	JAVYMY010000003_111	313	284	0.0014	14.7	99616	100554	JAVYMY010000003	111	0.10543130990415335	0.11619718309859155	1
AbiEii_0_CAS-III	JAVYMY010000004_64	467	284	5.6e-14	48.7	63093	64493	JAVYMY010000004	64	0.4817987152034261	0.44014084507042256	-1
AbiEii_0_CAS-III	JAVYMY010000004_78	476	284	5.5e-11	38.9	82730	84157	JAVYMY010000004	78	0.3802521008403361	0.4964788732394366	1
AbiEii_0_CAS-III	JAVYMY010000005_16	745	284	2.7e-06	23.5	19280	21514	JAVYMY010000005	16	0.06442953020134229	0.09154929577464789	-1
AbiEii_0_CAS-III	JAVYMY010000006_36	256	284	6.1e-06	22.4	27880	28647	JAVYMY010000006	36	0.37109375	0.323943661971831	-1
AbiEii_0_CAS-III	JAVYMY010000006_47	255	284	1.2e-08	31.3	37647	38411	JAVYMY010000006	47	0.4745098039215686	0.36971830985915494	1
AbiEii_0_CAS-III	JAVYMY010000007_27	241	284	4.7e-07	26.0	26470	27192	JAVYMY010000007	27	0.44813278008298757	0.36619718309859156	-1
AbiEii_0_CAS-III	JAVYMY010000007_29	327	284	6.7e-08	28.8	27731	28711	JAVYMY010000007	29	0.22629969418960244	0.2640845070422535	1
AbiEii_0_CAS-III	JAVYMY010000009_63	737	284	2.2e-06	23.8	48678	50888	JAVYMY010000009	63	0.054274084124830396	0.07394366197183098	-1
AbiEii_0_CAS-III	JAVYMY010000010_30	404	284	0.001	15.1	33843	35054	JAVYMY010000010	30	0.09158415841584158	0.1267605633802817	-1
AbiEii_0_CAS-III	JAVYMY010000010_4	247	284	2.5e-09	33.5	5120	5860	JAVYMY010000010	4	0.41700404858299595	0.352112676056338	-1
AbiEii_0_CAS-III	JAVYMY010000010_8	391	284	0.0032	13.4	9916	11088	JAVYMY010000010	8	0.23273657289002558	0.3380281690140845	-1
AbiEii_0_CAS-III	JAVYMY010000015_17	331	284	5.1e-07	25.9	13960	14952	JAVYMY010000015	17	0.23867069486404835	0.2640845070422535	-1
