Contig	Start	End	Strand	Pos
JAVYMY010000001	3	203	1	1
JAVYMY010000001	587	1810	-1	2
JAVYMY010000001	1837	3117	-1	3
JAVYMY010000001	3164	3565	1	4
JAVYMY010000001	3562	4287	1	5
JAVYMY010000001	4298	4939	-1	6
JAVYMY010000001	5034	7166	-1	7
JAVYMY010000001	7240	9219	1	8
JAVYMY010000001	9212	9931	-1	9
JAVYMY010000001	9992	10537	1	10
JAVYMY010000001	10543	11409	1	11
JAVYMY010000001	11513	11758	1	12
JAVYMY010000001	11871	13190	1	13
JAVYMY010000001	13172	15976	1	14
JAVYMY010000001	15973	17211	1	15
JAVYMY010000001	17262	18815	1	16
JAVYMY010000001	18844	19296	-1	17
JAVYMY010000001	19528	20220	-1	18
JAVYMY010000001	20160	20387	-1	19
JAVYMY010000001	20412	20528	-1	20
JAVYMY010000001	20858	21289	-1	21
JAVYMY010000001	21389	22228	1	22
JAVYMY010000001	22298	22741	-1	23
JAVYMY010000001	22799	23731	-1	24
JAVYMY010000001	23819	24655	1	25
JAVYMY010000001	24673	25368	1	26
JAVYMY010000001	25365	25904	-1	27
JAVYMY010000001	25960	28434	-1	28
JAVYMY010000001	28511	29476	-1	29
JAVYMY010000001	29531	30595	1	30
JAVYMY010000001	30710	31783	1	31
JAVYMY010000001	31858	32778	1	32
JAVYMY010000001	32785	33564	1	33
JAVYMY010000001	33609	34577	1	34
JAVYMY010000001	34665	35549	1	35
JAVYMY010000001	35586	36974	1	36
JAVYMY010000001	37103	37288	1	37
JAVYMY010000001	37380	38600	1	38
JAVYMY010000001	38737	39972	1	39
JAVYMY010000001	39975	41006	1	40
JAVYMY010000001	41048	41470	1	41
JAVYMY010000001	41474	42994	-1	42
JAVYMY010000001	43065	44699	1	43
JAVYMY010000001	44719	46386	1	44
JAVYMY010000001	46446	47612	-1	45
JAVYMY010000001	47786	48733	-1	46
JAVYMY010000001	48735	49958	-1	47
JAVYMY010000001	49977	51524	-1	48
JAVYMY010000001	51569	52363	-1	49
JAVYMY010000001	52360	53313	-1	50
JAVYMY010000001	53304	54254	-1	51
JAVYMY010000001	54255	55283	-1	52
JAVYMY010000001	55287	56903	-1	53
JAVYMY010000001	56995	58074	1	54
JAVYMY010000001	58106	58477	-1	55
JAVYMY010000001	58551	59489	1	56
JAVYMY010000001	59496	60452	-1	57
JAVYMY010000001	60571	61041	1	58
JAVYMY010000001	61054	62160	1	59
JAVYMY010000001	62157	62738	-1	60
JAVYMY010000001	62740	63444	-1	61
JAVYMY010000001	63441	63932	-1	62
JAVYMY010000001	63954	64229	-1	63
JAVYMY010000001	64427	64876	-1	64
JAVYMY010000001	64907	65284	-1	65
JAVYMY010000001	65357	65962	-1	66
JAVYMY010000001	66317	67063	1	67
JAVYMY010000001	67060	67608	1	68
JAVYMY010000001	67605	69428	-1	69
JAVYMY010000001	69513	70913	1	70
JAVYMY010000001	71186	71353	1	71
JAVYMY010000001	71391	72749	-1	72
JAVYMY010000001	72766	73929	-1	73
JAVYMY010000001	74116	74874	-1	74
JAVYMY010000001	74959	75678	1	75
JAVYMY010000001	75699	76583	1	76
JAVYMY010000001	76680	77993	1	77
JAVYMY010000001	78006	79436	-1	78
JAVYMY010000001	79433	79609	-1	79
JAVYMY010000001	79699	80865	-1	80
JAVYMY010000001	80889	81359	-1	81
JAVYMY010000001	81452	81664	1	82
JAVYMY010000001	81669	82469	-1	83
JAVYMY010000001	82475	83710	-1	84
JAVYMY010000001	83786	85018	-1	85
JAVYMY010000001	85132	86139	-1	86
JAVYMY010000001	86342	87178	1	87
JAVYMY010000001	87186	87719	1	88
JAVYMY010000001	87724	90126	1	89
JAVYMY010000001	90165	91004	-1	90
JAVYMY010000001	91031	91792	-1	91
JAVYMY010000001	91873	92844	1	92
JAVYMY010000001	92841	93716	1	93
JAVYMY010000001	93713	94111	1	94
JAVYMY010000001	94116	94967	1	95
JAVYMY010000001	94957	95307	-1	96
JAVYMY010000001	95321	96274	-1	97
JAVYMY010000001	96357	96845	1	98
JAVYMY010000001	96863	97048	-1	99
JAVYMY010000001	97038	97640	-1	100
JAVYMY010000001	97651	99561	-1	101
JAVYMY010000001	99686	100039	1	102
JAVYMY010000001	100042	100677	-1	103
JAVYMY010000001	100827	101234	1	104
JAVYMY010000001	101371	102270	1	105
JAVYMY010000001	102368	102757	-1	106
JAVYMY010000001	102961	104091	1	107
JAVYMY010000001	104088	104579	-1	108
JAVYMY010000001	104625	105206	-1	109
JAVYMY010000001	105254	106942	-1	110
JAVYMY010000001	106942	107460	-1	111
JAVYMY010000001	107542	108306	-1	112
JAVYMY010000001	108447	110282	-1	113
JAVYMY010000001	110431	112167	1	114
JAVYMY010000001	112157	112762	-1	115
JAVYMY010000001	112828	113613	1	116
JAVYMY010000001	113624	113860	1	117
JAVYMY010000001	113914	114582	-1	118
JAVYMY010000001	114636	115121	1	119
JAVYMY010000001	115126	115965	-1	120
JAVYMY010000001	116010	116675	-1	121
JAVYMY010000001	116653	117192	-1	122
JAVYMY010000001	117179	118009	-1	123
JAVYMY010000001	118014	118961	-1	124
JAVYMY010000001	119032	119307	-1	125
JAVYMY010000001	119352	119888	-1	126
JAVYMY010000001	119869	120699	-1	127
JAVYMY010000001	120788	121423	1	128
JAVYMY010000001	121433	121720	-1	129
JAVYMY010000001	121786	123780	1	130
JAVYMY010000001	123846	125078	1	131
JAVYMY010000001	125185	125676	-1	132
JAVYMY010000001	125900	126253	1	133
JAVYMY010000001	126250	126471	1	134
JAVYMY010000001	126699	127091	-1	135
JAVYMY010000001	127164	129095	-1	136
JAVYMY010000001	129166	130044	-1	137
JAVYMY010000001	130041	131186	-1	138
JAVYMY010000001	131203	132555	-1	139
JAVYMY010000001	132782	133615	1	140
JAVYMY010000001	133622	134143	1	141
JAVYMY010000001	134153	134554	-1	142
JAVYMY010000001	134678	135067	-1	143
JAVYMY010000001	135064	136434	-1	144
JAVYMY010000001	136437	136805	-1	145
JAVYMY010000001	136887	137204	1	146
JAVYMY010000001	137210	138370	-1	147
JAVYMY010000001	138374	139081	-1	148
JAVYMY010000001	139104	139502	-1	149
JAVYMY010000001	139516	140307	-1	150
JAVYMY010000001	140589	141752	-1	151
JAVYMY010000001	141791	142654	-1	152
JAVYMY010000001	142738	143430	-1	153
JAVYMY010000001	143708	143953	1	154
