Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	JAKPCO010000001_8	249	284	2.6e-08	30.6	7582	8328	JAKPCO010000001	8	0.3132530120481928	0.2711267605633803	1
AbiEii_0_CAS-III	JAKPCO010000006_12	254	284	0.00019	17.9	7735	8496	JAKPCO010000006	12	0.2440944881889764	0.20774647887323944	-1
AbiEii_0_CAS-III	JAKPCO010000009_28	560	284	0.00025	17.5	30575	32254	JAKPCO010000009	28	0.3517857142857143	0.46830985915492956	1
AbiEii_0_CAS-III	JAKPCO010000017_5	400	284	0.0004	16.9	3764	4963	JAKPCO010000017	5	0.1975	0.2640845070422535	1
AbiEii_0_CAS-III	JAKPCO010000042_22	586	284	0.00049	16.6	17562	19319	JAKPCO010000042	22	0.20136518771331058	0.3345070422535211	1
AbiEii_0_CAS-III	JAKPCO010000051_8	316	284	1.6e-08	31.3	5990	6937	JAKPCO010000051	8	0.37341772151898733	0.4225352112676056	1
AbiEii_0_CAS-III	JAKPCO010000058_18	720	284	2.5e-05	20.8	16981	19140	JAKPCO010000058	18	0.06111111111111111	0.08450704225352113	1
AbiEii_0_CAS-III	JAKPCO010000067_49	740	284	4.3e-05	20.0	35930	38149	JAKPCO010000067	49	0.05405405405405406	0.07042253521126761	-1
AbiEii_0_CAS-III	JAKPCO010000073_42	466	284	0.0037	13.7	37003	38400	JAKPCO010000073	42	0.05150214592274678	0.08450704225352113	1
AbiEii_0_CAS-III	JAKPCO010000076_10	310	284	4.3e-05	20.0	8424	9353	JAKPCO010000076	10	0.2709677419354839	0.27816901408450706	-1
AbiEii_0_CAS-III	JAKPCO010000077_108	405	284	0.0052	13.2	119285	120499	JAKPCO010000077	108	0.06419753086419754	0.0880281690140845	-1
AbiEii_0_CAS-III	JAKPCO010000077_29	298	284	8.9e-06	22.3	31496	32389	JAKPCO010000077	29	0.19798657718120805	0.20422535211267606	-1
AbiEii_0_CAS-III	JAKPCO010000077_92	262	284	1.2e-07	28.4	101582	102367	JAKPCO010000077	92	0.3511450381679389	0.3345070422535211	-1
AbiEii_0_CAS-III	JAKPCO010000077_96	267	284	1.1e-05	22.0	105914	106714	JAKPCO010000077	96	0.2247191011235955	0.20422535211267606	-1
AbiEii_0_CAS-III	JAKPCO010000080_122	270	284	0.00049	16.5	133650	134459	JAKPCO010000080	122	0.25555555555555554	0.24295774647887325	-1
AbiEii_0_CAS-III	JAKPCO010000080_15	1172	284	2.4e-06	24.1	11201	14716	JAKPCO010000080	15	0.1348122866894198	0.5774647887323944	-1
AbiEii_0_CAS-III	JAKPCO010000080_4	230	284	3.9e-06	23.5	2553	3242	JAKPCO010000080	4	0.6521739130434783	0.528169014084507	-1
AbiEii_0_CAS-III	JAKPCO010000081_19	251	284	0.00017	18.0	17061	17813	JAKPCO010000081	19	0.29880478087649404	0.25	1
AbiEii_0_CAS-III	JAKPCO010000085_10	257	284	0.00018	18.0	11503	12273	JAKPCO010000085	10	0.30739299610894943	0.27816901408450706	1
AbiEii_0_CAS-III	JAKPCO010000085_20	1059	284	9.1e-05	19.0	22994	26170	JAKPCO010000085	20	0.04815864022662889	0.17253521126760563	-1
AbiEii_0_CAS-III	JAKPCO010000089_51	327	284	1.3e-08	31.6	46263	47243	JAKPCO010000089	51	0.3486238532110092	0.4014084507042254	1
AbiEii_0_CAS-III	JAKPCO010000095_2	291	284	4.6e-05	19.9	837	1709	JAKPCO010000095	2	0.08247422680412371	0.08450704225352113	-1
AbiEii_0_CAS-III	JAKPCO010000097_23	242	284	0.00029	17.3	30263	30988	JAKPCO010000097	23	0.1115702479338843	0.09154929577464789	1
AbiEii_0_CAS-III	JAKPCO010000098_6	282	284	1.3e-06	25.0	4695	5540	JAKPCO010000098	6	0.3900709219858156	0.3626760563380282	-1
AbiEii_0_CAS-III	JAKPCO010000101_20	757	284	3.2e-06	23.7	21573	23843	JAKPCO010000101	20	0.052840158520475564	0.07042253521126761	1
AbiEii_0_CAS-III	JAKPCO010000101_29	246	284	8.8e-05	19.0	31542	32279	JAKPCO010000101	29	0.11382113821138211	0.09507042253521127	1
AbiEii_0_CAS-III	JAKPCO010000102_39	252	284	0.0064	12.9	39054	39809	JAKPCO010000102	39	0.34523809523809523	0.2887323943661972	1
AbiEii_0_CAS-III	JAKPCO010000106_14	722	284	3.2e-05	20.4	17325	19490	JAKPCO010000106	14	0.054016620498614956	0.07042253521126761	-1
AbiEii_0_CAS-III	JAKPCO010000106_59	857	284	0.0071	12.7	63424	65994	JAKPCO010000106	59	0.03150525087514586	0.09507042253521127	1
AbiEii_0_CAS-III	JAKPCO010000108_43	399	284	1.1e-06	25.3	43702	44898	JAKPCO010000108	43	0.2756892230576441	0.36971830985915494	-1
AbiEii_0_CAS-III	JAKPCO010000112_11	256	284	0.00056	16.4	15815	16582	JAKPCO010000112	11	0.39453125	0.3345070422535211	-1
AbiEii_1_CAS-III-A	JAKPCO010000075_1	249	335	4.6	3.1	145	891	JAKPCO010000075	1	0.6385542168674698	0.25671641791044775	-1
AbiEii_1_CAS-III-A	JAKPCO010000077_92	262	335	0.018	11.0	101582	102367	JAKPCO010000077	92	0.3473282442748092	0.26865671641791045	-1
AbiEii_1_CAS-III-A	JAKPCO010000077_96	267	335	0.00055	16.0	105914	106714	JAKPCO010000077	96	0.19850187265917604	0.15223880597014924	-1
AbiEii_1_CAS-III-A	JAKPCO010000080_122	270	335	9.2e-06	21.8	133650	134459	JAKPCO010000080	122	0.21851851851851853	0.14328358208955225	-1
AbiEii_1_CAS-III-A	JAKPCO010000098_6	282	335	7.5e-05	18.8	4695	5540	JAKPCO010000098	6	0.31560283687943264	0.2746268656716418	-1
AbiEii_1_CAS-III-A	JAKPCO010000101_29	246	335	0.017	11.1	31542	32279	JAKPCO010000101	29	0.16260162601626016	0.11940298507462686	1
AbiEii_1_CAS-III-A	JAKPCO010000106_59	857	335	0.017	11.1	63424	65994	JAKPCO010000106	59	0.08751458576429405	0.21492537313432836	1
AbiEii_1_CAS-III-A	JAKPCO010000108_43	399	335	0.013	11.5	43702	44898	JAKPCO010000108	43	0.17543859649122806	0.21791044776119403	-1
AbiEii_2_CAS-III-C	JAKPCO010000067_61	117	440	2.9e-05	20.3	49492	49842	JAKPCO010000067	61	0.26495726495726496	0.07045454545454545	-1
AbiEii_2_CAS-III-C	JAKPCO010000077_92	262	440	0.0068	12.5	101582	102367	JAKPCO010000077	92	0.2862595419847328	0.17045454545454544	-1
AbiEii_2_CAS-III-C	JAKPCO010000080_15	1172	440	0.011	11.8	11201	14716	JAKPCO010000080	15	0.03924914675767918	0.10454545454545454	-1
Can2_Card1_17_CAS-III	JAKPCO010000094_1	485	380	0.0011	14.6	3	1457	JAKPCO010000094	1	0.2515463917525773	0.25	1
Can2_Card1_17_CAS-III	JAKPCO010000094_9	405	380	1.3e-132	438.9	7960	9174	JAKPCO010000094	9	0.9012345679012346	0.9973684210526316	1
Cas10_0_CAS-III	JAKPCO010000015_1	826	511	7.3e-06	21.9	331	2808	JAKPCO010000015	1	0.07142857142857142	0.12524461839530332	1
Cas10_0_CAS-III	JAKPCO010000094_4	639	511	1.3999999999999999e-63	212.3	2736	4652	JAKPCO010000094	4	0.755868544600939	0.9902152641878669	1
Cas10_0_CAS-III-B	JAKPCO010000094_4	639	189	0.00016	18.2	2736	4652	JAKPCO010000094	4	0.350547730829421	0.708994708994709	1
Cas10_0_CAS-III-C	JAKPCO010000015_1	826	959	9.9e-173	573.4	331	2808	JAKPCO010000015	1	0.9116222760290557	0.794577685088634	1
Cas10_0_III	JAKPCO010000094_4	639	414	3.1e-08	29.8	2736	4652	JAKPCO010000094	4	0.17683881064162754	0.2946859903381642	1
