Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	JAACVF010000014_2	390	284	0.0037	13.2	1517	2686	JAACVF010000014	2	0.25384615384615383	0.3626760563380282	-1
AbiEii_0_CAS-III	JAACVF010000015_4	381	284	0.00063	15.7	2097	3239	JAACVF010000015	4	0.25196850393700787	0.3204225352112676	-1
AbiEii_0_CAS-III	JAACVF010000029_1	1126	284	5.5e-06	22.5	570	3947	JAACVF010000029	1	0.3907637655417407	0.8767605633802817	1
AbiEii_0_CAS-III	JAACVF010000036_6	109	284	0.0073	12.2	4353	4679	JAACVF010000036	6	0.22935779816513763	0.08450704225352113	-1
AbiEii_0_CAS-III	JAACVF010000041_10	261	284	2.1e-05	20.6	7315	8097	JAACVF010000041	10	0.31800766283524906	0.29225352112676056	1
AbiEii_0_CAS-III	JAACVF010000054_13	581	284	0.013	11.4	10300	12042	JAACVF010000054	13	0.16006884681583478	0.2323943661971831	-1
AbiEii_0_CAS-III	JAACVF010000077_9	252	284	1.1e-05	21.5	5152	5907	JAACVF010000077	9	0.10317460317460317	0.09154929577464789	-1
AbiEii_0_CAS-III	JAACVF010000091_1	1020	284	7.2e-07	25.4	562	3621	JAACVF010000091	1	0.058823529411764705	0.07394366197183098	-1
AbiEii_0_CAS-III	JAACVF010000101_5	1150	284	5e-05	19.3	4442	7891	JAACVF010000101	5	0.35391304347826086	0.8485915492957746	-1
AbiEii_0_CAS-III	JAACVF010000147_1	258	284	0.0014	14.6	172	945	JAACVF010000147	1	0.3643410852713178	0.31690140845070425	1
AbiEii_0_CAS-III	JAACVF010000152_7	279	284	1.5e-07	27.7	5790	6626	JAACVF010000152	7	0.3727598566308244	0.36619718309859156	-1
Cas10_0_CAS-III	JAACVF010000042_8	139	511	0.015	10.4	7149	7565	JAACVF010000042	8	0.8992805755395683	0.24266144814090018	1
Cas10_0_III	JAACVF010000195_5	220	414	0.0017	13.7	2531	3190	JAACVF010000195	5	0.5681818181818182	0.19806763285024154	1
Cas10_1_CAS-III	JAACVF010000057_7	52	654	0.00069	14.6	5529	5684	JAACVF010000057	7	0.7307692307692307	0.05504587155963303	1
Cas10_1_CAS-III	JAACVF010000102_7	52	654	0.011	10.6	6214	6369	JAACVF010000102	7	0.9230769230769231	0.053516819571865444	-1
Cas10_1_CAS-III	JAACVF010000133_4	332	654	0.0036	12.2	2115	3110	JAACVF010000133	4	0.49698795180722893	0.22324159021406728	1
Cas10_7_CAS-III	JAACVF010000195_5	220	410	0.0024	13.2	2531	3190	JAACVF010000195	5	0.6181818181818182	0.22439024390243903	1
Cas11b_0_CAS-I-B	JAACVF010000006_7	131	170	0.0062	12.7	5023	5415	JAACVF010000006	7	0.4580152671755725	0.3411764705882353	1
Cas11d2_0_CAS-I-D	JAACVF010000193_1	165	212	0.0053	13.3	333	827	JAACVF010000193	1	0.26666666666666666	0.20754716981132076	1
Cas12a_1_CAS-V-A	JAACVF010000100_4	53	1086	2.1	2.4	1874	2032	JAACVF010000100	4	0.6226415094339622	0.03130755064456722	-1
Cas12f1_2_CAS-V-F	JAACVF010000077_5	172	429	0.0076	11.6	2689	3204	JAACVF010000077	5	0.75	0.2773892773892774	-1
Cas12f2_1_CAS-V-F	JAACVF010000071_4	63	422	0.0025	13.3	1573	1761	JAACVF010000071	4	0.746031746031746	0.10900473933649289	-1
Cas12f2_2_CAS-V-F	JAACVF010000052_3	426	493	0.0038	12.2	1200	2477	JAACVF010000052	3	0.2323943661971831	0.20081135902636918	1
Cas12f2_2_CAS-V-F	JAACVF010000071_4	63	493	0.0015	13.5	1573	1761	JAACVF010000071	4	0.5555555555555556	0.07302231237322515	-1
Cas12m_0_V-M	JAACVF010000102_12	83	577	0.0022	12.8	10706	10954	JAACVF010000102	12	0.3614457831325301	0.05545927209705372	-1
Cas1_0_CAS-I-II-III-IV-V-VI	JAACVF010000181_3	329	317	5.9e-102	337.3	773	1759	JAACVF010000181	3	0.939209726443769	0.9936908517350158	-1
Cas1_0_CAS-III-B	JAACVF010000181_3	329	266	0.00017	17.6	773	1759	JAACVF010000181	3	0.24316109422492402	0.31203007518796994	-1
Cas1_0_I-II-III	JAACVF010000041_9	337	327	0.0038	12.7	6272	7282	JAACVF010000041	9	0.21364985163204747	0.13149847094801223	1
Cas1_0_I-II-III	JAACVF010000181_3	329	327	4.899999999999999e-96	317.9	773	1759	JAACVF010000181	3	0.9544072948328267	0.9938837920489296	-1
Cas1_0_I-II-III-V	JAACVF010000181_3	329	315	4.8e-86	284.8	773	1759	JAACVF010000181	3	0.9361702127659575	0.9904761904761905	-1
Cas1_0_IA	JAACVF010000181_3	329	347	2.8e-40	134.6	773	1759	JAACVF010000181	3	0.8541033434650456	0.8443804034582133	-1
Cas1_0_IC	JAACVF010000181_3	329	340	5.899999999999999e-53	176.5	773	1759	JAACVF010000181	3	0.9544072948328267	0.9705882352941176	-1
Cas1_0_IE	JAACVF010000181_3	329	269	7.5e-11	38.1	773	1759	JAACVF010000181	3	0.6474164133738601	0.79182156133829	-1
Cas1_0_IF	JAACVF010000181_3	329	307	1.8e-10	37.0	773	1759	JAACVF010000181	3	0.7355623100303952	0.8566775244299675	-1
Cas1_0_II	JAACVF010000181_3	329	278	3.8e-11	39.1	773	1759	JAACVF010000181	3	0.7750759878419453	0.8669064748201439	-1
Cas1_0_V	JAACVF010000181_3	329	317	2.7e-12	42.7	773	1759	JAACVF010000181	3	0.5866261398176292	0.6056782334384858	-1
Cas1_1_CAS-I-II-III-IV-V-VI	JAACVF010000041_9	337	261	0.0036	13.0	6272	7282	JAACVF010000041	9	0.2195845697329377	0.16091954022988506	1
Cas1_1_CAS-I-II-III-IV-V-VI	JAACVF010000181_3	329	261	7.3e-73	241.4	773	1759	JAACVF010000181	3	0.7659574468085106	1.0	-1
Cas1_2_CAS-I-II-III-IV-V-VI	JAACVF010000181_3	329	306	2.2e-10	36.7	773	1759	JAACVF010000181	3	0.7355623100303952	0.8562091503267973	-1
Cas1_3_CAS-I-II-III-IV-V-VI	JAACVF010000181_3	329	262	4.6e-11	38.8	773	1759	JAACVF010000181	3	0.6565349544072948	0.8129770992366412	-1
Cas1_4_CAS-I-II-III-IV-V-VI	JAACVF010000181_3	329	275	7e-12	41.4	773	1759	JAACVF010000181	3	0.78419452887538	0.88	-1
Cas1_5_CAS-I-II-III-IV-V-VI	JAACVF010000181_3	329	338	1.4e-52	175.3	773	1759	JAACVF010000181	3	0.9452887537993921	0.9674556213017751	-1
Cas1_6_CAS-I-II-III-IV-V-VI	JAACVF010000181_3	329	320	2e-133	440.9	773	1759	JAACVF010000181	3	0.9635258358662614	0.996875	-1
Cas1_7_CAS-I-II-III-IV-V-VI	JAACVF010000181_3	329	328	1.4000000000000001e-101	336.2	773	1759	JAACVF010000181	3	0.9848024316109423	0.9969512195121951	-1
Cas1_8_CAS-I-II-III-IV-V-VI	JAACVF010000181_3	329	283	9e-83	274.0	773	1759	JAACVF010000181	3	0.8358662613981763	1.0	-1
Cas2_0_CAS-I-II-III-IV-V-VI	JAACVF010000181_1	88	90	1.6e-18	63.3	119	382	JAACVF010000181	1	0.8068181818181818	0.8222222222222222	-1
Cas2_0_I-II-III	JAACVF010000181_1	88	96	3.2e-16	55.8	119	382	JAACVF010000181	1	0.9318181818181818	0.90625	-1
Cas2_0_I-II-III-V	JAACVF010000181_1	88	83	1.0999999999999998e-24	82.9	119	382	JAACVF010000181	1	0.8636363636363636	0.9759036144578314	-1
Cas2_0_IE	JAACVF010000181_1	88	87	0.0001	18.8	119	382	JAACVF010000181	1	0.8068181818181818	0.8160919540229885	-1
Cas2_10_CAS-I-II-III-IV-V-VI	JAACVF010000181_1	88	86	0.0025	14.3	119	382	JAACVF010000181	1	0.75	0.7558139534883721	-1
Cas2_11_CAS-I-II-III-IV-V-VI	JAACVF010000181_1	88	71	2.2999999999999997e-24	81.8	119	382	JAACVF010000181	1	0.75	0.9436619718309859	-1
Cas2_1_CAS-I-II-III-IV-V-VI	JAACVF010000181_1	88	93	5.4e-05	19.7	119	382	JAACVF010000181	1	0.8181818181818182	0.7741935483870968	-1
Cas2_2_CAS-I-II-III-IV-V-VI	JAACVF010000181_1	88	79	2.9000000000000002e-30	100.7	119	382	JAACVF010000181	1	0.8636363636363636	0.9746835443037974	-1
Cas2_4_CAS-I-II-III-IV-V-VI	JAACVF010000181_1	88	89	4.6e-29	97.0	119	382	JAACVF010000181	1	0.9659090909090909	0.9775280898876404	-1
Cas2_5_CAS-I-II-III-IV-V-VI	JAACVF010000119_3	249	116	0.024	11.3	2438	3184	JAACVF010000119	3	0.42168674698795183	0.7586206896551724	1
Cas2_6_CAS-I-II-III-IV-V-VI	JAACVF010000181_1	88	90	0.00061	16.5	119	382	JAACVF010000181	1	0.7045454545454546	0.6777777777777778	-1
Cas2_7_CAS-I-II-III-IV-V-VI	JAACVF010000181_1	88	94	1.1e-12	44.6	119	382	JAACVF010000181	1	0.7840909090909091	0.7553191489361702	-1
Cas3-Cas2_0_CAS-I-F	JAACVF010000037_4	831	1106	5e-08	27.5	3854	6346	JAACVF010000037	4	0.1299638989169675	0.09764918625678119	1
Cas3-Cas2_0_CAS-I-F	JAACVF010000053_1	743	1106	7.4e-12	40.2	276	2504	JAACVF010000053	1	0.22207267833109018	0.15099457504520797	-1
Cas3-Cas2_0_IF	JAACVF010000037_4	831	1110	3.7e-08	27.9	3854	6346	JAACVF010000037	4	0.13477737665463296	0.1009009009009009	1
Cas3-Cas2_0_IF	JAACVF010000053_1	743	1110	6.7e-12	40.3	276	2504	JAACVF010000053	1	0.22207267833109018	0.15045045045045044	-1
Cas3HD_0_CAS-I	JAACVF010000012_6	398	203	1.2e-05	21.5	4114	5307	JAACVF010000012	6	0.2914572864321608	0.5517241379310345	-1
Cas3HD_0_CAS-I	JAACVF010000037_4	831	203	1.2e-33	113.0	3854	6346	JAACVF010000037	4	0.4741275571600481	0.9753694581280788	1
Cas3HD_0_CAS-I	JAACVF010000053_1	743	203	1.4e-18	63.9	276	2504	JAACVF010000053	1	0.3283983849259758	0.9753694581280788	-1
Cas3HD_0_CAS-I	JAACVF010000054_8	415	203	0.005	13.0	6251	7495	JAACVF010000054	8	0.4963855421686747	0.7733990147783252	1
Cas3HD_0_CAS-I	JAACVF010000061_2	336	203	0.013	11.6	740	1747	JAACVF010000061	2	0.41369047619047616	0.7635467980295566	-1
