Contig	Start	End	Strand	Pos
JAENZA010000001	1	339	-1	1
JAENZA010000001	397	732	-1	2
JAENZA010000001	799	1374	-1	3
JAENZA010000001	1371	2063	-1	4
JAENZA010000001	2616	5972	1	5
JAENZA010000001	6166	6819	-1	6
JAENZA010000001	6827	7855	-1	7
JAENZA010000001	8184	9065	-1	8
JAENZA010000001	9195	10004	1	9
JAENZA010000001	10007	10573	1	10
JAENZA010000001	10578	11129	-1	11
JAENZA010000001	11375	11695	-1	12
JAENZA010000001	11940	12263	1	13
JAENZA010000001	12272	12598	1	14
JAENZA010000001	12732	12914	1	15
JAENZA010000001	13236	14090	1	16
JAENZA010000001	14244	15146	1	17
JAENZA010000001	15256	15564	1	18
JAENZA010000001	15644	17425	1	19
JAENZA010000001	17422	18513	-1	20
JAENZA010000001	18686	19390	1	21
JAENZA010000001	19671	21260	1	22
JAENZA010000001	21343	23061	1	23
JAENZA010000001	23105	23896	-1	24
JAENZA010000001	24834	25967	1	25
JAENZA010000001	25967	27484	1	26
JAENZA010000001	27487	28233	1	27
JAENZA010000001	28239	29273	1	28
JAENZA010000001	29390	30133	1	29
JAENZA010000001	30146	31069	-1	30
JAENZA010000001	31326	31640	-1	31
JAENZA010000001	31653	32849	-1	32
JAENZA010000001	32968	34302	-1	33
JAENZA010000001	34473	35480	-1	34
JAENZA010000001	35589	36959	-1	35
JAENZA010000001	36956	37495	-1	36
JAENZA010000001	37611	37880	1	37
JAENZA010000001	37884	40085	1	38
JAENZA010000001	40107	41132	1	39
JAENZA010000001	41360	41887	1	40
JAENZA010000001	42197	42646	-1	41
JAENZA010000001	42648	42938	-1	42
JAENZA010000001	42949	44112	-1	43
JAENZA010000001	44112	46754	-1	44
JAENZA010000001	46768	48588	-1	45
JAENZA010000001	48585	50153	-1	46
JAENZA010000001	50174	50428	-1	47
JAENZA010000001	50792	51235	1	48
JAENZA010000001	51245	51871	-1	49
JAENZA010000001	51871	52245	-1	50
JAENZA010000001	52438	53673	1	51
JAENZA010000001	53696	54307	1	52
JAENZA010000001	54440	55270	1	53
JAENZA010000001	55267	55473	1	54
JAENZA010000001	55629	56489	1	55
JAENZA010000001	56513	57307	-1	56
JAENZA010000001	57381	58682	-1	57
JAENZA010000001	58740	59384	-1	58
JAENZA010000001	59443	60108	1	59
JAENZA010000001	60100	61293	-1	60
JAENZA010000001	61277	61480	-1	61
JAENZA010000001	61999	63336	1	62
JAENZA010000001	63348	64478	-1	63
JAENZA010000001	64485	65231	-1	64
JAENZA010000001	65379	66164	-1	65
JAENZA010000001	66176	66364	-1	66
JAENZA010000001	66372	66650	-1	67
JAENZA010000001	66689	67324	-1	68
JAENZA010000001	67343	68503	-1	69
JAENZA010000001	68500	70077	-1	70
JAENZA010000001	70084	70371	-1	71
JAENZA010000001	70402	71301	1	72
JAENZA010000001	71333	71788	-1	73
JAENZA010000001	71792	72874	-1	74
JAENZA010000001	72888	73736	1	75
JAENZA010000001	73729	74295	1	76
JAENZA010000001	74308	75741	1	77
JAENZA010000001	75964	76464	-1	78
JAENZA010000001	76569	77420	-1	79
JAENZA010000001	77417	79087	-1	80
JAENZA010000001	79169	79804	-1	81
JAENZA010000001	79994	80476	1	82
JAENZA010000001	80507	81184	-1	83
JAENZA010000001	81422	83233	1	84
JAENZA010000001	83242	83937	-1	85
JAENZA010000001	84018	84959	1	86
JAENZA010000001	85214	86020	1	87
JAENZA010000001	86171	86845	1	88
JAENZA010000001	86848	87603	1	89
JAENZA010000001	87611	88303	1	90
JAENZA010000001	88320	89114	-1	91
JAENZA010000001	89157	91151	1	92
JAENZA010000001	91483	91890	-1	93
JAENZA010000001	91896	92612	-1	94
JAENZA010000001	92744	93091	1	95
JAENZA010000001	93118	95895	-1	96
JAENZA010000001	95966	97915	-1	97
JAENZA010000001	97941	98315	-1	98
JAENZA010000001	98323	99117	-1	99
JAENZA010000001	99419	99664	1	100
JAENZA010000001	99664	100227	1	101
JAENZA010000001	100239	101159	1	102
JAENZA010000001	101156	102550	1	103
JAENZA010000001	102569	102916	1	104
JAENZA010000001	102916	103575	1	105
JAENZA010000001	103710	104339	1	106
JAENZA010000001	104332	106836	1	107
JAENZA010000001	106829	107752	1	108
JAENZA010000001	107757	108767	1	109
JAENZA010000001	108795	109100	-1	110
JAENZA010000001	109261	110715	1	111
JAENZA010000001	110978	111469	-1	112
JAENZA010000001	111586	112752	1	113
JAENZA010000001	112758	113543	-1	114
JAENZA010000001	113600	114064	-1	115
JAENZA010000001	114223	114897	1	116
JAENZA010000001	114957	115217	1	117
JAENZA010000001	115218	115793	-1	118
JAENZA010000001	115897	116382	1	119
JAENZA010000001	116318	116500	-1	120
JAENZA010000001	116484	117749	-1	121
JAENZA010000001	117811	118632	1	122
JAENZA010000001	118722	119990	1	123
JAENZA010000001	120015	120629	1	124
JAENZA010000001	120672	120992	1	125
JAENZA010000001	121328	121777	1	126
JAENZA010000001	121792	122133	1	127
JAENZA010000001	122133	122723	1	128
JAENZA010000001	122904	123167	1	129
JAENZA010000001	123169	123831	1	130
JAENZA010000001	123837	124028	1	131
JAENZA010000001	124060	124470	1	132
JAENZA010000001	124484	125578	1	133
JAENZA010000001	125572	126891	1	134
JAENZA010000001	126898	127479	1	135
JAENZA010000001	127483	127761	1	136
JAENZA010000001	127758	128765	1	137
JAENZA010000001	128725	129018	1	138
JAENZA010000001	129036	129386	1	139
JAENZA010000001	129389	129958	1	140
JAENZA010000001	129955	130764	1	141
JAENZA010000001	130761	132494	-1	142
JAENZA010000001	132571	133197	1	143
JAENZA010000001	133241	135043	-1	144
JAENZA010000001	135056	137650	-1	145
JAENZA010000001	137952	139166	1	146
JAENZA010000001	139157	140335	1	147
JAENZA010000001	140662	141594	-1	148
JAENZA010000001	143187	144167	1	149
JAENZA010000001	144164	144937	1	150
JAENZA010000001	144942	146303	1	151
JAENZA010000001	146575	147144	-1	152
JAENZA010000001	147372	148547	-1	153
JAENZA010000001	148553	149794	-1	154
JAENZA010000001	149787	150341	-1	155
JAENZA010000001	150357	151565	-1	156
JAENZA010000001	151620	152513	1	157
JAENZA010000001	152541	153530	1	158
JAENZA010000001	153552	154457	1	159
JAENZA010000001	154458	155672	-1	160
JAENZA010000001	155789	158527	-1	161
JAENZA010000001	158538	158993	-1	162
JAENZA010000001	159110	160399	1	163
JAENZA010000001	160396	161289	1	164
JAENZA010000001	161294	161911	-1	165
JAENZA010000001	161999	163540	-1	166
JAENZA010000001	163617	166163	-1	167
JAENZA010000001	166207	167403	1	168
JAENZA010000001	167400	168071	1	169
JAENZA010000001	168068	168889	-1	170
JAENZA010000001	169039	170238	-1	171
JAENZA010000001	170242	171198	-1	172
JAENZA010000001	171258	172064	1	173
JAENZA010000001	172144	173754	1	174
JAENZA010000001	173770	175326	1	175
JAENZA010000001	175323	175790	1	176
JAENZA010000001	175797	176252	1	177
JAENZA010000001	176249	177490	1	178
JAENZA010000001	177494	178078	1	179
JAENZA010000001	178075	179019	1	180
JAENZA010000001	179081	179551	1	181
JAENZA010000001	179553	180350	-1	182
JAENZA010000001	180648	181163	1	183
JAENZA010000001	182537	184252	-1	184
JAENZA010000002	2	442	1	1
JAENZA010000002	439	1320	1	2
JAENZA010000002	1517	1708	1	3
JAENZA010000002	1904	2359	1	4
JAENZA010000002	2437	3633	-1	5
JAENZA010000002	3713	4666	-1	6
JAENZA010000002	5340	6467	-1	7
JAENZA010000002	6481	8328	-1	8
JAENZA010000002	8330	8896	-1	9
JAENZA010000002	9051	10409	-1	10
JAENZA010000002	10591	12078	1	11
JAENZA010000002	12164	13678	1	12
JAENZA010000002	13650	15326	1	13
JAENZA010000002	15323	15829	1	14
JAENZA010000002	16025	17542	1	15
JAENZA010000002	17607	18926	1	16
JAENZA010000002	19253	19960	1	17
JAENZA010000002	20099	20641	1	18
JAENZA010000002	20653	21723	1	19
JAENZA010000002	21866	23218	-1	20
JAENZA010000002	23215	24054	-1	21
JAENZA010000002	24193	25839	-1	22
JAENZA010000002	25826	27274	-1	23
JAENZA010000002	27271	27849	-1	24
JAENZA010000002	28305	28841	1	25
JAENZA010000002	28904	29458	1	26
JAENZA010000002	29453	30121	-1	27
JAENZA010000002	30178	30672	-1	28
JAENZA010000002	31015	32280	1	29
JAENZA010000002	32288	32722	-1	30
JAENZA010000002	32727	33905	-1	31
JAENZA010000002	33943	34353	1	32
JAENZA010000002	34391	35509	1	33
JAENZA010000002	35525	36652	1	34
JAENZA010000002	36655	37296	1	35
JAENZA010000002	37283	37825	-1	36
JAENZA010000002	37869	38615	1	37
