Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	JAENZA010000001_167	849	284	0.00014	18.7	163617	166163	JAENZA010000001	167	0.053003533568904596	0.08450704225352113	-1
AbiEii_0_CAS-III	JAENZA010000001_89	252	284	9.6e-07	25.9	86848	87603	JAENZA010000001	89	0.5595238095238095	0.5035211267605634	1
AbiEii_0_CAS-III	JAENZA010000002_29	422	284	0.0078	13.0	31015	32280	JAENZA010000002	29	0.04739336492890995	0.07042253521126761	1
AbiEii_0_CAS-III	JAENZA010000002_31	393	284	0.0062	13.4	32727	33905	JAENZA010000002	31	0.22137404580152673	0.3345070422535211	-1
AbiEii_0_CAS-III	JAENZA010000002_41	591	284	0.0069	13.2	41978	43750	JAENZA010000002	41	0.23857868020304568	0.3908450704225352	1
AbiEii_0_CAS-III	JAENZA010000003_67	824	284	8e-05	19.6	56051	58522	JAENZA010000003	67	0.07888349514563107	0.176056338028169	1
AbiEii_0_CAS-III	JAENZA010000003_88	231	284	1.7e-05	21.8	71998	72690	JAENZA010000003	88	0.3593073593073593	0.2887323943661972	1
AbiEii_0_CAS-III	JAENZA010000005_41	230	284	3.4e-05	20.8	46481	47170	JAENZA010000005	41	0.5565217391304348	0.44014084507042256	1
AbiEii_0_CAS-III	JAENZA010000005_56	328	284	9.8e-07	25.8	60273	61256	JAENZA010000005	56	0.3048780487804878	0.33098591549295775	-1
AbiEii_0_CAS-III	JAENZA010000008_14	361	284	0.0012	15.7	16183	17265	JAENZA010000008	14	0.3628808864265928	0.44366197183098594	1
AbiEii_0_CAS-III	JAENZA010000009_14	364	284	0.027	11.3	12059	13150	JAENZA010000009	14	0.36813186813186816	0.4612676056338028	-1
AbiEii_0_CAS-III	JAENZA010000014_24	225	284	0.00016	18.5	26850	27524	JAENZA010000014	24	0.4222222222222222	0.3204225352112676	-1
AbiEii_0_CAS-III	JAENZA010000015_14	265	284	2.5e-05	21.2	16344	17138	JAENZA010000015	14	0.30566037735849055	0.25704225352112675	1
AbiEii_0_CAS-III	JAENZA010000018_28	677	284	5.3e-08	30.0	21157	23187	JAENZA010000018	28	0.35745937961595275	0.5070422535211268	1
AbiEii_0_CAS-III	JAENZA010000018_3	254	284	4.5e-06	23.7	1365	2126	JAENZA010000018	3	0.42913385826771655	0.3626760563380282	1
AbiEii_0_CAS-III	JAENZA010000020_2	1145	284	7.8e-07	26.2	1014	4448	JAENZA010000020	2	0.10305676855895196	0.4084507042253521	-1
AbiEii_0_CAS-III	JAENZA010000025_8	320	284	1.7e-07	28.4	5608	6567	JAENZA010000025	8	0.2875	0.3380281690140845	1
AbiEii_0_CAS-III	JAENZA010000029_4	244	284	3.1e-07	27.5	3730	4461	JAENZA010000029	4	0.3319672131147541	0.2746478873239437	1
AbiEii_0_CAS-III	JAENZA010000039_9	252	284	0.0052	13.6	6542	7297	JAENZA010000039	9	0.2619047619047619	0.2323943661971831	1
AbiEii_0_CAS-III	JAENZA010000044_6	308	284	2.6e-07	27.8	3688	4611	JAENZA010000044	6	0.2012987012987013	0.2147887323943662	-1
AbiEii_0_CAS-III	JAENZA010000046_8	246	284	4.9e-05	20.3	7822	8559	JAENZA010000046	8	0.1951219512195122	0.16549295774647887	-1
AbiEii_0_CAS-III	JAENZA010000051_8	409	284	0.02	11.7	6446	7672	JAENZA010000051	8	0.30073349633251834	0.426056338028169	-1
AbiEii_0_CAS-III	JAENZA010000063_4	416	284	5.3e-08	30.0	2326	3573	JAENZA010000063	4	0.20432692307692307	0.29577464788732394	1
AbiEii_0_CAS-III	JAENZA010000077_2	237	284	0.00076	16.3	421	1131	JAENZA010000077	2	0.2742616033755274	0.22535211267605634	-1
AbiEii_0_CAS-III	JAENZA010000082_6	278	284	0.0013	15.6	4209	5042	JAENZA010000082	6	0.4172661870503597	0.38028169014084506	1
AbiEii_0_CAS-III	JAENZA010000085_3	273	284	1.5e-05	21.9	2639	3457	JAENZA010000085	3	0.22344322344322345	0.2112676056338028	-1
AbiEii_0_CAS-III	JAENZA010000087_3	297	284	0.0019	15.1	2836	3726	JAENZA010000087	3	0.3063973063973064	0.2147887323943662	1
AbiEii_0_CAS-III	JAENZA010000151_1	106	284	0.017	12.0	3	320	JAENZA010000151	1	0.1792452830188679	0.06690140845070422	-1
AbiEii_0_CAS-III	JAENZA010000154_2	258	284	8.5e-05	19.5	349	1122	JAENZA010000154	2	0.4689922480620155	0.4084507042253521	1
AbiEii_0_CAS-III	JAENZA010000161_3	278	284	0.00053	16.9	1121	1954	JAENZA010000161	3	0.4028776978417266	0.38028169014084506	-1
AbiEii_0_CAS-III	JAENZA010000225_1	257	284	5.5e-06	23.4	2	772	JAENZA010000225	1	0.3229571984435798	0.27816901408450706	-1
AbiEii_1_CAS-III-A	JAENZA010000001_89	252	335	0.0029	14.0	86848	87603	JAENZA010000001	89	0.2896825396825397	0.22686567164179106	1
AbiEii_1_CAS-III-A	JAENZA010000039_9	252	335	0.0044	13.4	6542	7297	JAENZA010000039	9	0.18253968253968253	0.13134328358208955	1
