Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	DXJG01000002_180	455	284	0.0066	12.8	184078	185442	DXJG01000002	180	0.2043956043956044	0.29225352112676056	-1
AbiEii_0_CAS-III	DXJG01000002_333	231	284	1.3e-07	28.2	349328	350020	DXJG01000002	333	0.49783549783549785	0.39436619718309857	-1
AbiEii_0_CAS-III	DXJG01000002_366	325	284	0.00011	18.7	390388	391362	DXJG01000002	366	0.5261538461538462	0.573943661971831	1
AbiEii_0_CAS-III	DXJG01000002_411	261	284	9.2e-07	25.5	433544	434326	DXJG01000002	411	0.26436781609195403	0.24295774647887325	1
AbiEii_0_CAS-III	DXJG01000002_417	334	284	3.3e-06	23.6	440360	441361	DXJG01000002	417	0.27245508982035926	0.3028169014084507	-1
AbiEii_0_CAS-III	DXJG01000002_450	262	284	0.011	12.1	478651	479436	DXJG01000002	450	0.4580152671755725	0.4295774647887324	-1
AbiEii_0_CAS-III	DXJG01000002_578	566	284	6.4e-08	29.3	601198	602895	DXJG01000002	578	0.2915194346289753	0.3591549295774648	1
AbiEii_0_CAS-III	DXJG01000002_98	510	284	0.00042	16.7	105203	106732	DXJG01000002	98	0.07058823529411765	0.06690140845070422	-1
AbiEii_0_CAS-III	DXJG01000003_38	184	284	0.0033	13.8	24274	24825	DXJG01000003	38	0.6902173913043478	0.3591549295774648	1
AbiEii_0_CAS-III	DXJG01000005_26	304	284	0.00047	16.6	25516	26427	DXJG01000005	26	0.2138157894736842	0.22183098591549297	-1
AbiEii_0_CAS-III	DXJG01000006_25	262	284	0.0086	12.4	19829	20614	DXJG01000006	25	0.08396946564885496	0.07746478873239436	-1
AbiEii_0_CAS-III	DXJG01000007_22	743	284	2.3e-05	20.9	30654	32882	DXJG01000007	22	0.05383580080753701	0.07394366197183098	1
AbiEii_0_CAS-III	DXJG01000007_24	424	284	7e-05	19.3	33728	34999	DXJG01000007	24	0.24056603773584906	0.3485915492957746	1
AbiEii_0_CAS-III	DXJG01000007_34	261	284	5e-09	32.9	48546	49328	DXJG01000007	34	0.4521072796934866	0.3873239436619718	1
AbiEii_0_CAS-III	DXJG01000008_12	364	284	0.01	12.2	11741	12832	DXJG01000008	12	0.33516483516483514	0.4225352112676056	1
AbiEii_0_CAS-III	DXJG01000009_120	603	284	0.00028	17.3	105968	107776	DXJG01000009	120	0.0812603648424544	0.10211267605633803	1
AbiEii_0_CAS-III	DXJG01000009_209	186	284	0.0002	17.8	199523	200080	DXJG01000009	209	0.7311827956989247	0.4295774647887324	-1
AbiEii_0_CAS-III	DXJG01000009_242	730	284	3.4e-05	20.3	231969	234158	DXJG01000009	242	0.056164383561643834	0.07394366197183098	-1
AbiEii_0_CAS-III	DXJG01000009_304	226	284	2.9e-06	23.9	298714	299391	DXJG01000009	304	0.7256637168141593	0.545774647887324	1
AbiEii_0_CAS-III	DXJG01000009_35	244	284	1.2e-07	28.4	35176	35907	DXJG01000009	35	0.48770491803278687	0.3908450704225352	-1
AbiEii_0_CAS-III	DXJG01000009_43	724	284	5.6e-05	19.6	40899	43070	DXJG01000009	43	0.05662983425414365	0.07394366197183098	-1
AbiEii_0_CAS-III	DXJG01000009_97	281	284	0.0003	17.2	87301	88143	DXJG01000009	97	0.16370106761565836	0.16549295774647887	1
AbiEii_0_CAS-III	DXJG01000009_98	274	284	0.00065	16.1	88140	88961	DXJG01000009	98	0.25547445255474455	0.25704225352112675	1
AbiEii_0_CAS-III	DXJG01000012_23	274	284	4.7e-07	26.4	33325	34146	DXJG01000012	23	0.35766423357664234	0.352112676056338	-1
AbiEii_0_CAS-III	DXJG01000014_19	295	284	4.8e-07	26.4	18119	19003	DXJG01000014	19	0.37966101694915255	0.38028169014084506	1
AbiEii_0_CAS-III	DXJG01000017_12	239	284	0.0046	13.3	11572	12288	DXJG01000017	12	0.09205020920502092	0.07746478873239436	-1
AbiEii_0_CAS-III	DXJG01000017_22	236	284	0.0013	15.2	23411	24118	DXJG01000017	22	0.1864406779661017	0.15140845070422534	-1
AbiEii_1_CAS-III-A	DXJG01000002_337	193	335	0.15	8.0	353383	353961	DXJG01000002	337	0.5492227979274611	0.2298507462686567	1
AbiEii_1_CAS-III-A	DXJG01000002_411	261	335	1.6e-06	24.3	433544	434326	DXJG01000002	411	0.3716475095785441	0.2865671641791045	1
AbiEii_1_CAS-III-A	DXJG01000009_146	105	335	0.011	11.7	133849	134163	DXJG01000009	146	0.9142857142857143	0.28955223880597014	1
AbiEii_1_CAS-III-A	DXJG01000009_168	207	335	0.0054	12.7	153346	153966	DXJG01000009	168	0.30917874396135264	0.20597014925373133	1
AbiEii_1_CAS-III-A	DXJG01000009_181	144	335	0.0069	12.3	168932	169363	DXJG01000009	181	0.6805555555555556	0.29253731343283584	1
AbiEii_1_CAS-III-A	DXJG01000009_35	244	335	0.0021	14.0	35176	35907	DXJG01000009	35	0.3360655737704918	0.24477611940298508	-1
AbiEii_1_CAS-III-A	DXJG01000010_59	332	335	9.5e-06	21.7	45707	46702	DXJG01000010	59	0.2740963855421687	0.2835820895522388	1
AbiEii_1_CAS-III-A	DXJG01000012_23	274	335	0.0041	13.1	33325	34146	DXJG01000012	23	0.30656934306569344	0.2507462686567164	-1
AbiEii_2_CAS-III-C	DXJG01000002_411	261	440	0.0083	12.2	433544	434326	DXJG01000002	411	0.32567049808429116	0.19318181818181818	1
AbiEii_2_CAS-III-C	DXJG01000002_462	172	440	0.007	12.4	490553	491068	DXJG01000002	462	0.4186046511627907	0.16136363636363638	1
AbiEii_2_CAS-III-C	DXJG01000010_59	332	440	1.8e-07	27.6	45707	46702	DXJG01000010	59	0.30120481927710846	0.2340909090909091	1
Can2_Card1_17_CAS-III	DXJG01000002_536	177	380	4.2e-10	35.6	558658	559188	DXJG01000002	536	0.519774011299435	0.24473684210526317	-1
Can2_Card1_17_CAS-III	DXJG01000009_107	232	380	2e-05	20.2	95305	96000	DXJG01000009	107	0.2672413793103448	0.1631578947368421	-1
Cas10_0_CAS-III-A	DXJG01000013_22	816	660	0.11	7.9	20885	23332	DXJG01000013	22	0.19852941176470587	0.16363636363636364	-1
Cas11_0_IV	DXJG01000009_88	233	114	0.014	12.2	82194	82892	DXJG01000009	88	0.20600858369098712	0.42105263157894735	1
Cas11_1_IVC	DXJG01000007_81	174	120	0.009	13.0	106836	107357	DXJG01000007	81	0.3563218390804598	0.5	1
Cas11b_2_CAS-I-B	DXJG01000009_102	196	100	0.0013	15.6	91331	91918	DXJG01000009	102	0.39285714285714285	0.61	1
Cas11d2_0_CAS-I-D	DXJG01000009_184	96	212	1.7e-05	21.9	170839	171126	DXJG01000009	184	0.59375	0.25943396226415094	1
Cas12a_1_CAS-V-A	DXJG01000004_42	425	1086	6.1e-05	17.9	44297	45571	DXJG01000004	42	0.11529411764705882	0.058931860036832415	1
Cas12a_1_CAS-V-A	DXJG01000017_30	95	1086	0.00016	16.5	27562	27846	DXJG01000017	30	0.5578947368421052	0.06813996316758748	1
Cas12a_1_VA	DXJG01000009_199	304	1233	0.0016	13.0	189627	190538	DXJG01000009	199	0.09539473684210527	0.023519870235198703	1
Cas12b1_0_CAS-V-B	DXJG01000009_335	392	1125	0.00018	16.3	336657	337832	DXJG01000009	335	0.16581632653061223	0.057777777777777775	-1
Cas12b2_0_CAS-V-B	DXJG01000004_42	425	747	0.0009	14.5	44297	45571	DXJG01000004	42	0.10823529411764705	0.08969210174029452	1
Cas12b_0_VB	DXJG01000009_335	392	1130	0.00072	14.4	336657	337832	DXJG01000009	335	0.17857142857142858	0.061061946902654866	-1
Cas12e_0_CAS-V-E	DXJG01000017_5	109	855	0.0026	12.7	2294	2620	DXJG01000017	5	0.7614678899082569	0.09005847953216374	1
Cas12f1_0_CAS-V-F	DXJG01000004_42	425	512	7.5e-08	28.4	44297	45571	DXJG01000004	42	0.3952941176470588	0.3359375	1
Cas12f1_0_CAS-V-F	DXJG01000007_81	174	512	0.00049	15.8	106836	107357	DXJG01000007	81	0.5114942528735632	0.17578125	1
Cas12f1_0_CAS-V-F	DXJG01000009_318	401	512	1.4e-09	34.1	310647	311849	DXJG01000009	318	0.6658354114713217	0.5546875	1
Cas12f1_1_CAS-V-F	DXJG01000004_42	425	557	1.5999999999999999e-24	83.2	44297	45571	DXJG01000004	42	0.6094117647058823	0.44344703770197486	1
Cas12f1_1_CAS-V-F	DXJG01000007_81	174	557	3.8e-11	39.1	106836	107357	DXJG01000007	81	0.5862068965517241	0.19569120287253142	1
Cas12f1_1_CAS-V-F	DXJG01000009_318	401	557	7.9e-19	64.4	310647	311849	DXJG01000009	318	0.6433915211970075	0.49012567324955114	1
Cas12f1_1_CAS-V-F	DXJG01000009_335	392	557	1.2e-21	73.7	336657	337832	DXJG01000009	335	0.6224489795918368	0.42908438061041293	-1
Cas12f1_1_CAS-V-F	DXJG01000017_30	95	557	0.0011	14.4	27562	27846	DXJG01000017	30	0.28421052631578947	0.04488330341113106	1
Cas12f1_2_CAS-V-F	DXJG01000004_42	425	429	2.0000000000000002e-24	83.2	44297	45571	DXJG01000004	42	0.5976470588235294	0.585081585081585	1
Cas12f1_2_CAS-V-F	DXJG01000007_81	174	429	1.5e-09	34.2	106836	107357	DXJG01000007	81	0.7011494252873564	0.32867132867132864	1
Cas12f1_2_CAS-V-F	DXJG01000009_318	401	429	1e-20	71.0	310647	311849	DXJG01000009	318	0.6184538653366584	0.5920745920745921	1
Cas12f1_2_CAS-V-F	DXJG01000009_335	392	429	6.899999999999999e-24	81.4	336657	337832	DXJG01000009	335	0.798469387755102	0.8041958041958042	-1
Cas12f1_2_CAS-V-F	DXJG01000009_45	58	429	1.6	4.4	43544	43717	DXJG01000009	45	0.8275862068965517	0.06060606060606061	-1
Cas12f1_2_CAS-V-F	DXJG01000017_30	95	429	7.5e-06	21.9	27562	27846	DXJG01000017	30	0.5578947368421052	0.1282051282051282	1
Cas12f2_0_CAS-V-F	DXJG01000004_42	425	517	2.4e-09	33.1	44297	45571	DXJG01000004	42	0.5294117647058824	0.4410058027079304	1
Cas12f2_0_CAS-V-F	DXJG01000009_318	401	517	7.799999999999999e-56	186.5	310647	311849	DXJG01000009	318	0.9002493765586035	0.7678916827852998	1
Cas12f2_0_CAS-V-F	DXJG01000009_335	392	517	4.2e-11	38.9	336657	337832	DXJG01000009	335	0.7295918367346939	0.5822050290135397	-1
Cas12f2_0_CAS-V-F	DXJG01000009_45	58	517	0.17	7.2	43544	43717	DXJG01000009	45	0.5344827586206896	0.05029013539651837	-1
Cas12f2_0_CAS-V-F	DXJG01000017_30	95	517	0.0002	16.9	27562	27846	DXJG01000017	30	0.5157894736842106	0.09671179883945841	1
Cas12f2_1_CAS-V-F	DXJG01000001_105	113	422	0.0034	13.3	100784	101122	DXJG01000001	105	0.6460176991150443	0.08530805687203792	-1
Cas12f2_1_CAS-V-F	DXJG01000001_38	83	422	0.027	10.3	38435	38683	DXJG01000001	38	0.37349397590361444	0.06398104265402843	1
Cas12f2_1_CAS-V-F	DXJG01000002_198	56	422	0.0032	13.3	204192	204359	DXJG01000002	198	0.5	0.06398104265402843	-1
Cas12f2_1_CAS-V-F	DXJG01000002_350	558	422	0.029	10.2	367415	369088	DXJG01000002	350	0.10931899641577061	0.15876777251184834	-1
Cas12f2_1_CAS-V-F	DXJG01000004_42	425	422	3.7e-24	82.3	44297	45571	DXJG01000004	42	0.5552941176470588	0.5592417061611374	1
Cas12f2_1_CAS-V-F	DXJG01000007_81	174	422	3.8e-16	55.9	106836	107357	DXJG01000007	81	0.7241379310344828	0.3222748815165877	1
Cas12f2_1_CAS-V-F	DXJG01000009_318	401	422	2.7e-71	237.6	310647	311849	DXJG01000009	318	0.8977556109725686	0.9502369668246445	1
Cas12f2_1_CAS-V-F	DXJG01000009_335	392	422	3.7e-28	95.5	336657	337832	DXJG01000009	335	0.5714285714285714	0.5734597156398105	-1
Cas12f2_1_CAS-V-F	DXJG01000009_45	58	422	0.02	10.7	43544	43717	DXJG01000009	45	0.6206896551724138	0.06398104265402843	-1
Cas12f2_1_CAS-V-F	DXJG01000009_91	86	422	0.0011	14.9	84457	84714	DXJG01000009	91	0.46511627906976744	0.0947867298578199	1
Cas12f2_1_CAS-V-F	DXJG01000017_30	95	422	3.3e-09	33.1	27562	27846	DXJG01000017	30	0.6105263157894737	0.14218009478672985	1
Cas12f2_2_CAS-V-F	DXJG01000004_42	425	493	6e-13	45.0	44297	45571	DXJG01000004	42	0.5341176470588235	0.4665314401622718	1
Cas12f2_2_CAS-V-F	DXJG01000007_81	174	493	0.0006	15.3	106836	107357	DXJG01000007	81	0.6551724137931034	0.2616632860040568	1
Cas12f2_2_CAS-V-F	DXJG01000009_318	401	493	5.0999999999999995e-53	177.2	310647	311849	DXJG01000009	318	0.8229426433915212	0.7383367139959433	1
Cas12f2_2_CAS-V-F	DXJG01000009_335	392	493	4.5e-11	38.8	336657	337832	DXJG01000009	335	0.29591836734693877	0.23935091277890466	-1
Cas12f2_2_CAS-V-F	DXJG01000009_45	58	493	0.19	7.1	43544	43717	DXJG01000009	45	0.7586206896551724	0.056795131845841784	-1
Cas12f2_2_CAS-V-F	DXJG01000017_30	95	493	3.4e-06	22.7	27562	27846	DXJG01000017	30	0.5368421052631579	0.10953346855983773	1
Cas12f3_0_CAS-V-F	DXJG01000007_81	174	496	1.8e-06	23.9	106836	107357	DXJG01000007	81	0.5344827586206896	0.1814516129032258	1
Cas12f3_0_CAS-V-F	DXJG01000009_318	401	496	3.8e-44	148.2	310647	311849	DXJG01000009	318	0.7531172069825436	0.6330645161290323	1
Cas12f3_0_CAS-V-F	DXJG01000009_335	392	496	1.7e-05	20.8	336657	337832	DXJG01000009	335	0.35459183673469385	0.25806451612903225	-1
Cas12f6_0_CAS-V-F	DXJG01000009_335	392	587	5.8e-07	25.5	336657	337832	DXJG01000009	335	0.23214285714285715	0.15502555366269166	-1
Cas12f7_0_CAS-V-F	DXJG01000009_318	401	566	6.2e-25	84.8	310647	311849	DXJG01000009	318	0.6483790523690773	0.4787985865724382	1
Cas12g_0_CAS-V-G	DXJG01000004_42	425	771	3.4e-07	25.6	44297	45571	DXJG01000004	42	0.36470588235294116	0.20233463035019456	1
Cas12j_0_V-J	DXJG01000004_42	425	758	1.1e-10	36.8	44297	45571	DXJG01000004	42	0.30117647058823527	0.16886543535620052	1
Cas12j_0_V-J	DXJG01000009_335	392	758	0.00046	15.0	336657	337832	DXJG01000009	335	0.15816326530612246	0.08311345646437995	-1
Cas12j_0_V-J	DXJG01000017_30	95	758	0.00037	15.3	27562	27846	DXJG01000017	30	0.5263157894736842	0.06860158311345646	1
Cas12m_0_V-M	DXJG01000002_390	481	577	0.0068	11.7	412791	414233	DXJG01000002	390	0.18087318087318088	0.12998266897746968	-1
Cas12m_0_V-M	DXJG01000004_42	425	577	1.7e-07	26.8	44297	45571	DXJG01000004	42	0.2188235294117647	0.15771230502599654	1
Cas12m_0_V-M	DXJG01000009_146	105	577	0.28	6.3	133849	134163	DXJG01000009	146	0.8571428571428571	0.1663778162911612	1
Cas12m_0_V-M	DXJG01000009_318	401	577	2e-14	49.7	310647	311849	DXJG01000009	318	0.5910224438902744	0.43847487001733104	1
Cas12m_0_V-M	DXJG01000009_335	392	577	5.2e-08	28.5	336657	337832	DXJG01000009	335	0.23469387755102042	0.16464471403812825	-1
Cas12m_0_V-M	DXJG01000013_20	245	577	3.3	2.8	16554	17288	DXJG01000013	20	0.5265306122448979	0.1369150779896014	1
Cas12m_0_V-M	DXJG01000017_30	95	577	1.3e-05	20.6	27562	27846	DXJG01000017	30	0.5368421052631579	0.09358752166377816	1
Cas13a_0_VIA	DXJG01000010_36	391	167	0.012	12.7	29908	31080	DXJG01000010	36	0.2864450127877238	0.6467065868263473	1
Cas13b_0_VIB1	DXJG01000009_146	105	1097	0.2	6.3	133849	134163	DXJG01000009	146	0.8	0.07566089334548769	1
Cas13b_1_CAS-VI-B	DXJG01000009_146	105	1101	0.094	7.3	133849	134163	DXJG01000009	146	0.8095238095238095	0.07629427792915532	1
Cas13c_0_CAS-VI-C	DXJG01000005_26	304	1113	0.011	10.2	25516	26427	DXJG01000005	26	0.33881578947368424	0.09254267744833783	-1
Cas1_0_CAS-I-II-III-IV-V-VI	DXJG01000004_2	346	317	2.7000000000000003e-87	289.6	1629	2666	DXJG01000004	2	0.9450867052023122	0.9936908517350158	1
Cas1_0_I-II-III	DXJG01000004_2	346	327	1.7e-86	287.0	1629	2666	DXJG01000004	2	0.9450867052023122	0.9785932721712538	1
Cas1_0_I-II-III-V	DXJG01000004_2	346	315	2.8e-77	256.4	1629	2666	DXJG01000004	2	0.9421965317919075	0.9904761904761905	1
Cas1_0_IA	DXJG01000004_2	346	347	8.4e-49	163.1	1629	2666	DXJG01000004	2	0.8554913294797688	0.8386167146974063	1
Cas1_0_IC	DXJG01000004_2	346	340	8.3e-65	215.9	1629	2666	DXJG01000004	2	0.9710982658959537	0.9823529411764705	1
Cas1_0_IE	DXJG01000004_2	346	269	6.4e-12	42.0	1629	2666	DXJG01000004	2	0.4653179190751445	0.5985130111524164	1
Cas1_0_IF	DXJG01000004_2	346	307	3.2e-05	20.2	1629	2666	DXJG01000004	2	0.630057803468208	0.7166123778501629	1
Cas1_0_II	DXJG01000004_2	346	278	1.3e-20	70.6	1629	2666	DXJG01000004	2	0.6791907514450867	0.8129496402877698	1
Cas1_0_V	DXJG01000004_2	346	317	4.0999999999999994e-24	82.0	1629	2666	DXJG01000004	2	0.7774566473988439	0.7823343848580442	1
Cas1_1_CAS-I-II-III-IV-V-VI	DXJG01000004_2	346	261	2.3000000000000002e-73	243.5	1629	2666	DXJG01000004	2	0.7745664739884393	0.9923371647509579	1
Cas1_2_CAS-I-II-III-IV-V-VI	DXJG01000004_2	346	306	3.1e-05	20.2	1629	2666	DXJG01000004	2	0.630057803468208	0.7156862745098039	1
Cas1_3_CAS-I-II-III-IV-V-VI	DXJG01000004_2	346	262	6.5e-12	42.0	1629	2666	DXJG01000004	2	0.45375722543352603	0.5992366412213741	1
Cas1_4_CAS-I-II-III-IV-V-VI	DXJG01000004_2	346	275	3.5e-21	72.4	1629	2666	DXJG01000004	2	0.7514450867052023	0.8290909090909091	1
Cas1_5_CAS-I-II-III-IV-V-VI	DXJG01000004_2	346	338	1.8e-63	211.5	1629	2666	DXJG01000004	2	0.9682080924855492	0.985207100591716	1
Cas1_6_CAS-I-II-III-IV-V-VI	DXJG01000004_2	346	320	1.4e-50	169.2	1629	2666	DXJG01000004	2	0.9335260115606936	0.959375	1
Cas1_7_CAS-I-II-III-IV-V-VI	DXJG01000004_2	346	328	4.4e-81	269.3	1629	2666	DXJG01000004	2	0.9739884393063584	0.9847560975609756	1
Cas1_8_CAS-I-II-III-IV-V-VI	DXJG01000004_2	346	283	2.0000000000000001e-88	293.0	1629	2666	DXJG01000004	2	0.846820809248555	0.9964664310954063	1
Cas2_0_CAS-I-II-III-IV-V-VI	DXJG01000004_3	94	90	1.3e-15	54.4	2667	2948	DXJG01000004	3	0.8404255319148937	0.9	1
Cas2_0_CAS-III-AM	DXJG01000009_217	405	95	0.00016	18.8	207843	209057	DXJG01000009	217	0.18765432098765433	0.8	1
Cas2_0_I-II-III	DXJG01000004_3	94	96	4.7e-17	58.9	2667	2948	DXJG01000004	3	0.8617021276595744	0.875	1
Cas2_0_I-II-III-V	DXJG01000004_3	94	83	4.5e-17	59.0	2667	2948	DXJG01000004	3	0.8085106382978723	0.9518072289156626	1
Cas2_11_CAS-I-II-III-IV-V-VI	DXJG01000002_441	280	71	0.026	11.6	467308	468147	DXJG01000002	441	0.15357142857142858	0.6056338028169014	1
Cas2_11_CAS-I-II-III-IV-V-VI	DXJG01000004_3	94	71	4.6e-19	65.2	2667	2948	DXJG01000004	3	0.7446808510638298	0.971830985915493	1
Cas2_2_CAS-I-II-III-IV-V-VI	DXJG01000004_3	94	79	5.2e-20	68.3	2667	2948	DXJG01000004	3	0.8085106382978723	0.9493670886075949	1
Cas2_4_CAS-I-II-III-IV-V-VI	DXJG01000004_3	94	89	3.2e-18	62.7	2667	2948	DXJG01000004	3	0.8191489361702128	0.8651685393258427	1
Cas2_6_CAS-I-II-III-IV-V-VI	DXJG01000004_3	94	90	1.3e-06	25.5	2667	2948	DXJG01000004	3	0.648936170212766	0.6666666666666666	1
Cas2_7_CAS-I-II-III-IV-V-VI	DXJG01000004_3	94	94	4e-17	59.3	2667	2948	DXJG01000004	3	0.851063829787234	0.851063829787234	1
Cas3-Cas2_0_CAS-I-F	DXJG01000004_7	568	1106	0.023	9.2	5010	6713	DXJG01000004	7	0.11443661971830986	0.059674502712477394	-1
Cas3-Cas2_0_IF	DXJG01000004_7	568	1110	0.02	9.4	5010	6713	DXJG01000004	7	0.11443661971830986	0.05945945945945946	-1
Cas3HD_0_CAS-I	DXJG01000001_78	426	203	4.9e-05	20.0	77123	78400	DXJG01000001	78	0.13380281690140844	0.2955665024630542	-1
Cas3HD_0_CAS-I	DXJG01000004_111	393	203	0.00018	18.2	110464	111642	DXJG01000004	111	0.0916030534351145	0.21182266009852216	1
Cas3HD_0_CAS-I	DXJG01000004_6	252	203	1.5e-13	47.8	4268	5023	DXJG01000004	6	0.8095238095238095	0.9507389162561576	-1
Cas3HD_0_CAS-I	DXJG01000010_7	207	203	0.11	9.0	5505	6125	DXJG01000010	7	0.5507246376811594	0.5862068965517241	-1
Cas3HD_1_CAS-I	DXJG01000004_6	252	191	4.0000000000000004e-24	82.3	4268	5023	DXJG01000004	6	0.8055555555555556	0.9947643979057592	-1
Cas3HD_2_CAS-I	DXJG01000004_6	252	231	1.8e-19	67.1	4268	5023	DXJG01000004	6	0.8690476190476191	0.9090909090909091	-1
Cas3_0_CAS-I	DXJG01000001_34	961	353	1e-15	54.5	32489	35371	DXJG01000001	34	0.3028095733610822	0.7563739376770539	1
