Contig	Start	End	Strand	Pos
DXJG01000001	642	1733	-1	1
DXJG01000001	1795	4251	-1	2
DXJG01000001	4543	5226	1	3
DXJG01000001	5713	6909	1	4
DXJG01000001	6906	7535	-1	5
DXJG01000001	7486	8064	-1	6
DXJG01000001	8039	8947	-1	7
DXJG01000001	9276	9674	1	8
DXJG01000001	9768	10229	-1	9
DXJG01000001	10243	11001	-1	10
DXJG01000001	11219	12562	1	11
DXJG01000001	12566	13933	1	12
DXJG01000001	14033	14320	1	13
DXJG01000001	14332	14664	1	14
DXJG01000001	14680	15267	1	15
DXJG01000001	15270	16133	1	16
DXJG01000001	16120	16731	1	17
DXJG01000001	16743	17909	1	18
DXJG01000001	17922	18635	1	19
DXJG01000001	18653	19186	-1	20
DXJG01000001	19395	20492	1	21
DXJG01000001	20516	21352	-1	22
DXJG01000001	21483	23258	-1	23
DXJG01000001	23286	23621	-1	24
DXJG01000001	23679	24146	-1	25
DXJG01000001	24223	25146	1	26
DXJG01000001	25382	27661	-1	27
DXJG01000001	27801	28526	-1	28
DXJG01000001	29124	30494	-1	29
DXJG01000001	30706	31548	-1	30
DXJG01000001	31591	32031	1	31
DXJG01000001	32146	32250	1	32
DXJG01000001	32266	32526	1	33
DXJG01000001	32489	35371	1	34
DXJG01000001	35328	36089	1	35
DXJG01000001	36282	38012	1	36
DXJG01000001	38033	38341	-1	37
DXJG01000001	38435	38683	1	38
DXJG01000001	38760	39584	-1	39
DXJG01000001	39822	40823	-1	40
DXJG01000001	41174	41485	1	41
DXJG01000001	41463	42302	-1	42
DXJG01000001	42495	42785	-1	43
DXJG01000001	42883	43380	-1	44
DXJG01000001	43416	43919	-1	45
DXJG01000001	44202	44315	-1	46
DXJG01000001	44726	44920	1	47
DXJG01000001	44896	45534	-1	48
DXJG01000001	45598	47445	1	49
DXJG01000001	47422	48903	-1	50
DXJG01000001	49332	49490	1	51
DXJG01000001	49526	49942	1	52
DXJG01000001	49985	50647	1	53
DXJG01000001	50660	51562	-1	54
DXJG01000001	51568	52770	-1	55
DXJG01000001	52790	53071	-1	56
DXJG01000001	53389	53673	1	57
DXJG01000001	53707	54201	-1	58
DXJG01000001	54486	55838	1	59
DXJG01000001	55956	58058	-1	60
DXJG01000001	58519	59097	1	61
DXJG01000001	59486	59935	1	62
DXJG01000001	59972	60205	-1	63
DXJG01000001	60308	60745	-1	64
DXJG01000001	61443	62684	1	65
DXJG01000001	62674	64044	-1	66
DXJG01000001	64050	64646	-1	67
DXJG01000001	64803	65771	1	68
DXJG01000001	66213	67061	1	69
DXJG01000001	67328	68134	1	70
DXJG01000001	68872	69843	1	71
DXJG01000001	69974	71377	-1	72
DXJG01000001	71433	71696	-1	73
DXJG01000001	71861	72385	1	74
DXJG01000001	72390	74759	-1	75
DXJG01000001	74789	75127	1	76
DXJG01000001	75152	77083	-1	77
DXJG01000001	77123	78400	-1	78
DXJG01000001	78485	78916	-1	79
DXJG01000001	78921	80141	-1	80
DXJG01000001	80141	81484	-1	81
DXJG01000001	81481	82047	-1	82
DXJG01000001	82044	82424	-1	83
DXJG01000001	82408	83208	-1	84
DXJG01000001	83313	83984	1	85
DXJG01000001	83997	84557	1	86
DXJG01000001	84564	84989	-1	87
DXJG01000001	85130	86131	1	88
DXJG01000001	86168	86980	-1	89
DXJG01000001	86955	88190	-1	90
DXJG01000001	88406	89554	1	91
DXJG01000001	89568	89984	1	92
DXJG01000001	89986	91107	-1	93
DXJG01000001	91236	94643	1	94
DXJG01000001	94655	94843	-1	95
DXJG01000001	94840	95643	-1	96
DXJG01000001	95845	96042	-1	97
DXJG01000001	96163	96438	-1	98
DXJG01000001	96572	97147	-1	99
DXJG01000001	97149	98399	-1	100
DXJG01000001	98389	99450	-1	101
DXJG01000001	99501	100253	-1	102
DXJG01000001	100257	100595	-1	103
DXJG01000001	100570	100818	-1	104
DXJG01000001	100784	101122	-1	105
DXJG01000001	101165	101650	-1	106
DXJG01000001	101655	101936	-1	107
DXJG01000001	101908	102552	-1	108
DXJG01000001	102559	103134	-1	109
DXJG01000001	103137	103760	-1	110
DXJG01000001	103840	105168	1	111
DXJG01000001	105174	105644	1	112
DXJG01000001	105671	106756	-1	113
DXJG01000001	106762	107766	-1	114
DXJG01000001	107959	108666	1	115
DXJG01000001	108813	109580	1	116
DXJG01000001	109612	111042	-1	117
DXJG01000001	111054	112367	-1	118
DXJG01000001	112339	112506	-1	119
DXJG01000001	112513	113946	-1	120
DXJG01000001	113958	114503	-1	121
DXJG01000001	114517	116877	-1	122
DXJG01000001	117147	117926	-1	123
DXJG01000001	117951	118880	-1	124
DXJG01000001	118877	119377	-1	125
DXJG01000001	119401	119778	1	126
DXJG01000001	119761	121056	-1	127
DXJG01000001	121058	123433	-1	128
DXJG01000001	123443	124723	-1	129
DXJG01000001	124720	125199	-1	130
DXJG01000001	125313	125663	-1	131
DXJG01000001	125831	126727	1	132
DXJG01000001	126776	127672	1	133
DXJG01000001	127681	128736	-1	134
DXJG01000001	128736	129755	-1	135
DXJG01000001	129968	130702	-1	136
DXJG01000001	131106	132530	1	137
DXJG01000001	132598	133593	-1	138
DXJG01000001	133621	133887	-1	139
DXJG01000001	133904	134839	-1	140
DXJG01000001	135084	135479	1	141
DXJG01000001	135476	136759	1	142
DXJG01000001	136760	138451	1	143
DXJG01000001	138463	139290	1	144
DXJG01000001	139310	140278	1	145
DXJG01000001	140446	141327	1	146
DXJG01000001	141340	142290	1	147
DXJG01000001	142462	142800	1	148
DXJG01000001	143047	145482	1	149
DXJG01000001	145809	147131	1	150
DXJG01000001	147288	147611	-1	151
