Contig	Start	End	Strand	Pos
JAVZWL010000001	328	1659	1	1
JAVZWL010000001	1873	2496	-1	2
JAVZWL010000001	2456	5170	-1	3
JAVZWL010000001	5226	5534	-1	4
JAVZWL010000001	5578	6564	-1	5
JAVZWL010000001	6570	7226	-1	6
JAVZWL010000001	7231	7737	-1	7
JAVZWL010000001	7749	8210	-1	8
JAVZWL010000001	8222	8401	-1	9
JAVZWL010000001	8485	9606	-1	10
JAVZWL010000001	9603	10037	-1	11
JAVZWL010000001	10043	10303	-1	12
JAVZWL010000001	10305	10976	-1	13
JAVZWL010000001	10976	11239	-1	14
JAVZWL010000001	11243	11398	-1	15
JAVZWL010000001	11395	11748	-1	16
JAVZWL010000001	11757	12227	-1	17
JAVZWL010000001	12288	13454	1	18
JAVZWL010000001	13456	14052	-1	19
JAVZWL010000001	14238	14732	-1	20
JAVZWL010000001	14782	15780	-1	21
JAVZWL010000001	15868	17499	1	22
JAVZWL010000001	17547	18407	1	23
JAVZWL010000001	18404	18922	-1	24
JAVZWL010000001	18925	19965	-1	25
JAVZWL010000001	19952	20806	-1	26
JAVZWL010000001	21002	22351	1	27
JAVZWL010000001	22344	22742	1	28
JAVZWL010000001	22807	23412	1	29
JAVZWL010000001	23533	24945	1	30
JAVZWL010000001	24998	25627	-1	31
JAVZWL010000001	25682	26746	-1	32
JAVZWL010000001	26727	27680	-1	33
JAVZWL010000001	27719	27904	1	34
JAVZWL010000001	27888	28550	-1	35
JAVZWL010000001	28680	29900	1	36
JAVZWL010000001	30028	30918	-1	37
JAVZWL010000001	30956	31174	-1	38
JAVZWL010000001	31171	31572	-1	39
JAVZWL010000001	31651	32709	-1	40
JAVZWL010000001	32706	34493	-1	41
JAVZWL010000001	34510	35460	-1	42
JAVZWL010000001	35447	36607	-1	43
JAVZWL010000001	36604	37869	-1	44
JAVZWL010000001	37928	38275	1	45
JAVZWL010000001	38235	38960	-1	46
JAVZWL010000001	39214	41037	1	47
JAVZWL010000001	41025	41600	1	48
JAVZWL010000001	41913	42443	1	49
JAVZWL010000001	42444	42710	-1	50
JAVZWL010000001	43068	43739	1	51
JAVZWL010000001	43929	44390	1	52
JAVZWL010000001	44734	46053	1	53
JAVZWL010000001	46373	46795	1	54
JAVZWL010000001	46896	47249	1	55
JAVZWL010000001	47627	47824	1	56
JAVZWL010000001	47997	48467	-1	57
JAVZWL010000001	48468	50093	-1	58
JAVZWL010000001	50139	51089	1	59
JAVZWL010000001	51082	51747	1	60
JAVZWL010000001	51750	52763	1	61
JAVZWL010000001	52826	53617	1	62
JAVZWL010000001	53620	53817	-1	63
JAVZWL010000001	53894	54436	-1	64
JAVZWL010000001	54546	55262	1	65
JAVZWL010000001	55262	56485	1	66
JAVZWL010000001	56519	57490	-1	67
JAVZWL010000001	57474	58442	-1	68
JAVZWL010000001	58561	59175	1	69
JAVZWL010000001	59145	59327	-1	70
JAVZWL010000001	59424	59708	1	71
JAVZWL010000001	59709	60278	1	72
JAVZWL010000001	60230	60550	-1	73
JAVZWL010000001	60540	60953	-1	74
JAVZWL010000001	61005	61496	1	75
JAVZWL010000001	61485	62084	-1	76
JAVZWL010000001	62119	62472	1	77
JAVZWL010000001	62571	62957	1	78
JAVZWL010000001	62935	63120	-1	79
JAVZWL010000001	63163	63423	1	80
JAVZWL010000001	63409	63756	-1	81
JAVZWL010000001	63826	64245	-1	82
JAVZWL010000001	64336	64884	-1	83
JAVZWL010000001	65042	66076	1	84
JAVZWL010000001	66073	66972	1	85
JAVZWL010000001	66969	68036	1	86
JAVZWL010000001	68037	68858	1	87
JAVZWL010000001	68890	69846	1	88
JAVZWL010000001	69811	71064	-1	89
JAVZWL010000001	71108	71431	1	90
JAVZWL010000001	71409	71972	-1	91
JAVZWL010000001	71969	72328	-1	92
JAVZWL010000001	72300	73622	-1	93
JAVZWL010000001	73628	74029	-1	94
JAVZWL010000001	74224	74640	1	95
JAVZWL010000001	74659	74901	1	96
JAVZWL010000001	74972	75814	1	97
JAVZWL010000001	75963	77282	1	98
JAVZWL010000001	77327	78424	1	99
JAVZWL010000001	78471	79157	1	100
JAVZWL010000001	79144	79836	1	101
JAVZWL010000001	79833	80753	1	102
JAVZWL010000001	80784	81116	1	103
JAVZWL010000001	81266	82183	1	104
JAVZWL010000001	82251	83618	-1	105
JAVZWL010000001	84505	84936	1	106
JAVZWL010000001	84983	85228	1	107
JAVZWL010000001	85308	85547	1	108
JAVZWL010000001	85528	85914	1	109
JAVZWL010000001	86852	87271	1	110
JAVZWL010000001	87268	88008	-1	111
JAVZWL010000001	88050	88853	-1	112
JAVZWL010000001	89027	89701	-1	113
JAVZWL010000001	89967	92567	1	114
JAVZWL010000001	92590	93819	1	115
JAVZWL010000001	93860	94459	1	116
JAVZWL010000001	94484	95455	1	117
JAVZWL010000001	95627	96274	1	118
JAVZWL010000001	96271	96936	-1	119
JAVZWL010000001	96970	98112	1	120
JAVZWL010000001	98090	99202	1	121
JAVZWL010000001	99238	99897	1	122
JAVZWL010000001	99944	100438	-1	123
JAVZWL010000001	100597	100914	1	124
JAVZWL010000001	101530	101784	1	125
JAVZWL010000001	101781	102740	1	126
JAVZWL010000001	102688	103662	-1	127
JAVZWL010000001	103714	104535	-1	128
JAVZWL010000001	104591	105211	-1	129
JAVZWL010000001	105353	106756	1	130
JAVZWL010000001	106820	107488	1	131
JAVZWL010000001	107513	107731	1	132
JAVZWL010000001	107728	108711	-1	133
JAVZWL010000001	108892	109692	1	134
JAVZWL010000001	109689	110531	1	135
JAVZWL010000001	110528	111250	1	136
JAVZWL010000001	111252	111473	1	137
JAVZWL010000001	111460	111906	-1	138
JAVZWL010000001	112103	112603	1	139
JAVZWL010000001	112668	114233	1	140
JAVZWL010000001	114265	114819	1	141
JAVZWL010000001	114823	116016	-1	142
JAVZWL010000001	116060	117091	1	143
JAVZWL010000001	117066	117869	-1	144
JAVZWL010000001	117955	118554	-1	145
JAVZWL010000001	118680	118913	1	146
JAVZWL010000001	118916	120508	-1	147
JAVZWL010000001	120505	120705	-1	148
JAVZWL010000001	120909	121955	-1	149
JAVZWL010000001	122254	122793	1	150
JAVZWL010000001	122777	123928	-1	151
JAVZWL010000001	123925	124761	-1	152
JAVZWL010000001	124758	125417	-1	153
JAVZWL010000001	125561	126169	1	154
JAVZWL010000001	126171	126845	-1	155
JAVZWL010000001	126888	127844	1	156
JAVZWL010000001	127828	128283	1	157
JAVZWL010000001	128322	128531	1	158
JAVZWL010000001	128528	128842	-1	159
JAVZWL010000001	128875	130131	1	160
JAVZWL010000001	130197	130844	1	161
JAVZWL010000001	130812	131186	-1	162
JAVZWL010000001	131254	131700	1	163
JAVZWL010000001	131702	132796	1	164
JAVZWL010000001	132812	133528	-1	165
JAVZWL010000001	133631	134179	1	166
JAVZWL010000001	134188	134601	1	167
JAVZWL010000001	134634	134966	1	168
JAVZWL010000001	135046	135708	1	169
JAVZWL010000001	135788	136174	1	170
JAVZWL010000001	136275	136877	1	171
JAVZWL010000001	136937	137692	1	172
JAVZWL010000001	137698	138417	-1	173
JAVZWL010000001	138456	138773	1	174
JAVZWL010000001	138733	139641	-1	175
JAVZWL010000001	139863	140018	1	176
JAVZWL010000001	140158	142680	-1	177
JAVZWL010000001	142749	143876	-1	178
JAVZWL010000001	143873	144751	-1	179
JAVZWL010000001	144781	145692	-1	180
JAVZWL010000001	145960	146817	1	181
JAVZWL010000001	146922	148238	1	182
JAVZWL010000001	148401	150038	1	183
JAVZWL010000001	150137	151897	1	184
JAVZWL010000001	151994	152272	1	185
JAVZWL010000001	152298	153089	-1	186
JAVZWL010000001	153202	155187	1	187
JAVZWL010000001	155173	157140	-1	188
JAVZWL010000001	157581	159488	1	189
JAVZWL010000001	159528	160307	1	190
JAVZWL010000001	160367	161518	1	191
JAVZWL010000001	161521	163335	-1	192
JAVZWL010000001	163488	164174	1	193
JAVZWL010000001	164196	164531	-1	194
JAVZWL010000001	164528	165550	-1	195
JAVZWL010000001	165585	166058	-1	196
JAVZWL010000001	166180	167442	1	197
JAVZWL010000001	167442	167942	1	198
JAVZWL010000001	167945	168529	-1	199
JAVZWL010000001	168522	170210	-1	200
JAVZWL010000001	170459	171310	1	201
JAVZWL010000001	171439	171969	1	202
JAVZWL010000001	171966	172205	-1	203
JAVZWL010000001	172206	172400	-1	204
JAVZWL010000001	172602	173552	-1	205
JAVZWL010000001	173754	174353	-1	206
JAVZWL010000001	174488	174865	1	207
JAVZWL010000001	175312	175623	1	208
JAVZWL010000001	175663	176097	1	209
JAVZWL010000001	176107	176430	1	210
JAVZWL010000001	176461	177207	-1	211
JAVZWL010000001	177386	178015	-1	212
JAVZWL010000001	178008	178949	-1	213
JAVZWL010000001	178946	180658	-1	214
JAVZWL010000001	180655	181266	-1	215
JAVZWL010000001	181263	182369	-1	216
JAVZWL010000001	182366	183661	-1	217
JAVZWL010000001	184146	185144	-1	218
JAVZWL010000001	185292	185699	1	219
JAVZWL010000001	185735	186817	-1	220
JAVZWL010000001	186899	188074	1	221
JAVZWL010000001	188106	189524	1	222
JAVZWL010000001	189551	191386	-1	223
JAVZWL010000001	191391	193238	-1	224
JAVZWL010000001	193240	194484	-1	225
JAVZWL010000001	194519	195853	1	226
JAVZWL010000001	195850	197544	1	227
JAVZWL010000001	197554	197760	1	228
JAVZWL010000001	197753	198385	1	229
JAVZWL010000001	198382	199488	1	230
JAVZWL010000001	199532	200041	1	231
JAVZWL010000001	200038	201375	1	232
JAVZWL010000001	201429	201890	1	233
JAVZWL010000001	201923	202273	-1	234
JAVZWL010000001	202557	203030	1	235
JAVZWL010000001	203027	203335	1	236
JAVZWL010000001	203332	203631	1	237
JAVZWL010000001	203628	204308	-1	238
JAVZWL010000001	204451	204948	-1	239
JAVZWL010000001	204915	205538	-1	240
JAVZWL010000001	205603	205983	1	241
JAVZWL010000001	205980	206159	-1	242
JAVZWL010000001	206199	206927	-1	243
JAVZWL010000001	207117	208121	-1	244
JAVZWL010000001	208292	210274	1	245
JAVZWL010000001	210275	210595	-1	246
JAVZWL010000001	210936	211352	1	247
JAVZWL010000001	211328	211669	-1	248
JAVZWL010000001	211722	212024	1	249
JAVZWL010000001	212274	212588	1	250
JAVZWL010000001	212720	213343	1	251
JAVZWL010000001	213359	214444	1	252
JAVZWL010000001	214522	215064	1	253
JAVZWL010000001	215105	215584	1	254
JAVZWL010000001	215626	216525	-1	255
JAVZWL010000001	216638	217654	1	256
JAVZWL010000001	217651	218052	-1	257
JAVZWL010000001	218049	218624	-1	258
JAVZWL010000001	218764	218994	1	259
JAVZWL010000001	218991	219413	1	260
JAVZWL010000001	219477	219890	-1	261
JAVZWL010000001	219923	221077	-1	262
JAVZWL010000001	221268	222470	1	263
JAVZWL010000001	222467	223216	1	264
JAVZWL010000001	223217	224071	1	265
JAVZWL010000001	224096	224899	1	266
JAVZWL010000001	224953	226926	1	267
JAVZWL010000001	227201	227779	1	268
JAVZWL010000001	227776	229392	1	269
JAVZWL010000001	229608	231182	1	270
JAVZWL010000001	231179	231355	-1	271
JAVZWL010000001	231315	233417	-1	272
JAVZWL010000001	233581	235035	1	273
JAVZWL010000001	235036	235392	-1	274
JAVZWL010000001	235389	235844	-1	275
JAVZWL010000001	236062	237210	1	276
JAVZWL010000001	237315	241124	1	277
JAVZWL010000001	241121	242992	1	278
JAVZWL010000001	242904	243263	-1	279
JAVZWL010000001	243340	243942	-1	280
JAVZWL010000001	243939	244343	-1	281
JAVZWL010000001	244411	244980	-1	282
JAVZWL010000001	245071	246333	1	283
JAVZWL010000001	246355	246825	1	284
JAVZWL010000001	246779	247288	1	285
JAVZWL010000001	247226	247945	-1	286
JAVZWL010000001	247989	249182	-1	287
JAVZWL010000001	249188	250096	-1	288
JAVZWL010000001	250149	250490	-1	289
JAVZWL010000001	250738	251145	1	290
JAVZWL010000001	251266	252393	1	291
JAVZWL010000001	252549	252734	1	292
JAVZWL010000001	252774	254756	1	293
JAVZWL010000001	254734	256728	-1	294
JAVZWL010000001	256826	257386	1	295
JAVZWL010000001	257406	258086	-1	296
JAVZWL010000001	258294	258605	1	297
JAVZWL010000001	258607	259140	1	298
JAVZWL010000001	259187	259543	1	299
JAVZWL010000001	259545	259922	1	300
JAVZWL010000001	260096	261244	1	301
JAVZWL010000001	261245	261691	-1	302
JAVZWL010000001	261802	262632	-1	303
JAVZWL010000001	262691	262834	1	304
JAVZWL010000001	263275	264081	1	305
JAVZWL010000001	264110	264910	-1	306
JAVZWL010000001	264962	265228	-1	307
JAVZWL010000001	265221	265697	-1	308
JAVZWL010000001	265975	266838	1	309
JAVZWL010000001	266897	267577	1	310
JAVZWL010000001	267582	267983	-1	311
JAVZWL010000001	268053	268427	-1	312
JAVZWL010000001	268405	269097	-1	313
JAVZWL010000001	269094	270548	-1	314
JAVZWL010000001	270545	271009	-1	315
JAVZWL010000001	271483	272391	1	316
JAVZWL010000001	272680	273234	1	317
JAVZWL010000001	273212	273673	1	318
JAVZWL010000001	273673	274158	1	319
JAVZWL010000001	274155	274838	1	320
JAVZWL010000001	274841	276379	1	321
JAVZWL010000001	276366	277793	1	322
JAVZWL010000001	278187	279341	-1	323
JAVZWL010000001	279415	281112	1	324
JAVZWL010000001	281179	282702	1	325
JAVZWL010000001	282699	283463	-1	326
JAVZWL010000001	283444	283800	-1	327
JAVZWL010000001	283764	286685	-1	328
JAVZWL010000001	287254	287412	-1	329
JAVZWL010000001	287604	287699	-1	330
JAVZWL010000001	287823	288281	-1	331
JAVZWL010000001	289601	290203	-1	332
JAVZWL010000001	290212	290631	-1	333
JAVZWL010000001	290704	291156	-1	334
JAVZWL010000001	291387	291959	1	335
JAVZWL010000001	291974	293326	-1	336
JAVZWL010000001	293512	294021	-1	337
JAVZWL010000001	294023	294673	-1	338
JAVZWL010000001	294866	295537	1	339
JAVZWL010000001	295616	295876	1	340
JAVZWL010000001	295882	296262	1	341
JAVZWL010000001	296319	297482	1	342
JAVZWL010000001	297577	298620	1	343
JAVZWL010000001	298655	299287	1	344
JAVZWL010000001	299347	300528	-1	345
JAVZWL010000001	300648	301613	1	346
JAVZWL010000001	301654	302730	1	347
JAVZWL010000001	302730	302903	1	348
JAVZWL010000001	302895	304607	-1	349
JAVZWL010000001	304637	305311	-1	350
JAVZWL010000001	305414	306928	-1	351
JAVZWL010000001	306945	307871	-1	352
JAVZWL010000001	307877	308746	-1	353
JAVZWL010000001	308852	310309	1	354
JAVZWL010000001	310290	310661	-1	355
JAVZWL010000001	310844	311923	-1	356
JAVZWL010000001	311928	312752	-1	357
JAVZWL010000001	312991	314649	1	358
JAVZWL010000001	314638	314856	-1	359
JAVZWL010000001	314856	315992	-1	360
JAVZWL010000001	316266	317705	1	361
JAVZWL010000001	317702	318535	1	362
JAVZWL010000001	318532	319332	1	363
JAVZWL010000001	319329	320303	1	364
JAVZWL010000001	320307	320405	-1	365
JAVZWL010000001	320410	321186	-1	366
JAVZWL010000001	321217	322809	-1	367
JAVZWL010000001	322966	323385	-1	368
JAVZWL010000001	323410	323925	-1	369
JAVZWL010000001	323936	324586	-1	370
JAVZWL010000001	324925	325824	1	371
JAVZWL010000001	325868	327367	1	372
JAVZWL010000001	327354	328010	1	373
JAVZWL010000001	328028	328714	-1	374
JAVZWL010000001	328752	329420	1	375
JAVZWL010000001	329487	329762	-1	376
JAVZWL010000001	329868	331556	1	377
JAVZWL010000001	331534	331986	1	378
JAVZWL010000001	332378	334270	1	379
JAVZWL010000001	334276	334416	-1	380
JAVZWL010000001	334552	334917	-1	381
JAVZWL010000001	334959	335993	-1	382
JAVZWL010000001	336024	338063	-1	383
JAVZWL010000001	338343	339848	-1	384
JAVZWL010000001	339939	340919	1	385
JAVZWL010000001	341074	341400	-1	386
JAVZWL010000001	341861	342562	-1	387
JAVZWL010000001	342828	344000	-1	388
JAVZWL010000001	344274	344858	1	389
JAVZWL010000001	344874	345215	1	390
JAVZWL010000001	345411	345989	-1	391
JAVZWL010000001	346255	347364	1	392
JAVZWL010000001	347354	347779	1	393
JAVZWL010000001	347776	348729	1	394
JAVZWL010000001	349187	349462	1	395
JAVZWL010000001	349639	350454	-1	396
JAVZWL010000001	350442	351050	-1	397
JAVZWL010000001	351152	352033	1	398
JAVZWL010000001	352183	352590	-1	399
JAVZWL010000001	352785	354473	1	400
JAVZWL010000001	354505	355644	1	401
JAVZWL010000001	355659	356054	-1	402
JAVZWL010000001	356089	356376	-1	403
JAVZWL010000001	356376	357539	-1	404
JAVZWL010000001	357542	359347	-1	405
JAVZWL010000001	359442	359888	-1	406
JAVZWL010000001	360048	360290	1	407
JAVZWL010000001	360262	360660	1	408
JAVZWL010000001	360657	361181	-1	409
JAVZWL010000001	361511	363103	1	410
JAVZWL010000001	363211	363384	1	411
JAVZWL010000001	363394	364740	1	412
JAVZWL010000001	364755	365633	-1	413
JAVZWL010000001	365721	366152	1	414
JAVZWL010000001	366326	366967	1	415
JAVZWL010000001	366985	367677	-1	416
JAVZWL010000001	367709	368536	-1	417
JAVZWL010000001	368733	369821	-1	418
JAVZWL010000001	370124	371473	-1	419
JAVZWL010000001	371463	372173	-1	420
JAVZWL010000001	372432	373454	1	421
JAVZWL010000001	373498	373854	1	422
JAVZWL010000001	374221	375039	-1	423
JAVZWL010000001	376004	377113	-1	424
JAVZWL010000001	377227	377364	-1	425
JAVZWL010000001	378107	379264	1	426
JAVZWL010000001	379265	380068	1	427
JAVZWL010000001	380065	380742	1	428
JAVZWL010000001	380833	381726	1	429
JAVZWL010000001	381713	382114	-1	430
JAVZWL010000001	382111	382323	-1	431
JAVZWL010000001	382481	383986	1	432
JAVZWL010000001	383961	384725	-1	433
JAVZWL010000001	384829	386229	-1	434
JAVZWL010000001	386408	387055	-1	435
JAVZWL010000001	387478	388857	1	436
JAVZWL010000001	388894	390066	1	437
JAVZWL010000001	390063	391244	-1	438
JAVZWL010000001	391254	392681	-1	439
JAVZWL010000001	392693	393727	-1	440
JAVZWL010000001	394175	394411	1	441
JAVZWL010000001	394395	394802	1	442
JAVZWL010000001	394961	396016	1	443
JAVZWL010000001	396013	397011	1	444
JAVZWL010000001	397047	397286	-1	445
JAVZWL010000001	397283	398152	-1	446
JAVZWL010000001	398918	399376	1	447
JAVZWL010000001	399568	400131	-1	448
JAVZWL010000001	400578	400682	1	449
JAVZWL010000001	400753	401301	1	450
JAVZWL010000001	401692	403422	1	451
JAVZWL010000001	403341	403544	-1	452
JAVZWL010000001	403661	403945	1	453
JAVZWL010000001	404286	404486	1	454
JAVZWL010000001	404789	406324	1	455
JAVZWL010000001	406444	406701	1	456
JAVZWL010000001	406894	407352	1	457
JAVZWL010000001	407505	408650	1	458
JAVZWL010000001	408647	409885	1	459
JAVZWL010000001	409902	410915	1	460
JAVZWL010000001	411020	412138	-1	461
JAVZWL010000001	412364	414028	-1	462
JAVZWL010000001	414502	415359	1	463
JAVZWL010000001	415356	416207	1	464
JAVZWL010000001	416211	417287	1	465
JAVZWL010000001	417303	418283	-1	466
JAVZWL010000001	418495	419595	1	467
JAVZWL010000001	419718	421394	1	468
JAVZWL010000001	421636	423216	1	469
JAVZWL010000001	423538	423726	1	470
JAVZWL010000001	424017	424130	-1	471
JAVZWL010000001	424139	426001	-1	472
JAVZWL010000001	425998	427449	-1	473
JAVZWL010000001	427449	427892	-1	474
JAVZWL010000001	427889	428317	-1	475
JAVZWL010000001	428314	428802	-1	476
JAVZWL010000001	428822	429388	-1	477
JAVZWL010000001	429610	430443	1	478
JAVZWL010000001	430727	431911	1	479
JAVZWL010000001	431880	431972	1	480
JAVZWL010000001	432113	432232	1	481
JAVZWL010000001	432393	433238	1	482
JAVZWL010000001	433400	433531	-1	483
JAVZWL010000001	433933	434403	1	484
JAVZWL010000001	434692	435750	1	485
JAVZWL010000001	435872	435997	-1	486
JAVZWL010000001	436148	436372	-1	487
JAVZWL010000001	436847	438265	-1	488
JAVZWL010000001	438519	440051	1	489
JAVZWL010000001	440061	440999	1	490
JAVZWL010000001	441001	442647	1	491
JAVZWL010000001	442668	443417	1	492
JAVZWL010000001	443429	444736	1	493
JAVZWL010000001	444715	445149	1	494
JAVZWL010000001	445388	446968	1	495
JAVZWL010000001	447173	449668	1	496
JAVZWL010000001	449665	449979	1	497
JAVZWL010000001	450104	451228	-1	498
JAVZWL010000001	451362	452564	1	499
JAVZWL010000001	452645	452752	-1	500
JAVZWL010000001	453100	453738	1	501
JAVZWL010000001	456579	456722	1	502
JAVZWL010000001	457984	458073	-1	503
JAVZWL010000001	460917	461210	1	504
JAVZWL010000001	461630	461824	1	505
JAVZWL010000001	462269	462559	1	506
JAVZWL010000001	462540	463031	1	507
JAVZWL010000001	463118	463963	-1	508
JAVZWL010000001	463947	464597	-1	509
JAVZWL010000001	464709	467219	1	510
JAVZWL010000001	467206	468255	1	511
JAVZWL010000001	468252	469034	1	512
JAVZWL010000001	469040	470968	1	513
JAVZWL010000001	474464	475294	-1	514
JAVZWL010000001	475872	477119	-1	515
JAVZWL010000001	477553	478479	1	516
JAVZWL010000001	479237	479464	1	517
JAVZWL010000001	479574	480590	1	518
JAVZWL010000001	481141	482070	1	519
JAVZWL010000001	482428	483504	1	520
JAVZWL010000001	483501	484124	1	521
JAVZWL010000001	484278	485300	1	522
JAVZWL010000001	485466	486260	1	523
JAVZWL010000001	486305	487837	-1	524
JAVZWL010000001	487834	489759	-1	525
JAVZWL010000001	490018	490677	-1	526
JAVZWL010000001	490712	491854	-1	527
JAVZWL010000001	491884	493044	-1	528
JAVZWL010000001	493041	493328	-1	529
JAVZWL010000001	493437	494405	-1	530
JAVZWL010000001	494720	496192	1	531
JAVZWL010000001	496527	497891	1	532
JAVZWL010000001	497918	499354	-1	533
JAVZWL010000001	499437	500801	1	534
JAVZWL010000001	500945	502330	1	535
JAVZWL010000001	502832	503716	1	536
JAVZWL010000001	503718	504293	1	537
JAVZWL010000001	504295	506016	1	538
JAVZWL010000001	506018	506419	1	539
JAVZWL010000001	506416	506739	1	540
JAVZWL010000001	506744	507436	1	541
JAVZWL010000001	507491	508960	1	542
JAVZWL010000001	509303	510469	-1	543
JAVZWL010000001	510737	511390	1	544
JAVZWL010000001	511567	512496	1	545
JAVZWL010000001	512843	513382	1	546
JAVZWL010000001	513502	513978	1	547
JAVZWL010000001	514177	515256	-1	548
JAVZWL010000001	516322	516645	1	549
JAVZWL010000001	516646	516963	1	550
JAVZWL010000001	517161	518195	1	551
JAVZWL010000001	518277	519842	1	552
JAVZWL010000001	519931	520686	-1	553
