Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	JAVZWL010000001_10	374	284	0.007	13.0	8485	9606	JAVZWL010000001	10	0.09090909090909091	0.11971830985915492	-1
AbiEii_0_CAS-III	JAVZWL010000001_1076	600	284	8.2e-06	22.7	1010649	1012448	JAVZWL010000001	1076	0.08833333333333333	0.11267605633802817	1
AbiEii_0_CAS-III	JAVZWL010000001_1093	244	284	1.6e-06	25.0	1022786	1023517	JAVZWL010000001	1093	0.45901639344262296	0.36971830985915494	-1
AbiEii_0_CAS-III	JAVZWL010000001_113	225	284	8.8e-06	22.6	89027	89701	JAVZWL010000001	113	0.5511111111111111	0.43661971830985913	-1
AbiEii_0_CAS-III	JAVZWL010000001_1144	242	284	6.3e-07	26.3	1071535	1072260	JAVZWL010000001	1144	0.28512396694214875	0.23591549295774647	1
AbiEii_0_CAS-III	JAVZWL010000001_1191	302	284	5.2e-06	23.3	1112652	1113557	JAVZWL010000001	1191	0.3675496688741722	0.36619718309859156	1
AbiEii_0_CAS-III	JAVZWL010000001_1247	701	284	2.1e-06	24.6	1164467	1166569	JAVZWL010000001	1247	0.06990014265335236	0.10211267605633803	-1
AbiEii_0_CAS-III	JAVZWL010000001_1259	317	284	1.9e-06	24.7	1181430	1182380	JAVZWL010000001	1259	0.3028391167192429	0.34507042253521125	-1
AbiEii_0_CAS-III	JAVZWL010000001_1375	274	284	2e-06	24.7	1295678	1296499	JAVZWL010000001	1375	0.3102189781021898	0.3028169014084507	1
AbiEii_0_CAS-III	JAVZWL010000001_1478	318	284	3.6e-07	27.1	1387975	1388928	JAVZWL010000001	1478	0.44654088050314467	0.4753521126760563	1
AbiEii_0_CAS-III	JAVZWL010000001_1521	749	284	2.3e-05	21.2	1427841	1430087	JAVZWL010000001	1521	0.06408544726301736	0.09507042253521127	-1
AbiEii_0_CAS-III	JAVZWL010000001_1553	368	284	3e-06	24.1	1456308	1457411	JAVZWL010000001	1553	0.4483695652173913	0.36971830985915494	-1
AbiEii_0_CAS-III	JAVZWL010000001_1601	181	284	0.0034	14.1	1494242	1494784	JAVZWL010000001	1601	0.18232044198895028	0.11619718309859155	-1
AbiEii_0_CAS-III	JAVZWL010000001_1743	392	284	0.0021	14.8	1611575	1612750	JAVZWL010000001	1743	0.05357142857142857	0.07394366197183098	1
AbiEii_0_CAS-III	JAVZWL010000001_1760	601	284	0.0013	15.4	1626218	1628020	JAVZWL010000001	1760	0.11647254575707154	0.176056338028169	-1
AbiEii_0_CAS-III	JAVZWL010000001_1780	761	284	7.3e-06	22.8	1644865	1647147	JAVZWL010000001	1780	0.05387647831800263	0.07394366197183098	-1
AbiEii_0_CAS-III	JAVZWL010000001_1810	417	284	7.7e-06	22.8	1668790	1670040	JAVZWL010000001	1810	0.5779376498800959	0.9154929577464789	-1
AbiEii_0_CAS-III	JAVZWL010000001_1811	454	284	0.012	12.3	1670037	1671398	JAVZWL010000001	1811	0.15418502202643172	0.24295774647887325	-1
AbiEii_0_CAS-III	JAVZWL010000001_29	202	284	2e-05	21.4	22807	23412	JAVZWL010000001	29	0.30198019801980197	0.20774647887323944	1
AbiEii_0_CAS-III	JAVZWL010000001_364	325	284	0.00068	16.4	319329	320303	JAVZWL010000001	364	0.27692307692307694	0.3345070422535211	1
AbiEii_0_CAS-III	JAVZWL010000001_372	500	284	1.9e-07	28.0	325868	327367	JAVZWL010000001	372	0.252	0.4119718309859155	1
AbiEii_0_CAS-III	JAVZWL010000001_418	363	284	2.3e-15	54.0	368733	369821	JAVZWL010000001	418	0.39118457300275483	0.49295774647887325	-1
AbiEii_0_CAS-III	JAVZWL010000001_420	237	284	3.8e-06	23.8	371463	372173	JAVZWL010000001	420	0.4978902953586498	0.4225352112676056	-1
AbiEii_0_CAS-III	JAVZWL010000001_427	268	284	7.2e-06	22.8	379265	380068	JAVZWL010000001	427	0.31716417910447764	0.28169014084507044	1
AbiEii_0_CAS-III	JAVZWL010000001_465	359	284	0.0085	12.8	416211	417287	JAVZWL010000001	465	0.16434540389972144	0.20774647887323944	1
AbiEii_0_CAS-III	JAVZWL010000001_490	313	284	0.00042	17.1	440061	440999	JAVZWL010000001	490	0.2747603833865815	0.31690140845070425	1
AbiEii_0_CAS-III	JAVZWL010000001_520	359	284	1.6e-07	28.3	482428	483504	JAVZWL010000001	520	0.8495821727019499	0.8380281690140845	1
AbiEii_0_CAS-III	JAVZWL010000001_522	341	284	0.0004	17.1	484278	485300	JAVZWL010000001	522	0.24633431085043989	0.2887323943661972	1
AbiEii_0_CAS-III	JAVZWL010000001_585	282	284	1.5e-06	25.1	547450	548295	JAVZWL010000001	585	0.6312056737588653	0.4647887323943662	-1
AbiEii_0_CAS-III	JAVZWL010000001_607	311	284	2e-05	21.4	569212	570144	JAVZWL010000001	607	0.3729903536977492	0.38380281690140844	-1
AbiEii_0_CAS-III	JAVZWL010000001_608	334	284	0.0026	14.5	570125	571126	JAVZWL010000001	608	0.39820359281437123	0.43661971830985913	-1
AbiEii_0_CAS-III	JAVZWL010000001_631	513	284	5.8e-09	33.0	597860	599398	JAVZWL010000001	631	0.30409356725146197	0.36971830985915494	-1
