Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	CP035730_1058	307	284	4.6e-06	23.8	998475	999395	CP035730	1058	0.2671009771986971	0.2852112676056338	-1
AbiEii_0_CAS-III	CP035730_1148	220	284	1.1e-09	35.7	1078721	1079380	CP035730	1148	0.41818181818181815	0.31690140845070425	1
AbiEii_0_CAS-III	CP035730_1172	325	284	6.9e-05	20.0	1103578	1104552	CP035730	1172	0.27692307692307694	0.33098591549295775	1
AbiEii_0_CAS-III	CP035730_1209	233	284	8.8e-06	22.9	1139417	1140115	CP035730	1209	0.4678111587982833	0.3873239436619718	1
AbiEii_0_CAS-III	CP035730_1228	353	284	7e-22	75.7	1167077	1168135	CP035730	1228	0.9178470254957507	0.9401408450704225	1
AbiEii_0_CAS-III	CP035730_1290	247	284	8.6e-05	19.6	1231948	1232688	CP035730	1290	0.43724696356275305	0.35563380281690143	1
AbiEii_0_CAS-III	CP035730_1334	255	284	0.0017	15.4	1275935	1276699	CP035730	1334	0.1607843137254902	0.1443661971830986	-1
AbiEii_0_CAS-III	CP035730_1346	182	284	7.8e-07	26.3	1285628	1286173	CP035730	1346	0.46703296703296704	0.2887323943661972	-1
AbiEii_0_CAS-III	CP035730_1442	519	284	6.9e-09	33.1	1368199	1369755	CP035730	1442	0.3159922928709056	0.44366197183098594	-1
AbiEii_0_CAS-III	CP035730_1669	246	284	6.6e-05	20.0	1591011	1591748	CP035730	1669	0.23170731707317074	0.2112676056338028	-1
AbiEii_0_CAS-III	CP035730_17	323	284	0.002	15.1	19849	20817	CP035730	17	0.42105263157894735	0.45774647887323944	1
AbiEii_0_CAS-III	CP035730_18	313	284	0.0084	13.1	20789	21727	CP035730	18	0.3514376996805112	0.3415492957746479	1
AbiEii_0_CAS-III	CP035730_1807	248	284	0.00038	17.5	1716558	1717301	CP035730	1807	0.14919354838709678	0.13028169014084506	-1
AbiEii_0_CAS-III	CP035730_2062	275	284	1.1e-06	25.8	1931549	1932373	CP035730	2062	0.21818181818181817	0.20774647887323944	-1
AbiEii_0_CAS-III	CP035730_2071	300	284	3.5e-11	40.6	1940258	1941157	CP035730	2071	0.7966666666666666	0.8028169014084507	1
AbiEii_0_CAS-III	CP035730_2093	442	284	1.7e-07	28.5	1954692	1956017	CP035730	2093	0.3009049773755656	0.4612676056338028	1
AbiEii_0_CAS-III	CP035730_2152	462	284	0.00026	18.1	2014285	2015670	CP035730	2152	0.21861471861471862	0.3380281690140845	-1
AbiEii_0_CAS-III	CP035730_2183	588	284	1.5e-08	32.0	2043706	2045469	CP035730	2183	0.08163265306122448	0.10211267605633803	-1
AbiEii_0_CAS-III	CP035730_2188	367	284	2.7e-05	21.3	2048885	2049985	CP035730	2188	0.3760217983651226	0.43309859154929575	-1
AbiEii_0_CAS-III	CP035730_2349	335	284	2.8e-08	31.1	2203980	2204984	CP035730	2349	0.3850746268656716	0.4471830985915493	-1
AbiEii_0_CAS-III	CP035730_25	324	284	0.005	13.9	28531	29502	CP035730	25	0.3487654320987654	0.39436619718309857	1
AbiEii_0_CAS-III	CP035730_2731	495	284	0.0038	14.2	2535536	2537020	CP035730	2731	0.22626262626262628	0.36619718309859156	1
AbiEii_0_CAS-III	CP035730_2930	302	284	3.3e-08	30.8	2722519	2723424	CP035730	2930	0.347682119205298	0.34507042253521125	1
AbiEii_0_CAS-III	CP035730_2940	277	284	3.1e-07	27.7	2731159	2731989	CP035730	2940	0.3898916967509025	0.39436619718309857	-1
AbiEii_0_CAS-III	CP035730_2965	288	284	8.5e-05	19.7	2751462	2752325	CP035730	2965	0.1840277777777778	0.18309859154929578	-1
AbiEii_0_CAS-III	CP035730_2986	235	284	5.8e-07	26.8	2778005	2778709	CP035730	2986	0.6127659574468085	0.4859154929577465	1
AbiEii_0_CAS-III	CP035730_407	770	284	1.7e-05	21.9	445191	447500	CP035730	407	0.06363636363636363	0.09859154929577464	1
AbiEii_0_CAS-III	CP035730_466	234	284	6e-08	30.0	503313	504014	CP035730	466	0.5213675213675214	0.43661971830985913	1
AbiEii_0_CAS-III	CP035730_545	393	284	0.0034	14.4	571149	572327	CP035730	545	0.0916030534351145	0.12323943661971831	-1
AbiEii_0_CAS-III	CP035730_575	305	284	7.8e-06	23.1	598991	599905	CP035730	575	0.32459016393442625	0.3274647887323944	1
AbiEii_0_CAS-III	CP035730_581	230	284	3e-06	24.4	605787	606476	CP035730	581	0.7304347826086957	0.5915492957746479	1
AbiEii_0_CAS-III	CP035730_612	748	284	5.9e-06	23.5	631705	633948	CP035730	612	0.05481283422459893	0.07394366197183098	1
AbiEii_0_CAS-III	CP035730_660	181	284	2.8e-05	21.2	667017	667559	CP035730	660	0.35911602209944754	0.23591549295774647	-1
AbiEii_0_CAS-III	CP035730_69	711	284	1e-06	25.9	68386	70518	CP035730	69	0.07032348804500703	0.1056338028169014	1
AbiEii_0_CAS-III	CP035730_738	441	284	1.1e-05	22.6	720877	722199	CP035730	738	0.1360544217687075	0.21830985915492956	-1
AbiEii_0_CAS-III	CP035730_801	245	284	3e-09	34.3	775960	776694	CP035730	801	0.5428571428571428	0.38380281690140844	1
AbiEii_0_CAS-III	CP035730_818	606	284	1.2e-05	22.5	786927	788744	CP035730	818	0.08745874587458746	0.11619718309859155	-1
AbiEii_0_CAS-III	CP035730_867	241	284	0.0056	13.7	829567	830289	CP035730	867	0.21161825726141079	0.1795774647887324	-1
AbiEii_0_CAS-III	CP035730_882	243	284	9.9e-10	35.9	839374	840102	CP035730	882	0.5185185185185185	0.44014084507042256	1
AbiEii_0_CAS-III	CP035730_979	311	284	0.017	12.1	930091	931023	CP035730	979	0.36012861736334406	0.36619718309859156	-1
AbiEii_0_CAS-III	CP035730_980	322	284	0.0038	14.3	931029	931994	CP035730	980	0.32608695652173914	0.3591549295774648	-1
AbiEii_0_CAS-III	CP035730_995	273	284	1.7e-05	22.0	947490	948308	CP035730	995	0.31868131868131866	0.29577464788732394	-1
AbiEii_1_CAS-III-A	CP035730_2093	442	335	0.0073	12.9	1954692	1956017	CP035730	2093	0.16289592760180996	0.22686567164179106	1
AbiEii_1_CAS-III-A	CP035730_2731	495	335	0.00081	16.0	2535536	2537020	CP035730	2731	0.20606060606060606	0.3253731343283582	1
AbiEii_1_CAS-III-A	CP035730_2930	302	335	0.0013	15.4	2722519	2723424	CP035730	2930	0.46688741721854304	0.42388059701492536	1
AbiEii_2_CAS-III-C	CP035730_1228	353	440	3.1e-07	27.4	1167077	1168135	CP035730	1228	0.2521246458923513	0.20909090909090908	1
AbiEii_2_CAS-III-C	CP035730_2071	300	440	6.4e-09	33.0	1940258	1941157	CP035730	2071	0.32666666666666666	0.2340909090909091	1
AbiEii_2_CAS-III-C	CP035730_2731	495	440	3.2e-08	30.7	2535536	2537020	CP035730	2731	0.1717171717171717	0.19318181818181818	1
AbiEii_2_CAS-III-C	CP035730_581	230	440	0.012	12.2	605787	606476	CP035730	581	0.33043478260869563	0.17272727272727273	1
Can2_Card1_17_CAS-III	CP035730_1213	203	380	3.2e-06	23.5	1146784	1147392	CP035730	1213	0.39901477832512317	0.20789473684210527	-1
Can2_Card1_17_CAS-III	CP035730_1622	154	380	0.0035	13.5	1537173	1537634	CP035730	1622	0.6298701298701299	0.2736842105263158	-1
Cas10-like_2_IVC	CP035730_2925	145	578	0.00087	15.1	2716913	2717347	CP035730	2925	0.46206896551724136	0.10726643598615918	-1
Cas10_0_CAS-III	CP035730_186	848	511	5.3e-48	161.5	211782	214325	CP035730	186	0.5495283018867925	0.7495107632093934	-1
Cas10_0_CAS-III	CP035730_1884	484	511	0.0064	12.8	1783665	1785116	CP035730	1884	0.1962809917355372	0.16829745596868884	1
Cas10_0_CAS-III	CP035730_2111	1079	511	4.8e-94	313.4	1968492	1971728	CP035730	2111	0.7173308619091752	0.974559686888454	-1
Cas10_0_CAS-III-A	CP035730_405	68	660	0.17	7.9	444643	444846	CP035730	405	0.6617647058823529	0.06060606060606061	1
Cas10_0_III	CP035730_155	871	414	3.6e-20	69.7	167104	169716	CP035730	155	0.42709529276693453	0.8961352657004831	1
Cas10_0_IIIA	CP035730_155	871	650	2.1e-11	40.7	167104	169716	CP035730	155	0.5614236509758898	0.7738461538461539	1
Cas10_0_IIIA	CP035730_2111	1079	650	1.6e-05	21.2	1968492	1971728	CP035730	2111	0.18628359592215013	0.3	-1
Cas10_0_IIIB	CP035730_186	848	510	6e-50	167.9	211782	214325	CP035730	186	0.5955188679245284	0.796078431372549	-1
Cas10_0_IIIB	CP035730_2111	1079	510	5.1e-92	306.7	1968492	1971728	CP035730	2111	0.6533827618164968	1.0	-1
Cas10_1_CAS-III	CP035730_155	871	654	1.8e-11	40.7	167104	169716	CP035730	155	0.6142365097588978	0.8348623853211009	1
Cas10_1_CAS-III	CP035730_186	848	654	2.5e-06	23.8	211782	214325	CP035730	186	0.35023584905660377	0.39908256880733944	-1
Cas10_1_CAS-III	CP035730_2111	1079	654	4.2e-07	26.3	1968492	1971728	CP035730	2111	0.24003707136237257	0.3470948012232416	-1
Cas10_1_CAS-III	CP035730_546	166	654	0.00019	17.5	572398	572895	CP035730	546	0.7409638554216867	0.1743119266055046	1
Cas10_1_CAS-III-B	CP035730_186	848	121	1.2999999999999998e-24	84.2	211782	214325	CP035730	186	0.14858490566037735	0.9834710743801653	-1
Cas10_1_CAS-III-B	CP035730_2111	1079	121	5e-31	104.9	1968492	1971728	CP035730	2111	0.18257645968489342	1.0	-1
Cas10_1_IIIB	CP035730_186	848	116	5.9e-25	85.3	211782	214325	CP035730	186	0.2205188679245283	0.9913793103448276	-1
Cas10_1_IIIB	CP035730_2111	1079	116	2.2e-41	138.3	1968492	1971728	CP035730	2111	0.2159406858202039	0.9827586206896551	-1
Cas10_4_CAS-III	CP035730_186	848	772	8.4e-46	153.8	211782	214325	CP035730	186	0.6285377358490566	0.582901554404145	-1
Cas10_4_CAS-III	CP035730_2111	1079	772	3.7e-92	307.1	1968492	1971728	CP035730	2111	0.7414272474513438	0.7461139896373057	-1
Cas10_5_CAS-III	CP035730_186	848	838	1.4e-21	73.9	211782	214325	CP035730	186	0.7464622641509434	0.6563245823389021	-1
Cas10_5_CAS-III	CP035730_2111	1079	838	7.4e-152	504.8	1968492	1971728	CP035730	2111	0.9879518072289156	0.9964200477326969	-1
Cas10_6_CAS-III	CP035730_2103	770	717	3.599999999999999e-251	833.1	1960914	1963223	CP035730	2103	0.8857142857142857	0.8926080892608089	-1
Cas10_6_CAS-III	CP035730_2104	75	717	8.3e-23	78.2	1963184	1963408	CP035730	2104	0.9733333333333334	0.100418410041841	-1
Cas10_7_CAS-III	CP035730_155	871	410	1e-18	65.0	167104	169716	CP035730	155	0.42479908151549944	0.8902439024390244	1
Cas10d_1_CAS-I-D	CP035730_2668	561	886	0.009	11.5	2469562	2471244	CP035730	2668	0.1836007130124777	0.11399548532731377	-1
Cas10d_3_CAS-I-D	CP035730_180	862	834	4.7e-259	859.4	204540	207125	CP035730	180	0.9895591647331786	0.9952038369304557	1
Cas11_2_IV	CP035730_713	228	161	0.014	12.7	704004	704687	CP035730	713	0.15350877192982457	0.21739130434782608	-1
Cas11b_0_CAS-I-B	CP035730_892	374	170	0.29	8.3	846872	847993	CP035730	892	0.29411764705882354	0.4823529411764706	1
Cas11b_1_CAS-I-B	CP035730_2707	113	162	0.00075	16.8	2514795	2515133	CP035730	2707	0.6371681415929203	0.4506172839506173	1
Cas11b_2_CAS-I-B	CP035730_1013	104	100	0.0066	14.0	964289	964600	CP035730	1013	0.49038461538461536	0.5	1
Cas11b_2_CAS-I-B	CP035730_713	228	100	0.018	12.6	704004	704687	CP035730	713	0.20175438596491227	0.45	-1
Cas12a_0_CAS-V-A	CP035730_2821	278	1244	1.7	3.7	2617569	2618402	CP035730	2821	0.23741007194244604	0.05305466237942122	-1
Cas12a_1_CAS-V-A	CP035730_2753	113	1086	4.5	2.4	2558598	2558936	CP035730	2753	0.6017699115044248	0.03867403314917127	-1
Cas12a_1_CAS-V-A	CP035730_2821	278	1086	0.0011	14.4	2617569	2618402	CP035730	2821	0.4856115107913669	0.13535911602209943	-1
Cas12b2_0_CAS-V-B	CP035730_2821	278	747	6.9e-08	28.8	2617569	2618402	CP035730	2821	0.4352517985611511	0.1686746987951807	-1
Cas12c_0_CAS-V-C	CP035730_2821	278	1272	1.1	4.1	2617569	2618402	CP035730	2821	0.14028776978417265	0.03223270440251572	-1
Cas12d_0_CAS-V-D	CP035730_2821	278	1163	0.01	11.0	2617569	2618402	CP035730	2821	0.15827338129496402	0.037833190025795355	-1
Cas12e_0_CAS-V-E	CP035730_2821	278	855	0.067	8.7	2617569	2618402	CP035730	2821	0.4028776978417266	0.13216374269005848	-1
Cas12f1_0_CAS-V-F	CP035730_1051	431	512	4.6e-06	23.2	991586	992878	CP035730	1051	0.35962877030162416	0.31640625	-1
