Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	JAENYE010000001_118	402	284	3.7e-05	20.5	111386	112591	JAENYE010000001	118	0.07711442786069651	0.1056338028169014	1
AbiEii_0_CAS-III	JAENYE010000001_153	223	284	1.9e-06	24.8	143075	143743	JAENYE010000001	153	0.4977578475336323	0.38380281690140844	-1
AbiEii_0_CAS-III	JAENYE010000001_156	225	284	0.00083	16.1	145911	146585	JAENYE010000001	156	0.30666666666666664	0.2323943661971831	-1
AbiEii_0_CAS-III	JAENYE010000001_263	296	284	0.0002	18.1	260151	261038	JAENYE010000001	263	0.34121621621621623	0.3415492957746479	-1
AbiEii_0_CAS-III	JAENYE010000001_331	340	284	2.9e-08	30.7	330815	331834	JAENYE010000001	331	0.3588235294117647	0.426056338028169	1
AbiEii_0_CAS-III	JAENYE010000001_394	317	284	4.2e-07	26.9	393272	394222	JAENYE010000001	394	0.29652996845425866	0.34507042253521125	1
AbiEii_0_CAS-III	JAENYE010000001_44	419	284	1.1e-06	25.5	45660	46916	JAENYE010000001	44	0.1957040572792363	0.2887323943661972	1
AbiEii_0_CAS-III	JAENYE010000001_48	511	284	2.3e-08	31.0	49397	50929	JAENYE010000001	48	0.4207436399217221	0.5246478873239436	-1
AbiEii_0_CAS-III	JAENYE010000001_489	260	284	2.6e-07	27.6	485688	486467	JAENYE010000001	489	0.55	0.5105633802816901	-1
AbiEii_0_CAS-III	JAENYE010000001_514	223	284	1.8e-06	24.8	508334	509002	JAENYE010000001	514	0.49327354260089684	0.38028169014084506	-1
AbiEii_0_CAS-III	JAENYE010000001_596	242	284	3.2e-05	20.7	573982	574707	JAENYE010000001	596	0.2727272727272727	0.22887323943661972	-1
AbiEii_0_CAS-III	JAENYE010000001_720	256	284	4.5e-05	20.2	692796	693563	JAENYE010000001	720	0.1484375	0.13380281690140844	-1
AbiEii_0_CAS-III	JAENYE010000001_815	244	284	2.7e-06	24.3	791987	792718	JAENYE010000001	815	0.2786885245901639	0.22887323943661972	-1
AbiEii_0_CAS-III	JAENYE010000001_844	236	284	0.025	11.2	819258	819965	JAENYE010000001	844	0.3389830508474576	0.25704225352112675	-1
AbiEii_0_CAS-III	JAENYE010000001_940	806	284	3.6e-05	20.6	910041	912458	JAENYE010000001	940	0.05707196029776675	0.0880281690140845	-1
AbiEii_0_CAS-III	JAENYE010000002_260	224	284	5.4e-05	20.0	271564	272235	JAENYE010000002	260	0.53125	0.43309859154929575	1
AbiEii_0_CAS-III	JAENYE010000002_270	1148	284	9.1e-06	22.5	287552	290995	JAENYE010000002	270	0.22473867595818817	0.31338028169014087	-1
AbiEii_0_CAS-III	JAENYE010000002_319	364	284	0.0022	14.7	339591	340682	JAENYE010000002	319	0.06868131868131869	0.0880281690140845	1
AbiEii_0_CAS-III	JAENYE010000002_332	362	284	0.0086	12.8	349766	350851	JAENYE010000002	332	0.09668508287292818	0.12323943661971831	1
AbiEii_0_CAS-III	JAENYE010000002_76	233	284	0.00024	17.8	90248	90946	JAENYE010000002	76	0.3648068669527897	0.3028169014084507	-1
AbiEii_0_CAS-III	JAENYE010000002_77	224	284	3.2e-06	24.0	90943	91614	JAENYE010000002	77	0.5535714285714286	0.34507042253521125	-1
AbiEii_0_CAS-III	JAENYE010000003_105	254	284	1.8e-05	21.5	108731	109492	JAENYE010000003	105	0.41732283464566927	0.3485915492957746	1
AbiEii_0_CAS-III	JAENYE010000003_141	256	284	5.8e-05	19.9	137495	138262	JAENYE010000003	141	0.20703125	0.18309859154929578	1
AbiEii_0_CAS-III	JAENYE010000003_147	318	284	2.2e-08	31.1	142939	143892	JAENYE010000003	147	0.279874213836478	0.31690140845070425	-1
AbiEii_0_CAS-III	JAENYE010000003_293	238	284	4.7e-05	20.2	309823	310536	JAENYE010000003	293	0.29411764705882354	0.24295774647887325	-1
AbiEii_0_CAS-III	JAENYE010000003_46	808	284	6.5e-05	19.7	46071	48494	JAENYE010000003	46	0.04950495049504951	0.07394366197183098	-1
AbiEii_0_CAS-III	JAENYE010000004_150	255	284	0.02	11.6	172810	173574	JAENYE010000004	150	0.2901960784313726	0.23591549295774647	1
AbiEii_0_CAS-III	JAENYE010000004_168	278	284	1.5e-07	28.3	191740	192573	JAENYE010000004	168	0.5179856115107914	0.49295774647887325	-1
AbiEii_0_CAS-III	JAENYE010000004_4	1058	284	0.0002	18.1	2829	6002	JAENYE010000004	4	0.04914933837429111	0.1795774647887324	1
AbiEii_0_CAS-III	JAENYE010000004_68	250	284	0.00011	19.0	80286	81035	JAENYE010000004	68	0.264	0.22535211267605634	1
AbiEii_0_CAS-III	JAENYE010000005_111	938	284	0.0074	13.0	115064	117877	JAENYE010000005	111	0.07782515991471216	0.15492957746478872	-1
AbiEii_0_CAS-III	JAENYE010000005_125	302	284	0.0012	15.5	132877	133782	JAENYE010000005	125	0.34105960264900664	0.27816901408450706	-1
AbiEii_0_CAS-III	JAENYE010000005_142	252	284	2.5e-05	21.1	156902	157657	JAENYE010000005	142	0.29365079365079366	0.2605633802816901	-1
AbiEii_0_CAS-III	JAENYE010000005_94	413	284	0.0059	13.3	96276	97514	JAENYE010000005	94	0.05084745762711865	0.07394366197183098	1
AbiEii_0_CAS-III	JAENYE010000005_98	391	284	0.0076	12.9	99457	100629	JAENYE010000005	98	0.058823529411764705	0.07746478873239436	-1
AbiEii_0_CAS-III	JAENYE010000006_17	273	284	8.3e-06	22.6	15527	16345	JAENYE010000006	17	0.304029304029304	0.27816901408450706	1
AbiEii_0_CAS-III	JAENYE010000006_36	591	284	0.00026	17.7	34540	36312	JAENYE010000006	36	0.155668358714044	0.23591549295774647	1
AbiEii_0_CAS-III	JAENYE010000006_87	420	284	0.0013	15.5	89234	90493	JAENYE010000006	87	0.2833333333333333	0.4119718309859155	-1
AbiEii_1_CAS-III-A	JAENYE010000001_118	402	335	0.0022	14.3	111386	112591	JAENYE010000001	118	0.19402985074626866	0.2417910447761194	1
AbiEii_1_CAS-III-A	JAENYE010000001_713	631	335	0.011	12.0	685354	687246	JAENYE010000001	713	0.15530903328050713	0.3044776119402985	1
AbiEii_1_CAS-III-A	JAENYE010000001_815	244	335	0.0078	12.5	791987	792718	JAENYE010000001	815	0.1598360655737705	0.11044776119402985	-1
AbiEii_1_CAS-III-A	JAENYE010000002_319	364	335	0.0042	13.3	339591	340682	JAENYE010000002	319	0.23626373626373626	0.2626865671641791	1
AbiEii_1_CAS-III-A	JAENYE010000004_150	255	335	1.6e-05	21.4	172810	173574	JAENYE010000004	150	0.3254901960784314	0.2537313432835821	1
AbiEii_1_CAS-III-A	JAENYE010000004_168	278	335	0.00075	15.8	191740	192573	JAENYE010000004	168	0.2841726618705036	0.25671641791044775	-1
AbiEii_1_CAS-III-A	JAENYE010000005_142	252	335	0.00024	17.5	156902	157657	JAENYE010000005	142	0.3531746031746032	0.26865671641791045	-1
AbiEii_2_CAS-III-C	JAENYE010000001_331	340	440	0.0022	14.4	330815	331834	JAENYE010000001	331	0.18235294117647058	0.1409090909090909	1
AbiEii_2_CAS-III-C	JAENYE010000004_168	278	440	0.014	11.7	191740	192573	JAENYE010000004	168	0.24820143884892087	0.15681818181818183	-1
Cas10_0_IIIA	JAENYE010000002_234	188	650	0.035	9.9	249866	250429	JAENYE010000002	234	0.23404255319148937	0.06923076923076923	1
Cas10_1_CAS-III	JAENYE010000001_66	60	654	0.006	12.3	62596	62775	JAENYE010000001	66	0.6	0.05504587155963303	-1
Cas10_1_CAS-III	JAENYE010000002_310	318	654	0.0058	12.3	329631	330584	JAENYE010000002	310	0.279874213836478	0.12385321100917432	1
Cas12a_1_CAS-V-A	JAENYE010000001_632	55	1086	0.11	7.5	610181	610345	JAENYE010000001	632	0.6181818181818182	0.03591160220994475	1
Cas12b2_0_CAS-V-B	JAENYE010000001_668	413	747	1.4e-06	24.1	644834	646072	JAENYE010000001	668	0.3583535108958838	0.20481927710843373	-1
Cas12b2_1_CAS-V-B	JAENYE010000001_668	413	769	0.00028	16.3	644834	646072	JAENYE010000001	668	0.24939467312348668	0.16514954486345904	-1
Cas12f1_0_CAS-V-F	JAENYE010000001_460	414	512	0.0079	12.1	459593	460834	JAENYE010000001	460	0.2246376811594203	0.19140625	1
Cas12f1_0_CAS-V-F	JAENYE010000001_668	413	512	1.1e-07	28.1	644834	646072	JAENYE010000001	668	0.5012106537530266	0.439453125	-1
Cas12f1_1_CAS-V-F	JAENYE010000001_460	414	557	4.1e-07	26.1	459593	460834	JAENYE010000001	460	0.5	0.3644524236983842	1
Cas12f1_1_CAS-V-F	JAENYE010000001_585	414	557	3.2e-08	29.7	565945	567186	JAENYE010000001	585	0.5	0.3644524236983842	-1
Cas12f1_1_CAS-V-F	JAENYE010000001_668	413	557	4.5e-18	62.2	644834	646072	JAENYE010000001	668	0.5230024213075061	0.3895870736086176	-1
Cas12f1_2_CAS-V-F	JAENYE010000001_460	414	429	6.8e-13	45.5	459593	460834	JAENYE010000001	460	0.32608695652173914	0.34032634032634035	1
Cas12f1_2_CAS-V-F	JAENYE010000001_585	414	429	5.3e-12	42.5	565945	567186	JAENYE010000001	585	0.42028985507246375	0.43123543123543123	-1
Cas12f1_2_CAS-V-F	JAENYE010000001_668	413	429	1.2e-24	84.2	644834	646072	JAENYE010000001	668	0.5181598062953995	0.5268065268065268	-1
Cas12f1_2_CAS-V-F	JAENYE010000001_689	214	429	0.0096	12.0	660901	661542	JAENYE010000001	689	0.16355140186915887	0.07692307692307693	1
Cas12f2_0_CAS-V-F	JAENYE010000001_460	414	517	9.3e-54	180.0	459593	460834	JAENYE010000001	460	0.7584541062801933	0.5899419729206963	1
Cas12f2_0_CAS-V-F	JAENYE010000001_585	414	517	2.3e-54	182.0	565945	567186	JAENYE010000001	585	0.9178743961352657	0.7640232108317214	-1
Cas12f2_0_CAS-V-F	JAENYE010000001_668	413	517	6.2e-63	210.2	644834	646072	JAENYE010000001	668	0.7917675544794189	0.6653771760154739	-1
Cas12f2_0_CAS-V-F	JAENYE010000002_105	97	517	0.013	11.2	113040	113330	JAENYE010000002	105	0.4020618556701031	0.06769825918762089	-1
Cas12f2_1_CAS-V-F	JAENYE010000001_173	338	422	0.0017	14.6	164739	165752	JAENYE010000001	173	0.12130177514792899	0.0947867298578199	-1
Cas12f2_1_CAS-V-F	JAENYE010000001_460	414	422	4.9e-74	247.0	459593	460834	JAENYE010000001	460	0.9178743961352657	0.9478672985781991	1
Cas12f2_1_CAS-V-F	JAENYE010000001_585	414	422	1e-76	255.8	565945	567186	JAENYE010000001	585	0.9227053140096618	0.95260663507109	-1
Cas12f2_1_CAS-V-F	JAENYE010000001_668	413	422	1.1e-58	196.4	644834	646072	JAENYE010000001	668	0.864406779661017	0.9454976303317536	-1
Cas12f2_1_CAS-V-F	JAENYE010000001_728	130	422	1.8	4.6	703453	703842	JAENYE010000001	728	0.46923076923076923	0.06635071090047394	1
