Contig	Start	End	Strand	Pos
JAWAJX010000001	3	419	-1	1
JAWAJX010000001	421	1134	-1	2
JAWAJX010000001	1317	2417	1	3
JAWAJX010000001	2414	2914	1	4
JAWAJX010000001	2930	4432	1	5
JAWAJX010000001	4429	5964	1	6
JAWAJX010000001	5961	6251	1	7
JAWAJX010000001	6257	7144	1	8
JAWAJX010000001	7131	8765	1	9
JAWAJX010000001	8768	9298	1	10
JAWAJX010000001	9288	9767	1	11
JAWAJX010000001	9727	10056	1	12
JAWAJX010000001	10419	10619	-1	13
JAWAJX010000001	10616	11413	-1	14
JAWAJX010000001	11427	13397	-1	15
JAWAJX010000001	13470	13820	1	16
JAWAJX010000001	13830	14336	-1	17
JAWAJX010000001	14333	15442	-1	18
JAWAJX010000001	15447	16193	-1	19
JAWAJX010000001	16262	16603	-1	20
JAWAJX010000001	16613	16981	-1	21
JAWAJX010000001	16981	17265	-1	22
JAWAJX010000001	17298	17915	-1	23
JAWAJX010000001	17920	18468	-1	24
JAWAJX010000001	18471	19088	-1	25
JAWAJX010000001	19141	20160	-1	26
JAWAJX010000001	20174	20701	-1	27
JAWAJX010000001	21017	22081	-1	28
JAWAJX010000001	22526	23248	-1	29
JAWAJX010000001	24016	25491	1	30
JAWAJX010000001	25481	26605	1	31
JAWAJX010000001	26681	26860	1	32
JAWAJX010000001	27355	27603	1	33
JAWAJX010000001	27656	27946	-1	34
JAWAJX010000001	28126	29133	1	35
JAWAJX010000001	29177	29584	-1	36
JAWAJX010000001	29660	30415	-1	37
JAWAJX010000001	30556	31860	-1	38
JAWAJX010000001	31943	33109	1	39
JAWAJX010000001	33136	33564	-1	40
JAWAJX010000001	34555	35385	-1	41
JAWAJX010000001	35448	36155	1	42
JAWAJX010000001	36194	36706	1	43
JAWAJX010000001	36703	36915	-1	44
JAWAJX010000001	36936	37136	-1	45
JAWAJX010000001	37105	37980	-1	46
JAWAJX010000001	37952	38551	-1	47
JAWAJX010000001	38618	40294	1	48
JAWAJX010000001	40540	41637	1	49
JAWAJX010000001	41638	43476	-1	50
JAWAJX010000001	43617	44300	1	51
JAWAJX010000001	44322	45026	-1	52
JAWAJX010000001	45020	45610	-1	53
JAWAJX010000001	45610	46443	-1	54
JAWAJX010000001	46427	47065	-1	55
JAWAJX010000001	47119	47487	-1	56
JAWAJX010000001	47516	47842	-1	57
JAWAJX010000001	47916	49241	-1	58
JAWAJX010000001	49264	50622	-1	59
JAWAJX010000001	50661	51542	-1	60
JAWAJX010000001	52079	52627	1	61
JAWAJX010000001	52680	53363	1	62
JAWAJX010000001	53374	54195	1	63
JAWAJX010000001	54156	55076	1	64
JAWAJX010000001	55119	55448	1	65
JAWAJX010000001	55445	56332	1	66
JAWAJX010000001	56459	57652	1	67
JAWAJX010000001	57721	58065	1	68
JAWAJX010000001	58043	58594	-1	69
JAWAJX010000001	58591	59511	-1	70
JAWAJX010000001	59593	60300	-1	71
JAWAJX010000001	60322	61554	-1	72
JAWAJX010000001	61602	61802	1	73
JAWAJX010000001	62050	63402	1	74
JAWAJX010000001	63395	65314	1	75
JAWAJX010000001	65549	66454	1	76
JAWAJX010000001	66441	67511	1	77
JAWAJX010000001	67535	67819	1	78
JAWAJX010000001	68259	68810	1	79
JAWAJX010000001	68861	69208	-1	80
JAWAJX010000001	69375	71030	1	81
JAWAJX010000001	71135	71458	1	82
JAWAJX010000001	71484	72509	1	83
JAWAJX010000001	72539	74626	1	84
JAWAJX010000001	74633	75091	-1	85
JAWAJX010000001	75113	75397	-1	86
JAWAJX010000001	75398	75709	-1	87
JAWAJX010000001	75733	77049	1	88
JAWAJX010000001	77082	77336	-1	89
JAWAJX010000001	77522	78211	1	90
JAWAJX010000001	78236	79564	-1	91
JAWAJX010000001	79561	81000	-1	92
JAWAJX010000001	81068	81643	-1	93
JAWAJX010000001	81733	82800	1	94
JAWAJX010000001	82836	83354	1	95
JAWAJX010000001	83356	84060	1	96
JAWAJX010000001	84057	84971	1	97
JAWAJX010000001	84968	85786	-1	98
JAWAJX010000001	85861	86271	1	99
JAWAJX010000001	86294	86593	1	100
JAWAJX010000001	86882	87151	1	101
JAWAJX010000001	87124	88032	1	102
JAWAJX010000001	88183	88593	1	103
JAWAJX010000001	88683	89984	-1	104
JAWAJX010000001	90068	90364	1	105
JAWAJX010000001	90365	91153	-1	106
JAWAJX010000001	91179	91688	1	107
JAWAJX010000001	91685	92407	1	108
JAWAJX010000001	92397	92981	-1	109
JAWAJX010000001	93198	94796	-1	110
JAWAJX010000001	94858	95394	1	111
JAWAJX010000001	95391	96224	-1	112
JAWAJX010000001	96365	97327	1	113
JAWAJX010000001	97336	98847	1	114
JAWAJX010000001	98879	101347	1	115
JAWAJX010000001	101383	102453	1	116
JAWAJX010000001	102468	102749	-1	117
JAWAJX010000001	102875	103489	1	118
JAWAJX010000001	103559	103966	1	119
JAWAJX010000001	103976	104482	-1	120
JAWAJX010000001	104530	105201	-1	121
JAWAJX010000001	105265	106887	1	122
JAWAJX010000001	106829	107227	-1	123
JAWAJX010000001	107233	107604	-1	124
JAWAJX010000001	107668	109419	-1	125
JAWAJX010000001	109525	110382	1	126
JAWAJX010000001	110395	110574	-1	127
JAWAJX010000001	110635	110961	1	128
JAWAJX010000001	111000	111962	-1	129
JAWAJX010000001	112264	112866	-1	130
JAWAJX010000001	112859	114055	-1	131
JAWAJX010000001	114377	114634	1	132
JAWAJX010000001	114631	118101	1	133
JAWAJX010000001	118106	120754	1	134
JAWAJX010000001	120761	121993	1	135
JAWAJX010000001	121974	122312	1	136
JAWAJX010000001	122313	122762	1	137
JAWAJX010000001	122827	123273	1	138
JAWAJX010000001	123285	123881	1	139
JAWAJX010000001	124069	125484	1	140
JAWAJX010000001	125563	125874	1	141
JAWAJX010000001	126204	126680	1	142
JAWAJX010000001	126692	127210	1	143
JAWAJX010000001	127222	127623	1	144
JAWAJX010000001	127638	128471	1	145
JAWAJX010000001	128468	128833	1	146
JAWAJX010000001	128793	129293	1	147
JAWAJX010000001	129290	129718	1	148
JAWAJX010000001	129936	130559	1	149
JAWAJX010000001	130701	131555	1	150
JAWAJX010000001	131605	132732	1	151
JAWAJX010000001	132729	133235	1	152
JAWAJX010000001	133198	134955	1	153
JAWAJX010000001	135073	135459	1	154
JAWAJX010000001	135596	135868	-1	155
JAWAJX010000001	135957	136142	1	156
JAWAJX010000001	136145	137974	-1	157
JAWAJX010000001	138055	138705	1	158
JAWAJX010000001	138750	139499	1	159
JAWAJX010000001	139529	139651	1	160
JAWAJX010000001	139644	140054	1	161
JAWAJX010000001	140106	140669	1	162
JAWAJX010000001	140677	140889	1	163
JAWAJX010000001	140873	141376	1	164
JAWAJX010000001	141388	141723	1	165
JAWAJX010000001	141918	142994	1	166
JAWAJX010000001	142982	143665	1	167
JAWAJX010000001	143655	144209	1	168
JAWAJX010000001	144276	144761	1	169
JAWAJX010000001	144799	145935	1	170
JAWAJX010000001	145920	146219	1	171
JAWAJX010000001	146297	146938	1	172
JAWAJX010000001	147069	148316	1	173
JAWAJX010000001	148322	148711	1	174
JAWAJX010000001	148704	149933	-1	175
JAWAJX010000001	150009	150761	1	176
JAWAJX010000001	150725	151204	1	177
JAWAJX010000001	151284	151865	1	178
JAWAJX010000001	151867	152424	1	179
JAWAJX010000001	152605	152985	1	180
JAWAJX010000001	153053	153793	1	181
JAWAJX010000001	153854	154549	1	182
JAWAJX010000001	154553	155278	1	183
JAWAJX010000001	155275	156009	1	184
JAWAJX010000001	156009	156971	1	185
JAWAJX010000001	156974	157234	1	186
JAWAJX010000001	157240	157788	1	187
JAWAJX010000001	157778	158026	1	188
JAWAJX010000001	158019	158387	1	189
JAWAJX010000001	158425	158709	1	190
JAWAJX010000001	158900	161110	1	191
JAWAJX010000001	161379	162656	-1	192
JAWAJX010000001	162763	163134	1	193
JAWAJX010000001	163131	165752	1	194
JAWAJX010000001	165846	166133	1	195
JAWAJX010000001	166181	166534	1	196
JAWAJX010000001	166582	167061	1	197
JAWAJX010000001	167148	168056	-1	198
JAWAJX010000001	168199	168657	1	199
JAWAJX010000001	168658	168861	-1	200
JAWAJX010000002	3	497	1	1
JAWAJX010000002	510	1601	1	2
JAWAJX010000002	1846	2598	-1	3
JAWAJX010000002	2735	3403	-1	4
JAWAJX010000002	3451	4761	-1	5
JAWAJX010000002	4777	5244	-1	6
JAWAJX010000002	5241	6386	-1	7
JAWAJX010000002	6633	7190	1	8
JAWAJX010000002	7225	8460	-1	9
JAWAJX010000002	9082	9486	1	10
JAWAJX010000002	9600	10772	1	11
JAWAJX010000002	10964	11770	-1	12
JAWAJX010000002	11767	13092	-1	13
JAWAJX010000002	13213	13905	-1	14
JAWAJX010000002	13985	14338	1	15
JAWAJX010000002	14596	15102	1	16
JAWAJX010000002	15099	15437	1	17
JAWAJX010000002	15424	15582	1	18
JAWAJX010000002	15593	15886	1	19
JAWAJX010000002	15904	16596	1	20
JAWAJX010000002	16596	16859	1	21
JAWAJX010000002	16859	17323	1	22
JAWAJX010000002	17330	18220	1	23
JAWAJX010000002	18231	18410	1	24
JAWAJX010000002	18417	18890	1	25
JAWAJX010000002	18893	19402	1	26
JAWAJX010000002	19407	20054	1	27
JAWAJX010000002	20069	21082	1	28
JAWAJX010000002	21138	21467	1	29
JAWAJX010000002	21621	24455	1	30
JAWAJX010000002	24838	25518	1	31
JAWAJX010000002	25493	26797	-1	32
JAWAJX010000002	26889	27314	1	33
JAWAJX010000002	27314	27637	1	34
JAWAJX010000002	27641	28696	1	35
JAWAJX010000002	28697	29035	1	36
JAWAJX010000002	29032	29850	1	37
JAWAJX010000002	29820	30434	1	38
JAWAJX010000002	30687	30962	-1	39
JAWAJX010000002	30972	31181	-1	40
JAWAJX010000002	31328	31675	1	41
JAWAJX010000002	31675	32775	1	42
JAWAJX010000002	32781	33278	-1	43
JAWAJX010000002	33702	35891	1	44
JAWAJX010000002	35937	36167	1	45
JAWAJX010000002	36211	37269	1	46
JAWAJX010000002	37272	37946	-1	47
JAWAJX010000002	38021	38497	1	48
JAWAJX010000002	38438	39415	-1	49
JAWAJX010000002	39501	40334	1	50
JAWAJX010000002	40306	40842	1	51
JAWAJX010000002	40831	41976	-1	52
JAWAJX010000002	42036	42383	1	53
JAWAJX010000002	42404	42622	1	54
JAWAJX010000002	42725	43804	1	55
JAWAJX010000002	43811	44581	-1	56
JAWAJX010000002	44601	45008	-1	57
JAWAJX010000002	45069	45878	-1	58
JAWAJX010000002	45995	46408	1	59
JAWAJX010000002	46413	48071	1	60
JAWAJX010000002	48068	48736	-1	61
JAWAJX010000002	48805	49095	-1	62
JAWAJX010000002	49245	53027	1	63
JAWAJX010000002	52956	53225	-1	64
JAWAJX010000002	54119	54661	-1	65
JAWAJX010000002	54723	54977	1	66
JAWAJX010000002	55016	55915	-1	67
JAWAJX010000002	55983	56669	1	68
JAWAJX010000002	56684	57778	1	69
JAWAJX010000002	58013	59116	1	70
JAWAJX010000002	59236	59367	1	71
JAWAJX010000002	59378	59644	1	72
JAWAJX010000002	59898	60176	1	73
JAWAJX010000002	60309	62117	1	74
JAWAJX010000002	62204	63346	1	75
JAWAJX010000002	63396	64100	1	76
JAWAJX010000002	64285	65733	-1	77
JAWAJX010000002	65919	66023	1	78
JAWAJX010000002	66025	66510	-1	79
JAWAJX010000002	66494	66733	-1	80
JAWAJX010000002	66861	67394	-1	81
JAWAJX010000002	67427	68737	1	82
JAWAJX010000003	396	1832	-1	1
JAWAJX010000003	1895	2164	-1	2
JAWAJX010000003	2263	2619	1	3
JAWAJX010000003	2600	3238	-1	4
JAWAJX010000003	3210	3608	-1	5
JAWAJX010000003	3598	4764	-1	6
JAWAJX010000003	4769	6055	-1	7
JAWAJX010000003	6061	7302	-1	8
JAWAJX010000003	7306	7953	-1	9
JAWAJX010000003	8015	8641	1	10
JAWAJX010000003	8634	9149	1	11
JAWAJX010000003	9201	9491	1	12
JAWAJX010000003	9491	9691	1	13
JAWAJX010000003	9814	10104	1	14
JAWAJX010000003	10208	12043	1	15
JAWAJX010000003	12040	12642	1	16
JAWAJX010000003	12920	13756	1	17
JAWAJX010000003	13777	14904	1	18
JAWAJX010000003	14954	15352	1	19
JAWAJX010000003	15364	15723	-1	20
JAWAJX010000003	15773	16648	-1	21
JAWAJX010000003	16645	20724	-1	22
JAWAJX010000003	20912	21577	1	23
JAWAJX010000003	21582	22331	-1	24
JAWAJX010000003	22387	23361	-1	25
JAWAJX010000003	23447	25735	-1	26
JAWAJX010000003	25764	25988	-1	27
JAWAJX010000003	26060	26917	-1	28
JAWAJX010000003	26899	27594	-1	29
JAWAJX010000003	27605	28150	-1	30
JAWAJX010000003	28208	28513	-1	31
JAWAJX010000003	28585	29013	-1	32
JAWAJX010000003	29028	29273	-1	33
JAWAJX010000003	29285	30820	-1	34
JAWAJX010000003	30928	31137	-1	35
JAWAJX010000003	31239	32198	1	36
JAWAJX010000003	32212	32778	-1	37
JAWAJX010000003	32772	34148	-1	38
JAWAJX010000003	34261	35787	-1	39
JAWAJX010000003	35875	36081	-1	40
JAWAJX010000003	36111	37532	-1	41
JAWAJX010000003	37625	38323	1	42
JAWAJX010000003	38324	39346	1	43
JAWAJX010000003	39343	39837	1	44
JAWAJX010000003	39834	40556	-1	45
JAWAJX010000003	40607	40999	-1	46
JAWAJX010000003	41100	41510	-1	47
JAWAJX010000003	41515	42363	-1	48
JAWAJX010000003	42365	42892	-1	49
