Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	JAWAJX010000001_113	321	284	0.012	11.5	96365	97327	JAWAJX010000001	113	0.06542056074766354	0.07394366197183098	1
AbiEii_0_CAS-III	JAWAJX010000002_2	364	284	0.00093	15.1	510	1601	JAWAJX010000002	2	0.3956043956043956	0.5176056338028169	1
AbiEii_0_CAS-III	JAWAJX010000002_44	730	284	3.2e-06	23.1	33702	35891	JAWAJX010000002	44	0.057534246575342465	0.08098591549295775	1
AbiEii_0_CAS-III	JAWAJX010000002_74	603	284	1.1e-05	21.4	60309	62117	JAWAJX010000002	74	0.09286898839137644	0.12323943661971831	1
AbiEii_0_CAS-III	JAWAJX010000003_10	209	284	0.00021	17.2	8015	8641	JAWAJX010000003	10	0.11961722488038277	0.08450704225352113	1
AbiEii_0_CAS-III	JAWAJX010000005_18	257	284	6.7e-06	22.1	19106	19876	JAWAJX010000005	18	0.42412451361867703	0.36619718309859156	1
AbiEii_0_CAS-III	JAWAJX010000007_34	344	284	2.5e-05	20.2	29515	30546	JAWAJX010000007	34	0.26744186046511625	0.3028169014084507	-1
AbiEii_0_CAS-III	JAWAJX010000007_44	460	284	6.6e-17	58.2	41635	43014	JAWAJX010000007	44	0.38913043478260867	0.45422535211267606	-1
AbiEii_0_CAS-III	JAWAJX010000007_52	251	284	0.0016	14.3	49006	49758	JAWAJX010000007	52	0.0796812749003984	0.07042253521126761	1
AbiEii_0_CAS-III	JAWAJX010000008_30	239	284	2.5e-05	20.2	33395	34111	JAWAJX010000008	30	0.2719665271966527	0.21830985915492956	1
AbiEii_0_CAS-III	JAWAJX010000008_8	270	284	1.3e-05	21.2	9488	10297	JAWAJX010000008	8	0.37407407407407406	0.36971830985915494	-1
AbiEii_0_CAS-III	JAWAJX010000008_9	322	284	0.0066	12.3	10299	11264	JAWAJX010000008	9	0.2857142857142857	0.3274647887323944	-1
AbiEii_0_CAS-III	JAWAJX010000010_27	91	284	2.8e-07	26.6	27288	27560	JAWAJX010000010	27	0.6483516483516484	0.1936619718309859	-1
AbiEii_0_CAS-III	JAWAJX010000013_17	486	284	2.4e-08	30.1	18691	20148	JAWAJX010000013	17	0.3950617283950617	0.45422535211267606	1
AbiEii_0_CAS-III	JAWAJX010000014_27	367	284	1.7e-05	20.8	21940	23040	JAWAJX010000014	27	0.16348773841961853	0.22887323943661972	-1
AbiEii_0_CAS-III	JAWAJX010000015_2	372	284	0.0049	12.7	761	1876	JAWAJX010000015	2	0.15591397849462366	0.19014084507042253	-1
