Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	JAWAEW010000001_75	718	284	0.005	12.1	62528	64681	JAWAEW010000001	75	0.06545961002785515	0.15845070422535212	-1
AbiEii_0_CAS-III	JAWAEW010000005_74	249	284	0.00077	14.8	64401	65147	JAWAEW010000005	74	0.5261044176706827	0.44014084507042256	-1
AbiEii_0_CAS-III	JAWAEW010000006_28	248	284	6.8e-07	24.8	21917	22660	JAWAEW010000006	28	0.375	0.30633802816901406	1
AbiEii_0_CAS-III	JAWAEW010000007_44	391	284	0.00073	14.8	39986	41158	JAWAEW010000007	44	0.16624040920716113	0.2323943661971831	-1
AbiEii_0_CAS-III	JAWAEW010000009_44	384	284	0.0058	11.9	37081	38232	JAWAEW010000009	44	0.19270833333333334	0.2640845070422535	-1
AbiEii_0_CAS-III	JAWAEW010000010_35	907	284	5.6e-05	18.5	34969	37689	JAWAEW010000010	35	0.08489525909592062	0.18661971830985916	1
AbiEii_0_CAS-III	JAWAEW010000011_20	323	284	9.5e-09	30.9	25532	26500	JAWAEW010000011	20	0.3560371517027864	0.3908450704225352	-1
AbiEii_0_CAS-III	JAWAEW010000012_24	245	284	1.7e-06	23.5	20830	21564	JAWAEW010000012	24	0.40408163265306124	0.323943661971831	1
AbiEii_1_CAS-III-A	JAWAEW010000011_20	323	335	0.00038	15.3	25532	26500	JAWAEW010000011	20	0.22291021671826625	0.2208955223880597	-1
Cas10_0_IIIA	JAWAEW010000002_84	57	650	0.004	11.5	76369	76539	JAWAEW010000002	84	0.6666666666666666	0.06	-1
Cas10_1_CAS-III	JAWAEW010000002_84	57	654	0.0069	10.6	76369	76539	JAWAEW010000002	84	0.5964912280701754	0.05198776758409786	-1
Cas10_1_CAS-III	JAWAEW010000014_2	369	654	0.0021	12.3	246	1352	JAWAEW010000014	2	0.2791327913279133	0.12538226299694188	-1
Cas10_5_CAS-III	JAWAEW010000014_2	369	838	0.00043	14.2	246	1352	JAWAEW010000014	2	0.19241192411924118	0.07517899761336516	-1
