Contig	Start	End	Strand	Pos
JAWAEW010000001	249	836	-1	1
JAWAEW010000001	888	1175	1	2
JAWAEW010000001	1215	1616	1	3
JAWAEW010000001	1653	2057	1	4
JAWAEW010000001	2054	2926	-1	5
JAWAEW010000001	2988	4268	1	6
JAWAEW010000001	4321	4605	1	7
JAWAEW010000001	4729	6384	1	8
JAWAEW010000001	6508	8175	1	9
JAWAEW010000001	8213	9757	1	10
JAWAEW010000001	9770	10771	1	11
JAWAEW010000001	10843	12162	1	12
JAWAEW010000001	12164	12754	1	13
JAWAEW010000001	12769	13245	-1	14
JAWAEW010000001	13246	14094	-1	15
JAWAEW010000001	14136	14834	-1	16
JAWAEW010000001	14883	15080	-1	17
JAWAEW010000001	15133	16665	1	18
JAWAEW010000001	16692	19340	1	19
JAWAEW010000001	19350	20087	1	20
JAWAEW010000001	20084	20581	-1	21
JAWAEW010000001	20575	21234	-1	22
JAWAEW010000001	21271	21819	-1	23
JAWAEW010000001	21845	22075	-1	24
JAWAEW010000001	22601	23680	1	25
JAWAEW010000001	23677	23874	-1	26
JAWAEW010000001	24001	24225	1	27
JAWAEW010000001	24714	26324	1	28
JAWAEW010000001	26326	27564	-1	29
JAWAEW010000001	27612	28391	1	30
JAWAEW010000001	28385	29089	-1	31
JAWAEW010000001	29086	29565	-1	32
JAWAEW010000001	29624	31138	1	33
JAWAEW010000001	31135	32064	1	34
JAWAEW010000001	32089	33000	1	35
JAWAEW010000001	33081	33287	1	36
JAWAEW010000001	33298	33942	1	37
JAWAEW010000001	33939	36236	-1	38
JAWAEW010000001	36252	36506	-1	39
JAWAEW010000001	36522	36773	-1	40
JAWAEW010000001	36981	37196	-1	41
JAWAEW010000001	37232	38440	-1	42
JAWAEW010000001	38543	40201	1	43
JAWAEW010000001	40202	40468	-1	44
JAWAEW010000001	40589	41383	1	45
JAWAEW010000001	41399	42049	1	46
JAWAEW010000001	42105	42494	-1	47
JAWAEW010000001	42749	43003	1	48
JAWAEW010000001	42949	43182	1	49
JAWAEW010000001	43231	43572	1	50
JAWAEW010000001	43555	43833	-1	51
JAWAEW010000001	43835	43942	-1	52
JAWAEW010000001	43944	44132	-1	53
JAWAEW010000001	44129	44731	-1	54
JAWAEW010000001	44982	45557	-1	55
JAWAEW010000001	45500	45604	-1	56
JAWAEW010000001	45683	47434	1	57
JAWAEW010000001	47427	48281	1	58
JAWAEW010000001	48274	49359	-1	59
JAWAEW010000001	49400	50263	-1	60
JAWAEW010000001	50518	51324	1	61
JAWAEW010000001	51334	52980	1	62
JAWAEW010000001	53008	54294	1	63
JAWAEW010000001	54291	54608	-1	64
JAWAEW010000001	54652	55179	1	65
JAWAEW010000001	55474	55899	1	66
JAWAEW010000001	55900	57036	-1	67
JAWAEW010000001	57045	58004	-1	68
JAWAEW010000001	58108	58557	-1	69
JAWAEW010000001	58541	59653	-1	70
JAWAEW010000001	59705	60946	1	71
JAWAEW010000001	61101	61316	-1	72
JAWAEW010000001	61316	61891	-1	73
JAWAEW010000001	61897	62523	-1	74
JAWAEW010000001	62528	64681	-1	75
JAWAEW010000001	64736	65965	-1	76
JAWAEW010000001	66049	67116	1	77
JAWAEW010000001	67113	68348	-1	78
JAWAEW010000001	68353	68661	-1	79
JAWAEW010000001	68695	69189	-1	80
JAWAEW010000001	69191	69943	-1	81
JAWAEW010000001	70036	70524	1	82
JAWAEW010000001	70533	71240	1	83
JAWAEW010000001	71241	72326	1	84
JAWAEW010000001	72323	73324	-1	85
JAWAEW010000001	73324	74697	-1	86
JAWAEW010000001	74666	75304	-1	87
JAWAEW010000001	75318	76727	-1	88
JAWAEW010000001	76814	77989	1	89
JAWAEW010000001	77990	78424	-1	90
JAWAEW010000001	78493	78876	1	91
JAWAEW010000001	78881	80032	-1	92
JAWAEW010000001	80037	80378	-1	93
JAWAEW010000001	80417	81676	1	94
JAWAEW010000001	81673	82599	-1	95
JAWAEW010000001	82676	84202	1	96
JAWAEW010000001	84225	86255	1	97
JAWAEW010000001	86282	87199	1	98
JAWAEW010000001	87202	88266	1	99
JAWAEW010000001	88276	88797	1	100
JAWAEW010000001	88866	90278	1	101
JAWAEW010000001	90367	91074	1	102
JAWAEW010000001	91085	91777	1	103
JAWAEW010000001	91787	92392	1	104
JAWAEW010000001	92402	93157	1	105
JAWAEW010000001	93162	93938	1	106
JAWAEW010000001	93948	94187	1	107
JAWAEW010000001	94192	94323	1	108
JAWAEW010000001	94331	94786	1	109
JAWAEW010000001	94764	95015	1	110
JAWAEW010000001	95036	95392	1	111
JAWAEW010000001	95399	96388	1	112
JAWAEW010000001	96439	97737	1	113
JAWAEW010000001	97875	99737	1	114
JAWAEW010000001	99777	100424	-1	115
JAWAEW010000002	3	101	-1	1
JAWAEW010000002	115	567	-1	2
JAWAEW010000002	628	1536	1	3
JAWAEW010000002	1533	2435	-1	4
JAWAEW010000002	2674	3795	1	5
JAWAEW010000002	3792	5051	-1	6
JAWAEW010000002	5063	5941	-1	7
JAWAEW010000002	5955	7019	-1	8
JAWAEW010000002	7164	9122	1	9
JAWAEW010000002	9115	11937	1	10
JAWAEW010000002	11910	13526	-1	11
JAWAEW010000002	13672	14004	-1	12
JAWAEW010000002	14017	14739	-1	13
JAWAEW010000002	14736	15158	-1	14
JAWAEW010000002	15212	15820	-1	15
JAWAEW010000002	15830	16285	-1	16
JAWAEW010000002	16424	16834	-1	17
JAWAEW010000002	16896	17912	1	18
JAWAEW010000002	17915	18952	-1	19
JAWAEW010000002	19170	19706	-1	20
JAWAEW010000002	19707	19928	-1	21
JAWAEW010000002	19962	21386	-1	22
JAWAEW010000002	21577	21894	-1	23
JAWAEW010000002	21899	22087	-1	24
JAWAEW010000002	22326	23648	-1	25
JAWAEW010000002	24014	24676	1	26
JAWAEW010000002	24737	26023	1	27
JAWAEW010000002	26020	26955	-1	28
JAWAEW010000002	26957	28855	-1	29
JAWAEW010000002	28923	29960	-1	30
JAWAEW010000002	29968	30873	-1	31
JAWAEW010000002	30885	32615	-1	32
JAWAEW010000002	32912	34171	1	33
JAWAEW010000002	34185	37943	-1	34
JAWAEW010000002	37973	39466	-1	35
JAWAEW010000002	39525	40553	-1	36
JAWAEW010000002	40550	41071	-1	37
JAWAEW010000002	41077	41469	-1	38
JAWAEW010000002	41474	42259	-1	39
JAWAEW010000002	42296	43051	-1	40
JAWAEW010000002	43103	44845	1	41
JAWAEW010000002	45484	46326	1	42
JAWAEW010000002	46332	46847	1	43
JAWAEW010000002	47091	48482	1	44
JAWAEW010000002	48493	48948	1	45
JAWAEW010000002	48977	49939	-1	46
JAWAEW010000002	50054	51115	1	47
JAWAEW010000002	51347	52384	1	48
JAWAEW010000002	52512	53156	1	49
JAWAEW010000002	53158	53820	-1	50
JAWAEW010000002	53902	54180	1	51
JAWAEW010000002	54433	55149	-1	52
JAWAEW010000002	55218	55523	-1	53
JAWAEW010000002	55587	56855	-1	54
JAWAEW010000002	56965	57417	-1	55
JAWAEW010000002	57773	59497	-1	56
JAWAEW010000002	59502	60491	-1	57
JAWAEW010000002	60793	61950	1	58
JAWAEW010000002	61947	62675	-1	59
JAWAEW010000002	63001	63216	-1	60
JAWAEW010000002	63259	63456	-1	61
JAWAEW010000002	63467	63904	-1	62
JAWAEW010000002	63917	64348	-1	63
JAWAEW010000002	64358	64789	-1	64
JAWAEW010000002	64817	65404	-1	65
JAWAEW010000002	65416	65949	-1	66
JAWAEW010000002	65949	66467	-1	67
JAWAEW010000002	66472	67143	-1	68
JAWAEW010000002	67298	68215	-1	69
JAWAEW010000002	68223	68414	-1	70
JAWAEW010000002	68420	68965	-1	71
JAWAEW010000002	68995	69309	-1	72
JAWAEW010000002	69318	70190	-1	73
JAWAEW010000002	70203	70742	-1	74
JAWAEW010000002	70747	72273	-1	75
JAWAEW010000002	72502	72936	-1	76
JAWAEW010000002	72937	73365	-1	77
JAWAEW010000002	73376	74050	-1	78
JAWAEW010000002	74055	74651	-1	79
JAWAEW010000002	74651	75100	-1	80
JAWAEW010000002	75106	75471	-1	81
JAWAEW010000002	75477	75959	-1	82
JAWAEW010000002	75970	76356	-1	83
JAWAEW010000002	76369	76539	-1	84
JAWAEW010000002	76550	77080	-1	85
JAWAEW010000002	77067	77765	-1	86
JAWAEW010000002	77770	78135	-1	87
JAWAEW010000002	78148	78546	-1	88
JAWAEW010000002	78543	78938	-1	89
JAWAEW010000002	78948	79235	-1	90
JAWAEW010000002	79235	79552	-1	91
JAWAEW010000002	79545	79802	-1	92
JAWAEW010000002	79805	80554	-1	93
JAWAEW010000002	80526	81047	-1	94
JAWAEW010000002	81052	81456	-1	95
JAWAEW010000002	81456	82223	-1	96
JAWAEW010000002	82233	82490	-1	97
JAWAEW010000002	82490	83287	-1	98
JAWAEW010000002	83287	84315	-1	99
JAWAEW010000002	84424	84882	1	100
JAWAEW010000002	84934	87126	-1	101
JAWAEW010000002	87217	88101	1	102
JAWAEW010000002	88107	88718	-1	103
JAWAEW010000002	88723	88968	-1	104
JAWAEW010000003	2	286	1	1
JAWAEW010000003	275	592	-1	2
JAWAEW010000003	605	1501	-1	3
JAWAEW010000003	1512	2144	-1	4
JAWAEW010000003	2267	4201	-1	5
JAWAEW010000003	4209	4736	-1	6
JAWAEW010000003	4896	5201	-1	7
JAWAEW010000003	5205	6137	-1	8
JAWAEW010000003	6147	7691	-1	9
JAWAEW010000003	7734	8852	-1	10
JAWAEW010000003	8956	9618	-1	11
JAWAEW010000003	9651	9740	-1	12
JAWAEW010000003	9827	10081	1	13
JAWAEW010000003	10139	11608	1	14
JAWAEW010000003	11622	15044	1	15
JAWAEW010000003	15081	15608	1	16
JAWAEW010000003	15675	17309	1	17
JAWAEW010000003	17287	18426	1	18
JAWAEW010000003	18439	20523	1	19
JAWAEW010000003	20525	21292	1	20
JAWAEW010000003	21334	23868	1	21
JAWAEW010000003	23865	24680	-1	22
JAWAEW010000003	24749	27127	1	23
JAWAEW010000003	27130	27480	1	24
JAWAEW010000003	27526	28224	1	25
JAWAEW010000003	28225	28653	-1	26
JAWAEW010000003	28715	30211	1	27
JAWAEW010000003	30251	33010	1	28
JAWAEW010000003	33020	34036	1	29
JAWAEW010000003	34078	35904	1	30
JAWAEW010000003	35992	37065	1	31
JAWAEW010000003	37074	37976	1	32
JAWAEW010000003	37995	41165	1	33
JAWAEW010000003	41146	41700	1	34
JAWAEW010000003	41697	41966	-1	35
JAWAEW010000003	42055	43617	1	36
JAWAEW010000003	43622	44188	1	37
JAWAEW010000003	44142	44774	-1	38
JAWAEW010000003	44857	46008	1	39
JAWAEW010000003	46078	47727	1	40
JAWAEW010000003	47708	49204	1	41
JAWAEW010000003	49211	49648	1	42
JAWAEW010000003	49629	50876	-1	43
JAWAEW010000003	50920	51684	-1	44
JAWAEW010000003	51689	52591	-1	45
JAWAEW010000003	52626	53711	-1	46
JAWAEW010000003	53765	54925	-1	47
JAWAEW010000003	54977	55750	1	48
JAWAEW010000003	55751	56782	-1	49
JAWAEW010000003	56933	57487	-1	50
JAWAEW010000003	57498	58289	-1	51
JAWAEW010000003	58458	59120	1	52
JAWAEW010000003	59117	60142	-1	53
JAWAEW010000003	60147	61118	-1	54
JAWAEW010000003	61209	61514	-1	55
JAWAEW010000003	61519	61809	-1	56
JAWAEW010000003	61896	63110	-1	57
JAWAEW010000003	63119	63595	-1	58
JAWAEW010000003	63628	65052	1	59
JAWAEW010000003	65095	65622	1	60
JAWAEW010000003	65619	66443	-1	61
JAWAEW010000003	66507	67205	1	62
JAWAEW010000003	67207	67362	1	63
JAWAEW010000003	67481	68317	1	64
JAWAEW010000003	68435	69073	1	65
JAWAEW010000003	69104	71005	1	66
JAWAEW010000003	71007	72434	-1	67
JAWAEW010000003	72440	72589	-1	68
JAWAEW010000003	72626	73228	-1	69
JAWAEW010000003	73274	73657	-1	70
JAWAEW010000003	73630	74034	-1	71
JAWAEW010000003	74050	74238	1	72
JAWAEW010000003	74248	75411	1	73
JAWAEW010000003	75446	75964	-1	74
JAWAEW010000003	76054	76254	1	75
JAWAEW010000003	76265	77029	1	76
JAWAEW010000003	77032	77643	1	77
JAWAEW010000003	77659	79821	1	78
JAWAEW010000003	79873	81093	-1	79
JAWAEW010000003	81156	81359	1	80
JAWAEW010000003	81466	82557	1	81
JAWAEW010000003	83074	83295	-1	82
JAWAEW010000003	83314	85851	-1	83
JAWAEW010000004	3	1679	1	1
JAWAEW010000004	1676	2143	-1	2
JAWAEW010000004	2148	2423	-1	3
JAWAEW010000004	2435	2653	-1	4
JAWAEW010000004	2659	3138	-1	5
JAWAEW010000004	3294	3596	1	6
JAWAEW010000004	3683	4240	1	7
JAWAEW010000004	4172	5638	-1	8
JAWAEW010000004	5740	6114	1	9
JAWAEW010000004	6063	6776	-1	10
JAWAEW010000004	9342	13799	-1	11
JAWAEW010000004	13812	17879	-1	12
JAWAEW010000004	17880	18986	-1	13
JAWAEW010000004	18983	20314	-1	14
JAWAEW010000004	20311	22134	-1	15
