Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	JAHWIN010000001_66	213	284	0.0015	14.5	54186	54824	JAHWIN010000001	66	0.24413145539906103	0.18309859154929578	1
AbiEii_0_CAS-III	JAHWIN010000004_20	412	284	8.3e-08	28.5	14235	15470	JAHWIN010000004	20	0.40048543689320387	0.43661971830985913	-1
AbiEii_0_CAS-III	JAHWIN010000011_9	235	284	0.0016	14.4	6408	7112	JAHWIN010000011	9	0.6340425531914894	0.5563380281690141	1
AbiEii_0_CAS-III	JAHWIN010000020_9	422	284	4.7e-05	19.5	9859	11124	JAHWIN010000020	9	0.05924170616113744	0.0880281690140845	-1
AbiEii_0_CAS-III	JAHWIN010000022_10	235	284	0.00033	16.7	8092	8796	JAHWIN010000022	10	0.3021276595744681	0.24647887323943662	-1
AbiEii_0_CAS-III	JAHWIN010000080_1	838	284	0.0057	12.6	165	2678	JAHWIN010000080	1	0.046539379474940336	0.07042253521126761	-1
AbiEii_0_CAS-III	JAHWIN010000084_1	385	284	0.0034	13.3	166	1320	JAHWIN010000084	1	0.07532467532467532	0.09859154929577464	1
Cas10_1_CAS-III	JAHWIN010000011_61	77	654	0.0019	13.2	44370	44600	JAHWIN010000011	61	0.7792207792207793	0.0963302752293578	-1
Cas10_1_CAS-III	JAHWIN010000041_17	183	654	9.1e-06	20.9	16115	16663	JAHWIN010000041	17	0.5191256830601093	0.1345565749235474	-1
Cas10_5_CAS-III	JAHWIN010000019_13	56	838	0.0078	10.8	11137	11304	JAHWIN010000019	13	0.8035714285714286	0.050119331742243436	-1
Cas12a_0_CAS-V-A	JAHWIN010000030_6	421	1244	0.0065	10.7	7372	8634	JAHWIN010000030	6	0.5320665083135392	0.18167202572347266	-1
Cas12a_1_CAS-V-A	JAHWIN010000019_25	59	1086	0.057	7.7	23208	23384	JAHWIN010000019	25	0.5423728813559322	0.03314917127071823	-1
Cas12a_1_CAS-V-A	JAHWIN010000028_8	134	1086	0.018	9.3	6593	6994	JAHWIN010000028	8	0.31343283582089554	0.03959484346224678	1
Cas12a_1_CAS-V-A	JAHWIN010000076_24	56	1086	0.0087	10.4	21386	21553	JAHWIN010000076	24	0.4642857142857143	0.03314917127071823	1
Cas12f2_1_CAS-V-F	JAHWIN010000002_17	370	422	0.0062	12.0	12225	13334	JAHWIN010000002	17	0.24594594594594596	0.15876777251184834	-1
Cas12f2_1_CAS-V-F	JAHWIN010000011_17	61	422	0.04	9.3	13053	13235	JAHWIN010000011	17	0.4918032786885246	0.06635071090047394	1
