Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	JAVZCV010000001_113	288	284	9.5e-05	18.2	109313	110176	JAVZCV010000001	113	0.21180555555555555	0.2147887323943662	-1
AbiEii_0_CAS-III	JAVZCV010000001_156	298	284	1.1e-06	24.5	153625	154518	JAVZCV010000001	156	0.24496644295302014	0.25	1
AbiEii_0_CAS-III	JAVZCV010000001_91	196	284	0.0036	13.0	91069	91656	JAVZCV010000001	91	0.5051020408163265	0.2992957746478873	1
AbiEii_0_CAS-III	JAVZCV010000002_59	313	284	3.1e-05	19.8	48264	49202	JAVZCV010000002	59	0.19169329073482427	0.20422535211267606	-1
AbiEii_0_CAS-III	JAVZCV010000007_2	239	284	2.6e-06	23.3	341	1057	JAVZCV010000007	2	0.4560669456066946	0.3591549295774648	1
AbiEii_0_CAS-III	JAVZCV010000011_17	327	284	2.6e-08	29.9	13186	14166	JAVZCV010000011	17	0.27217125382262997	0.3204225352112676	-1
AbiEii_0_CAS-III	JAVZCV010000011_8	253	284	0.0042	12.8	6681	7439	JAVZCV010000011	8	0.2450592885375494	0.2112676056338028	1
AbiEii_0_CAS-III	JAVZCV010000015_25	902	284	5.8e-05	18.9	24697	27402	JAVZCV010000015	25	0.06430155210643015	0.11971830985915492	-1
AbiEii_0_CAS-III	JAVZCV010000017_13	323	284	5e-08	29.0	14720	15688	JAVZCV010000017	13	0.44891640866873067	0.5211267605633803	-1
AbiEii_0_CAS-III	JAVZCV010000025_11	227	284	8.8e-09	31.4	8401	9081	JAVZCV010000025	11	0.3788546255506608	0.29225352112676056	-1
AbiEii_1_CAS-III-A	JAVZCV010000011_8	253	335	4.9e-07	25.3	6681	7439	JAVZCV010000011	8	0.33992094861660077	0.2626865671641791	1
AbiEii_1_CAS-III-A	JAVZCV010000015_8	618	335	0.84	4.8	6146	7999	JAVZCV010000015	8	0.21844660194174756	0.23582089552238805	1
AbiEii_2_CAS-III-C	JAVZCV010000004_44	764	440	0.003	13.0	42876	45167	JAVZCV010000004	44	0.05759162303664921	0.1	1
Can2_Card1_17_CAS-III	JAVZCV010000004_48	244	380	0.00025	15.9	47814	48545	JAVZCV010000004	48	0.3483606557377049	0.24210526315789474	1
Can2_Card1_17_CAS-III	JAVZCV010000004_50	461	380	3.1e-05	18.9	49396	50778	JAVZCV010000004	50	0.34490238611713664	0.42894736842105263	-1
Cas10_0_CAS-III	JAVZCV010000010_32	194	511	0.00049	15.1	25228	25809	JAVZCV010000010	32	0.6134020618556701	0.22504892367906065	-1
