Contig	Start	End	Strand	Pos
JAVZCV010000001	33	674	-1	1
JAVZCV010000001	815	1312	1	2
JAVZCV010000001	1325	2758	1	3
JAVZCV010000001	2701	2994	1	4
JAVZCV010000001	3006	4103	1	5
JAVZCV010000001	4154	5431	1	6
JAVZCV010000001	5421	5807	1	7
JAVZCV010000001	5792	7120	-1	8
JAVZCV010000001	7110	7820	-1	9
JAVZCV010000001	8080	8922	-1	10
JAVZCV010000001	8974	9792	-1	11
JAVZCV010000001	9841	10146	-1	12
JAVZCV010000001	10212	10982	1	13
JAVZCV010000001	10987	11400	-1	14
JAVZCV010000001	11469	12170	-1	15
JAVZCV010000001	12170	12919	-1	16
JAVZCV010000001	12891	13451	-1	17
JAVZCV010000001	13671	14171	1	18
JAVZCV010000001	14335	15327	-1	19
JAVZCV010000001	15324	18707	-1	20
JAVZCV010000001	18777	19439	-1	21
JAVZCV010000001	19477	20025	-1	22
JAVZCV010000001	20072	20644	-1	23
JAVZCV010000001	20691	21236	-1	24
JAVZCV010000001	21388	23025	1	25
JAVZCV010000001	23259	23627	-1	26
JAVZCV010000001	23717	24007	-1	27
JAVZCV010000001	24012	24266	-1	28
JAVZCV010000001	24441	26132	-1	29
JAVZCV010000001	26208	26831	1	30
JAVZCV010000001	26828	28756	1	31
JAVZCV010000001	28850	29026	1	32
JAVZCV010000001	29076	29627	-1	33
JAVZCV010000001	29665	30747	-1	34
JAVZCV010000001	30806	31597	1	35
JAVZCV010000001	31641	33311	1	36
JAVZCV010000001	33316	34614	-1	37
JAVZCV010000001	34712	37333	1	38
JAVZCV010000001	37366	37629	1	39
JAVZCV010000001	37680	39791	1	40
JAVZCV010000001	39796	40194	-1	41
JAVZCV010000001	40253	40633	1	42
JAVZCV010000001	40648	40917	-1	43
JAVZCV010000001	40994	41782	1	44
JAVZCV010000001	41762	42976	-1	45
JAVZCV010000001	43032	43760	1	46
JAVZCV010000001	43757	46237	-1	47
JAVZCV010000001	46328	46879	-1	48
JAVZCV010000001	46966	48570	1	49
JAVZCV010000001	48583	50025	-1	50
JAVZCV010000001	50150	50683	1	51
JAVZCV010000001	50702	50962	1	52
JAVZCV010000001	51063	51239	1	53
JAVZCV010000001	51292	52551	1	54
JAVZCV010000001	52637	53458	1	55
JAVZCV010000001	53455	54372	1	56
JAVZCV010000001	54424	55275	1	57
JAVZCV010000001	55422	55919	-1	58
JAVZCV010000001	55932	57257	-1	59
JAVZCV010000001	57314	58048	-1	60
JAVZCV010000001	58062	58283	-1	61
JAVZCV010000001	58363	58500	1	62
JAVZCV010000001	58518	58985	1	63
JAVZCV010000001	59000	59740	-1	64
JAVZCV010000001	59856	60068	1	65
JAVZCV010000001	60025	61146	-1	66
JAVZCV010000001	61143	61322	-1	67
JAVZCV010000001	61341	61928	-1	68
JAVZCV010000001	62210	63292	1	69
JAVZCV010000001	63289	63942	-1	70
JAVZCV010000001	63946	67185	-1	71
JAVZCV010000001	67763	68680	-1	72
JAVZCV010000001	69074	70276	1	73
JAVZCV010000001	70286	72754	-1	74
JAVZCV010000001	72697	74034	-1	75
JAVZCV010000001	74136	75899	-1	76
JAVZCV010000001	75954	77249	-1	77
JAVZCV010000001	77203	79536	-1	78
JAVZCV010000001	79638	80162	-1	79
JAVZCV010000001	80442	82271	1	80
JAVZCV010000001	82529	82807	1	81
JAVZCV010000001	82807	84276	1	82
JAVZCV010000001	84337	84522	1	83
JAVZCV010000001	84796	85026	1	84
JAVZCV010000001	85110	85598	-1	85
JAVZCV010000001	85637	86539	-1	86
JAVZCV010000001	86556	87350	-1	87
JAVZCV010000001	87437	89128	-1	88
JAVZCV010000001	89137	90192	-1	89
JAVZCV010000001	90234	91058	-1	90
JAVZCV010000001	91069	91656	1	91
JAVZCV010000001	91678	92715	-1	92
JAVZCV010000001	92930	93427	1	93
JAVZCV010000001	93452	93652	1	94
JAVZCV010000001	93828	94298	1	95
JAVZCV010000001	94309	94578	1	96
JAVZCV010000001	94678	95076	1	97
JAVZCV010000001	95113	96876	1	98
JAVZCV010000001	96913	97341	1	99
JAVZCV010000001	97358	98449	1	100
JAVZCV010000001	98392	98568	1	101
JAVZCV010000001	98568	99347	1	102
JAVZCV010000001	99370	100389	1	103
JAVZCV010000001	100390	101985	-1	104
JAVZCV010000001	102045	102509	1	105
JAVZCV010000001	102510	103520	1	106
JAVZCV010000001	103523	103903	-1	107
JAVZCV010000001	103922	105133	-1	108
JAVZCV010000001	105137	106432	-1	109
JAVZCV010000001	106429	107121	-1	110
JAVZCV010000001	107152	108429	-1	111
JAVZCV010000001	108426	109304	-1	112
JAVZCV010000001	109313	110176	-1	113
JAVZCV010000001	110231	111391	1	114
JAVZCV010000001	112177	113367	1	115
JAVZCV010000001	113372	115048	-1	116
JAVZCV010000001	115170	115820	-1	117
JAVZCV010000001	115968	116444	1	118
JAVZCV010000001	116477	117217	1	119
JAVZCV010000001	117253	117729	-1	120
JAVZCV010000001	117739	119112	-1	121
JAVZCV010000001	119177	120133	1	122
JAVZCV010000001	120151	120444	-1	123
JAVZCV010000001	120449	123148	-1	124
JAVZCV010000001	123214	125922	1	125
